Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,
0.918367,,,,,,,,,0.008577,,,,,,,,,,,,-0.023757,,,,,,,,,,,,-0.002646,,,,,,,,,,,,0.008568,,,,,,,,,,,,0.007144,,,,,,,,,,,,-0.008415,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.029579,,,,,,,,,,,,-0.001971,,,,
0.938776,,,,,,,,,0.006047,,,,,,,,,,,,-0.022553,,,,,,,,,,,,-0.002639,,,,,,,,,,,,0.008154,,,,,,,,,,,,0.008257,,,,,,,,,,,,-0.006998,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.027893,,,,,,,,,,,,-0.000807,,,,
0.959184,,,,,,,,,0.001910,,,,,,,,,,,,-0.020483,,,,,,,,,,,,-0.003506,,,,,,,,,,,,0.008016,,,,,,,,,,,,0.006888,,,,,,,,,,,,-0.006113,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.025099,,,,,,,,,,,,0.001845,,,,
0.979592,,,,,,,,,-0.000490,,,,,,,,,,,,-0.019119,,,,,,,,,,,,-0.001973,,,,,,,,,,,,0.005947,,,,,,,,,,,,0.006545,,,,,,,,,,,,-0.005228,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.023267,,,,,,,,,,,,0.003328,,,,
1.000000,,,,,,,,,-0.003528,,,,,,,,,,,,-0.017905,,,,,,,,,,,,-0.001378,,,,,,,,,,,,0.004429,,,,,,,,,,,,0.006545,,,,,,,,,,,,-0.003635,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021056,,,,,,,,,,,,0.004757,,,,
0.000000,,,,,,,,,,-0.011337,,,,,,,,,,,,-0.014565,,,,,,,,,,,,0.003051,,,,,,,,,,,,-0.001227,,,,,,,,,,,,0.003551,,,,,,,,,,,,-0.008415,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016238,,,,,,,,,,,,0.011006,,,
0.020408,,,,,,,,,,-0.011550,,,,,,,,,,,,-0.014431,,,,,,,,,,,,0.007202,,,,,,,,,,,,-0.001365,,,,,,,,,,,,0.005946,,,,,,,,,,,,-0.009654,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016061,,,,,,,,,,,,0.011086,,,
0.040816,,,,,,,,,,-0.011200,,,,,,,,,,,,-0.014641,,,,,,,,,,,,0.018397,,,,,,,,,,,,0.007740,,,,,,,,,,,,0.000470,,,,,,,,,,,,-0.014080,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016543,,,,,,,,,,,,0.011734,,,
0.061224,,,,,,,,,,-0.011152,,,,,,,,,,,,-0.013058,,,,,,,,,,,,0.027140,,,,,,,,,,,,0.024158,,,,,,,,,,,,-0.000300,,,,,,,,,,,,-0.020099,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.015676,,,,,,,,,,,,0.011345,,,
0.081633,,,,,,,,,,-0.011763,,,,,,,,,,,,-0.009568,,,,,,,,,,,,0.026353,,,,,,,,,,,,0.045404,,,,,,,,,,,,-0.003979,,,,,,,,,,,,-0.025764,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.012786,,,,,,,,,,,,0.009595,,,
0.102041,,,,,,,,,,-0.011588,,,,,,,,,,,,-0.004346,,,,,,,,,,,,0.020688,,,,,,,,,,,,0.064305,,,,,,,,,,,,-0.009370,,,,,,,,,,,,-0.028951,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.008184,,,,,,,,,,,,0.006742,,,
0.122449,,,,,,,,,,-0.009124,,,,,,,,,,,,0.004356,,,,,,,,,,,,0.009405,,,,,,,,,,,,0.075204,,,,,,,,,,,,-0.016643,,,,,,,,,,,,-0.027357,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.000791,,,,,,,,,,,,0.002114,,,
0.142857,,,,,,,,,,-0.003934,,,,,,,,,,,,0.013591,,,,,,,,,,,,-0.001037,,,,,,,,,,,,0.077273,,,,,,,,,,,,-0.023659,,,,,,,,,,,,-0.017620,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.008862,,,,,,,,,,,,-0.002445,,,
0.163265,,,,,,,,,,0.002861,,,,,,,,,,,,0.021394,,,,,,,,,,,,-0.013655,,,,,,,,,,,,0.069823,,,,,,,,,,,,-0.027766,,,,,,,,,,,,-0.001864,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.017796,,,,,,,,,,,,-0.010879,,,
0.183673,,,,,,,,,,0.013876,,,,,,,,,,,,0.027842,,,,,,,,,,,,-0.027447,,,,,,,,,,,,0.066098,,,,,,,,,,,,-0.042226,,,,,,,,,,,,0.006102,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024810,,,,,,,,,,,,-0.021906,,,
0.204082,,,,,,,,,,0.028230,,,,,,,,,,,,0.033693,,,,,,,,,,,,-0.035851,,,,,,,,,,,,0.056303,,,,,,,,,,,,-0.041713,,,,,,,,,,,,0.011944,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.032975,,,,,,,,,,,,-0.036383,,,
0.224490,,,,,,,,,,0.040732,,,,,,,,,,,,0.038902,,,,,,,,,,,,-0.047682,,,,,,,,,,,,0.040989,,,,,,,,,,,,-0.040601,,,,,,,,,,,,0.013538,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.040637,,,,,,,,,,,,-0.048694,,,
0.244898,,,,,,,,,,0.052410,,,,,,,,,,,,0.041756,,,,,,,,,,,,-0.048819,,,,,,,,,,,,0.021123,,,,,,,,,,,,-0.032558,,,,,,,,,,,,0.017786,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.044671,,,,,,,,,,,,-0.060073,,,
0.265306,,,,,,,,,,0.061156,,,,,,,,,,,,0.043324,,,,,,,,,,,,-0.049160,,,,,,,,,,,,0.006637,,,,,,,,,,,,-0.018439,,,,,,,,,,,,0.017432,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.048017,,,,,,,,,,,,-0.067042,,,
0.285714,,,,,,,,,,0.065040,,,,,,,,,,,,0.043358,,,,,,,,,,,,-0.044577,,,,,,,,,,,,0.001946,,,,,,,,,,,,0.008428,,,,,,,,,,,,0.003624,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.048808,,,,,,,,,,,,-0.069837,,,
0.306122,,,,,,,,,,0.054185,,,,,,,,,,,,0.043074,,,,,,,,,,,,-0.045848,,,,,,,,,,,,-0.001503,,,,,,,,,,,,0.053178,,,,,,,,,,,,-0.021161,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045130,,,,,,,,,,,,-0.064849,,,
0.326531,,,,,,,,,,0.038826,,,,,,,,,,,,0.042008,,,,,,,,,,,,-0.048432,,,,,,,,,,,,0.029538,,,,,,,,,,,,0.075596,,,,,,,,,,,,-0.048602,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.040451,,,,,,,,,,,,-0.055983,,,
0.346939,,,,,,,,,,0.022256,,,,,,,,,,,,0.043414,,,,,,,,,,,,-0.048288,,,,,,,,,,,,0.040437,,,,,,,,,,,,0.088345,,,,,,,,,,,,-0.058515,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.037961,,,,,,,,,,,,-0.044062,,,
0.367347,,,,,,,,,,0.000319,,,,,,,,,,,,0.045277,,,,,,,,,,,,-0.061379,,,,,,,,,,,,0.038920,,,,,,,,,,,,0.092024,,,,,,,,,,,,-0.057099,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.034729,,,,,,,,,,,,-0.028889,,,
0.387755,,,,,,,,,,-0.018911,,,,,,,,,,,,0.046576,,,,,,,,,,,,-0.067812,,,,,,,,,,,,0.037264,,,,,,,,,,,,0.091254,,,,,,,,,,,,-0.052142,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031014,,,,,,,,,,,,-0.014921,,,
0.408163,,,,,,,,,,-0.036515,,,,,,,,,,,,0.048142,,,,,,,,,,,,-0.075180,,,,,,,,,,,,0.032160,,,,,,,,,,,,0.082698,,,,,,,,,,,,-0.048247,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.028724,,,,,,,,,,,,-0.000800,,,
0.428571,,,,,,,,,,-0.051871,,,,,,,,,,,,0.049575,,,,,,,,,,,,-0.075477,,,,,,,,,,,,0.017812,,,,,,,,,,,,0.062932,,,,,,,,,,,,-0.036563,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025900,,,,,,,,,,,,0.010650,,,
0.448980,,,,,,,,,,-0.062792,,,,,,,,,,,,0.049086,,,,,,,,,,,,-0.072914,,,,,,,,,,,,-0.000124,,,,,,,,,,,,0.028707,,,,,,,,,,,,-0.015142,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.023267,,,,,,,,,,,,0.018967,,,
0.469388,,,,,,,,,,-0.060387,,,,,,,,,,,,0.047439,,,,,,,,,,,,-0.059623,,,,,,,,,,,,0.001118,,,,,,,,,,,,-0.034440,,,,,,,,,,,,0.006456,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022234,,,,,,,,,,,,0.020165,,,
0.489796,,,,,,,,,,-0.051783,,,,,,,,,,,,0.048677,,,,,,,,,,,,-0.046673,,,,,,,,,,,,-0.027440,,,,,,,,,,,,-0.078249,,,,,,,,,,,,0.033897,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024070,,,,,,,,,,,,0.018360,,,
0.510204,,,,,,,,,,-0.038207,,,,,,,,,,,,0.047621,,,,,,,,,,,,-0.047794,,,,,,,,,,,,-0.040546,,,,,,,,,,,,-0.097244,,,,,,,,,,,,0.052131,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026659,,,,,,,,,,,,0.009955,,,
0.530612,,,,,,,,,,-0.019687,,,,,,,,,,,,0.045281,,,,,,,,,,,,-0.042283,,,,,,,,,,,,-0.044271,,,,,,,,,,,,-0.096389,,,,,,,,,,,,0.052485,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027834,,,,,,,,,,,,-0.003487,,,
0.551020,,,,,,,,,,-0.001647,,,,,,,,,,,,0.042141,,,,,,,,,,,,-0.036691,,,,,,,,,,,,-0.043030,,,,,,,,,,,,-0.096217,,,,,,,,,,,,0.048590,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026512,,,,,,,,,,,,-0.018311,,,
0.571429,,,,,,,,,,0.016477,,,,,,,,,,,,0.039237,,,,,,,,,,,,-0.033408,,,,,,,,,,,,-0.040684,,,,,,,,,,,,-0.092966,,,,,,,,,,,,0.043279,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026291,,,,,,,,,,,,-0.032885,,,
0.591837,,,,,,,,,,0.033351,,,,,,,,,,,,0.035411,,,,,,,,,,,,-0.028170,,,,,,,,,,,,-0.027026,,,,,,,,,,,,-0.077051,,,,,,,,,,,,0.036198,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025474,,,,,,,,,,,,-0.047882,,,
0.612245,,,,,,,,,,0.047284,,,,,,,,,,,,0.033682,,,,,,,,,,,,-0.026145,,,,,,,,,,,,-0.004262,,,,,,,,,,,,-0.059767,,,,,,,,,,,,0.031949,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027260,,,,,,,,,,,,-0.061134,,,
0.632653,,,,,,,,,,0.060653,,,,,,,,,,,,0.032884,,,,,,,,,,,,-0.036253,,,,,,,,,,,,0.009396,,,,,,,,,,,,-0.034183,,,,,,,,,,,,0.023275,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031392,,,,,,,,,,,,-0.072046,,,
0.653061,,,,,,,,,,0.068412,,,,,,,,,,,,0.034660,,,,,,,,,,,,-0.047011,,,,,,,,,,,,0.013811,,,,,,,,,,,,0.002609,,,,,,,,,,,,0.004509,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036433,,,,,,,,,,,,-0.076307,,,
0.673469,,,,,,,,,,0.066604,,,,,,,,,,,,0.038448,,,,,,,,,,,,-0.041651,,,,,,,,,,,,0.000152,,,,,,,,,,,,0.019979,,,,,,,,,,,,-0.017266,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039272,,,,,,,,,,,,-0.070930,,,
0.693878,,,,,,,,,,0.063376,,,,,,,,,,,,0.041654,,,,,,,,,,,,-0.033410,,,,,,,,,,,,-0.023715,,,,,,,,,,,,0.026995,,,,,,,,,,,,-0.023640,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.042421,,,,,,,,,,,,-0.065036,,,
0.714286,,,,,,,,,,0.055496,,,,,,,,,,,,0.038463,,,,,,,,,,,,-0.021890,,,,,,,,,,,,-0.049652,,,,,,,,,,,,0.028792,,,,,,,,,,,,-0.027003,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.040153,,,,,,,,,,,,-0.056422,,,
0.734694,,,,,,,,,,0.048994,,,,,,,,,,,,0.032157,,,,,,,,,,,,-0.009738,,,,,,,,,,,,-0.062758,,,,,,,,,,,,0.034525,,,,,,,,,,,,-0.023640,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.033665,,,,,,,,,,,,-0.047177,,,
0.755102,,,,,,,,,,0.040419,,,,,,,,,,,,0.026329,,,,,,,,,,,,0.001268,,,,,,,,,,,,-0.066207,,,,,,,,,,,,0.031359,,,,,,,,,,,,-0.028597,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027335,,,,,,,,,,,,-0.033603,,,
0.775510,,,,,,,,,,0.032223,,,,,,,,,,,,0.017823,,,,,,,,,,,,0.003009,,,,,,,,,,,,-0.078348,,,,,,,,,,,,0.027680,,,,,,,,,,,,-0.031783,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.018676,,,,,,,,,,,,-0.021448,,,
0.795918,,,,,,,,,,0.022599,,,,,,,,,,,,0.009278,,,,,,,,,,,,0.013200,,,,,,,,,,,,-0.091041,,,,,,,,,,,,0.025541,,,,,,,,,,,,-0.030013,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.007974,,,,,,,,,,,,-0.011684,,,
0.816327,,,,,,,,,,0.016968,,,,,,,,,,,,-0.002635,,,,,,,,,,,,0.025201,,,,,,,,,,,,-0.091179,,,,,,,,,,,,0.010653,,,,,,,,,,,,-0.022577,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.005387,,,,,,,,,,,,-0.007645,,,
0.836735,,,,,,,,,,0.012440,,,,,,,,,,,,-0.015507,,,,,,,,,,,,0.030820,,,,,,,,,,,,-0.071726,,,,,,,,,,,,0.012963,,,,,,,,,,,,-0.014257,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.017479,,,,,,,,,,,,-0.005932,,,
0.857143,,,,,,,,,,0.006062,,,,,,,,,,,,-0.026484,,,,,,,,,,,,0.029227,,,,,,,,,,,,-0.042064,,,,,,,,,,,,0.005604,,,,,,,,,,,,-0.012132,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.028968,,,,,,,,,,,,0.000601,,,
0.877551,,,,,,,,,,0.004827,,,,,,,,,,,,-0.030697,,,,,,,,,,,,0.023484,,,,,,,,,,,,-0.016679,,,,,,,,,,,,0.003123,,,,,,,,,,,,-0.006644,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.032781,,,,,,,,,,,,0.005578,,,
0.897959,,,,,,,,,,0.002671,,,,,,,,,,,,-0.031834,,,,,,,,,,,,0.018039,,,,,,,,,,,,-0.002055,,,,,,,,,,,,-0.001754,,,,,,,,,,,,-0.007707,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.033672,,,,,,,,,,,,0.009057,,,
0.918367,,,,,,,,,,0.002418,,,,,,,,,,,,-0.032832,,,,,,,,,,,,0.009628,,,,,,,,,,,,-0.001779,,,,,,,,,,,,-0.003466,,,,,,,,,,,,-0.003458,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.033789,,,,,,,,,,,,0.009407,,,
0.938776,,,,,,,,,,0.003763,,,,,,,,,,,,-0.032442,,,,,,,,,,,,0.009362,,,,,,,,,,,,-0.000124,,,,,,,,,,,,-0.001754,,,,,,,,,,,,-0.005228,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.034351,,,,,,,,,,,,0.008084,,,
0.959184,,,,,,,,,,0.004395,,,,,,,,,,,,-0.032709,,,,,,,,,,,,0.008548,,,,,,,,,,,,-0.000261,,,,,,,,,,,,-0.000129,,,,,,,,,,,,-0.003812,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.035137,,,,,,,,,,,,0.007858,,,
0.979592,,,,,,,,,,0.004519,,,,,,,,,,,,-0.032964,,,,,,,,,,,,0.008339,,,,,,,,,,,,0.001670,,,,,,,,,,,,0.000727,,,,,,,,,,,,-0.005405,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.035628,,,,,,,,,,,,0.008199,,,
1.000000,,,,,,,,,,0.005064,,,,,,,,,,,,-0.033145,,,,,,,,,,,,0.009622,,,,,,,,,,,,0.002222,,,,,,,,,,,,0.000385,,,,,,,,,,,,-0.006290,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.036080,,,,,,,,,,,,0.008572,,,
0.000000,,,,,,,,,,,-0.005108,,,,,,,,,,,,-0.028083,,,,,,,,,,,,0.005137,,,,,,,,,,,,0.000566,,,,,,,,,,,,0.000299,,,,,,,,,,,,-0.005051,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.028287,,,,,,,,,,,,0.009930,,
0.021739,,,,,,,,,,,-0.004673,,,,,,,,,,,,-0.028318,,,,,,,,,,,,0.009210,,,,,,,,,,,,-0.000537,,,,,,,,,,,,0.004406,,,,,,,,,,,,-0.003458,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.028640,,,,,,,,,,,,0.010508,,
0.043478,,,,,,,,,,,-0.006342,,,,,,,,,,,,-0.027805,,,,,,,,,,,,0.013342,,,,,,,,,,,,0.000152,,,,,,,,,,,,0.007144,,,,,,,,,,,,-0.003812,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.027985,,,,,,,,,,,,0.011691,,
0.065217,,,,,,,,,,,-0.006304,,,,,,,,,,,,-0.027061,,,,,,,,,,,,0.023474,,,,,,,,,,,,0.009948,,,,,,,,,,,,0.003807,,,,,,,,,,,,-0.006113,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.027220,,,,,,,,,,,,0.012566,,
0.086957,,,,,,,,,,,-0.007585,,,,,,,,,,,,-0.025659,,,,,,,,,,,,0.030554,,,,,,,,,,,,0.026503,,,,,,,,,,,,0.003123,,,,,,,,,,,,-0.009477,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.026016,,,,,,,,,,,,0.013233,,
0.108696,,,,,,,,,,,-0.007849,,,,,,,,,,,,-0.022649,,,,,,,,,,,,0.030774,,,,,,,,,,,,0.047749,,,,,,,,,,,,0.001754,,,,,,,,,,,,-0.013018,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.024150,,,,,,,,,,,,0.011047,,
0.130435,,,,,,,,,,,-0.008122,,,,,,,,,,,,-0.016961,,,,,,,,,,,,0.024848,,,,,,,,,,,,0.067340,,,,,,,,,,,,-0.000813,,,,,,,,,,,,-0.013195,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.020115,,,,,,,,,,,,0.007256,,
0.152174,,,,,,,,,,,-0.007318,,,,,,,,,,,,-0.009061,,,,,,,,,,,,0.011344,,,,,,,,,,,,0.083344,,,,,,,,,,,,-0.008172,,,,,,,,,,,,-0.010716,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.013630,,,,,,,,,,,,0.002226,,
0.173913,,,,,,,,,,,-0.003422,,,,,,,,,,,,0.000981,,,,,,,,,,,,-0.001659,,,,,,,,,,,,0.087207,,,,,,,,,,,,-0.013990,,,,,,,,,,,,-0.000802,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.004105,,,,,,,,,,,,-0.004156,,
0.195652,,,,,,,,,,,0.004107,,,,,,,,,,,,0.010839,,,,,,,,,,,,-0.018594,,,,,,,,,,,,0.082654,,,,,,,,,,,,-0.019980,,,,,,,,,,,,0.006633,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.006955,,,,,,,,,,,,-0.013819,,
0.217391,,,,,,,,,,,0.013569,,,,,,,,,,,,0.018481,,,,,,,,,,,,-0.031052,,,,,,,,,,,,0.073824,,,,,,,,,,,,-0.026226,,,,,,,,,,,,0.012475,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.015303,,,,,,,,,,,,-0.024946,,
0.239130,,,,,,,,,,,0.022687,,,,,,,,,,,,0.025793,,,,,,,,,,,,-0.046126,,,,,,,,,,,,0.061132,,,,,,,,,,,,-0.024172,,,,,,,,,,,,0.014246,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.023171,,,,,,,,,,,,-0.036365,,
0.260870,,,,,,,,,,,0.031830,,,,,,,,,,,,0.033863,,,,,,,,,,,,-0.049688,,,,,,,,,,,,0.042645,,,,,,,,,,,,-0.016557,,,,,,,,,,,,0.017609,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029989,,,,,,,,,,,,-0.048099,,
0.282609,,,,,,,,,,,0.039642,,,,,,,,,,,,0.039499,,,,,,,,,,,,-0.058362,,,,,,,,,,,,0.026503,,,,,,,,,,,,-0.017327,,,,,,,,,,,,0.021504,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036087,,,,,,,,,,,,-0.055540,,
0.304348,,,,,,,,,,,0.048199,,,,,,,,,,,,0.042676,,,,,,,,,,,,-0.056794,,,,,,,,,,,,0.005809,,,,,,,,,,,,0.004064,,,,,,,,,,,,0.016370,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.041120,,,,,,,,,,,,-0.060572,,
0.326087,,,,,,,,,,,0.048845,,,,,,,,,,,,0.045360,,,,,,,,,,,,-0.045911,,,,,,,,,,,,-0.010195,,,,,,,,,,,,0.038290,,,,,,,,,,,,0.005217,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.042322,,,,,,,,,,,,-0.059866,,
0.347826,,,,,,,,,,,0.040265,,,,,,,,,,,,0.046769,,,,,,,,,,,,-0.042020,,,,,,,,,,,,0.006499,,,,,,,,,,,,0.082783,,,,,,,,,,,,-0.017089,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039416,,,,,,,,,,,,-0.054177,,
0.369565,,,,,,,,,,,0.024816,,,,,,,,,,,,0.045982,,,,,,,,,,,,-0.035304,,,,,,,,,,,,0.026365,,,,,,,,,,,,0.090570,,,,,,,,,,,,-0.036740,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.034491,,,,,,,,,,,,-0.044025,,
0.391304,,,,,,,,,,,0.009117,,,,,,,,,,,,0.047085,,,,,,,,,,,,-0.037338,,,,,,,,,,,,0.033263,,,,,,,,,,,,0.093393,,,,,,,,,,,,-0.036563,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031533,,,,,,,,,,,,-0.032672,,
0.413043,,,,,,,,,,,-0.007944,,,,,,,,,,,,0.048544,,,,,,,,,,,,-0.042088,,,,,,,,,,,,0.035609,,,,,,,,,,,,0.092965,,,,,,,,,,,,-0.034262,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029368,,,,,,,,,,,,-0.020521,,
0.434783,,,,,,,,,,,-0.023679,,,,,,,,,,,,0.048593,,,,,,,,,,,,-0.053760,,,,,,,,,,,,0.036712,,,,,,,,,,,,0.084837,,,,,,,,,,,,-0.034085,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027656,,,,,,,,,,,,-0.007702,,
0.456522,,,,,,,,,,,-0.037826,,,,,,,,,,,,0.049547,,,,,,,,,,,,-0.053621,,,,,,,,,,,,0.025537,,,,,,,,,,,,0.081072,,,,,,,,,,,,-0.029836,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026125,,,,,,,,,,,,0.002593,,
0.478261,,,,,,,,,,,-0.052542,,,,,,,,,,,,0.049796,,,,,,,,,,,,-0.054517,,,,,,,,,,,,0.016984,,,,,,,,,,,,0.052237,,,,,,,,,,,,-0.017797,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022700,,,,,,,,,,,,0.013238,,
0.500000,,,,,,,,,,,-0.059839,,,,,,,,,,,,0.048077,,,,,,,,,,,,-0.056054,,,,,,,,,,,,0.006775,,,,,,,,,,,,0.015444,,,,,,,,,,,,-0.003635,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021280,,,,,,,,,,,,0.019148,,
0.521739,,,,,,,,,,,-0.059674,,,,,,,,,,,,0.045293,,,,,,,,,,,,-0.047282,,,,,,,,,,,,-0.015989,,,,,,,,,,,,-0.039232,,,,,,,,,,,,0.013007,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021101,,,,,,,,,,,,0.019936,,
0.543478,,,,,,,,,,,-0.053559,,,,,,,,,,,,0.045414,,,,,,,,,,,,-0.043619,,,,,,,,,,,,-0.032683,,,,,,,,,,,,-0.067724,,,,,,,,,,,,0.032480,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021728,,,,,,,,,,,,0.017736,,
0.565217,,,,,,,,,,,-0.042196,,,,,,,,,,,,0.043643,,,,,,,,,,,,-0.044482,,,,,,,,,,,,-0.039305,,,,,,,,,,,,-0.083212,,,,,,,,,,,,0.037791,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022429,,,,,,,,,,,,0.011143,,
0.586957,,,,,,,,,,,-0.026185,,,,,,,,,,,,0.041299,,,,,,,,,,,,-0.044587,,,,,,,,,,,,-0.039167,,,,,,,,,,,,-0.085950,,,,,,,,,,,,0.037968,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022615,,,,,,,,,,,,-0.001571,,
0.608696,,,,,,,,,,,-0.009279,,,,,,,,,,,,0.038671,,,,,,,,,,,,-0.041942,,,,,,,,,,,,-0.038201,,,,,,,,,,,,-0.083554,,,,,,,,,,,,0.038500,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022726,,,,,,,,,,,,-0.015254,,
0.630435,,,,,,,,,,,0.007898,,,,,,,,,,,,0.036273,,,,,,,,,,,,-0.033226,,,,,,,,,,,,-0.028268,,,,,,,,,,,,-0.078933,,,,,,,,,,,,0.029648,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022247,,,,,,,,,,,,-0.028948,,
0.652174,,,,,,,,,,,0.022521,,,,,,,,,,,,0.033080,,,,,,,,,,,,-0.033549,,,,,,,,,,,,-0.012402,,,,,,,,,,,,-0.064644,,,,,,,,,,,,0.023806,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021972,,,,,,,,,,,,-0.043544,,
