time,x,y,z,MF,
56552.8,-39.39,-8.41,-17.54,43.93,
56552.9,-39.47,-8.48,-17.86,44.15,
56552.9,-39.75,-8.76,-19.54,45.15,
56552.9,-39.68,-8.25,-19.46,44.96,
56552.9,-39.58,-7.56,-19.37,44.71,
56552.9,-38.52,-7.45,-18.79,43.50,
56553.0,-38.04,-7.39,-18.53,42.96,
56553.0,-39.84,-8.21,-20.29,45.46,
56553.0,-39.86,-8.18,-20.53,45.57,
56553.0,-39.41,-7.74,-21.55,45.58,
56553.0,-39.21,-7.80,-20.82,45.07,
56553.0,-38.90,-7.91,-19.70,44.31,
56553.1,-39.68,-7.57,-19.59,44.90,
56553.1,-40.10,-7.39,-19.54,45.21,
56553.1,-39.78,-8.34,-20.46,45.50,
56553.1,-39.92,-8.35,-20.38,45.59,
56553.1,-41.46,-7.74,-18.86,46.21,
56553.1,-41.04,-8.16,-19.16,46.02,
56553.2,-40.27,-8.93,-19.70,45.71,
56553.2,-39.21,-8.08,-20.12,44.80,
56553.2,-38.56,-7.56,-20.37,44.26,
56553.2,-39.61,-6.81,-19.04,44.48,
56553.2,-39.76,-6.72,-18.91,44.54,
56553.2,-39.92,-6.88,-19.70,45.05,
56553.3,-39.76,-6.94,-19.32,44.75,
56553.3,-39.41,-7.05,-18.53,44.12,
56553.3,-39.21,-7.05,-19.12,44.19,
56553.3,-39.07,-7.05,-19.54,44.25,
56553.3,-39.51,-6.91,-19.11,44.42,
56553.3,-39.57,-6.89,-19.03,44.44,
56553.4,-38.90,-7.22,-19.03,43.90,
56553.4,-39.19,-7.12,-19.03,44.15,
56553.4,-39.92,-6.88,-19.03,44.76,
56553.4,-39.46,-6.22,-18.76,44.13,
56553.4,-39.07,-5.68,-18.53,43.61,
56553.4,-39.90,-7.90,-19.89,45.28,
56553.5,-40.10,-8.42,-20.21,45.68,
56553.5,-41.12,-7.05,-19.87,46.21,
56553.5,-40.99,-6.84,-20.08,46.16,
56553.5,-40.61,-6.20,-20.71,46.00,
56553.5,-39.91,-6.72,-19.51,44.93,
56553.5,-39.24,-7.22,-18.36,43.92,
56553.6,-39.90,-7.09,-19.79,45.10,
56553.6,-40.10,-7.05,-20.21,45.45,
56553.6,-40.78,-6.02,-20.21,45.91,
56553.6,-40.41,-6.10,-20.28,45.63,
56553.6,-39.07,-6.37,-20.54,44.60,
56553.6,-39.32,-6.29,-21.26,45.14,
56553.7,-39.58,-6.20,-22.05,45.73,
56553.7,-40.34,-6.20,-20.56,45.70,
56553.7,-40.61,-6.20,-20.04,45.71,
56553.7,-40.44,-6.03,-20.20,45.61,
56553.7,-40.29,-6.12,-20.00,45.39,
56553.7,-39.58,-6.54,-19.03,44.40,
56553.8,-40.11,-7.37,-19.84,45.35,
56553.8,-40.78,-8.42,-20.88,46.58,
56553.8,-40.18,-7.10,-20.76,45.78,
56553.8,-39.92,-6.54,-20.71,45.45,
56553.8,-39.10,-7.69,-20.55,44.84,
56553.9,-39.00,-7.76,-20.28,44.64,
56553.9,-38.56,-7.91,-18.70,43.57,
56553.9,-39.25,-7.36,-18.70,44.09,
56553.9,-40.27,-6.54,-18.70,44.87,
56553.9,-39.81,-5.86,-19.81,44.85,
56553.9,-39.58,-5.51,-20.37,44.86,
56553.9,-41.00,-6.93,-19.60,45.97,
56554.0,-40.86,-7.14,-19.69,45.91,
56554.0,-38.56,-7.91,-21.04,44.63,
56554.0,-39.00,-7.47,-20.74,44.79,
56554.0,-39.75,-6.71,-20.21,45.10,
56554.0,-39.22,-6.82,-19.89,44.50,
56554.0,-38.90,-6.88,-19.70,44.14,
56554.1,-38.90,-6.88,-21.49,44.97,
56554.1,-38.93,-6.80,-21.68,45.08,
56554.1,-39.41,-5.68,-21.21,45.12,
56554.1,-39.70,-5.85,-20.82,45.21,
56554.1,-40.27,-6.20,-20.04,45.40,
56554.2,-40.27,-6.80,-20.63,45.75,
56554.2,-40.27,-7.22,-21.04,46.00,
56554.2,-39.83,-6.49,-20.04,45.06,
56554.2,-39.77,-6.44,-19.86,44.91,
56554.2,-40.10,-8.42,-19.54,45.39,
56554.2,-40.35,-8.37,-19.39,45.54,
56554.2,-40.95,-8.25,-19.03,45.91,
56554.3,-40.38,-7.68,-19.78,45.62,
56554.3,-39.92,-7.22,-20.37,45.40,
56554.3,-39.23,-7.08,-20.51,44.83,
56554.3,-39.07,-7.05,-20.54,44.70,
56554.3,-39.58,-6.54,-20.37,45.00,
56554.4,-39.18,-6.85,-20.42,44.71,
56554.4,-38.04,-7.74,-20.54,43.92,
56554.4,-38.31,-7.65,-20.10,43.94,
56554.4,-38.56,-7.56,-19.70,43.95,
56554.4,-40.03,-7.43,-21.41,46.00,
56554.4,-40.44,-7.39,-21.88,46.57,
56554.5,-40.10,-8.42,-20.21,45.68,
56554.5,-39.87,-7.96,-20.36,45.46,
56554.5,-39.07,-6.37,-20.88,44.75,
56554.5,-39.74,-6.70,-21.20,45.53,
56554.5,-40.44,-7.05,-21.55,46.36,
56554.5,-39.54,-6.41,-21.92,45.66,
56554.5,-39.24,-6.20,-22.05,45.44,
56554.6,-39.92,-6.20,-22.05,46.03,
56554.6,-39.83,-6.42,-21.64,45.78,
56554.6,-39.41,-7.39,-19.87,44.75,
56554.6,-39.72,-7.24,-20.62,45.34,
56554.6,-40.10,-7.05,-21.55,46.06,
56554.6,-39.37,-7.05,-20.83,45.09,
56554.7,-39.07,-7.05,-20.54,44.70,
56554.7,-38.74,-6.72,-21.85,44.98,
56554.7,-38.70,-6.74,-21.75,44.90,
56554.7,-38.56,-6.88,-21.04,44.46,
56554.7,-38.27,-6.74,-20.90,44.13,
56554.8,-37.87,-6.54,-20.71,43.66,
56554.8,-38.45,-6.89,-20.59,44.16,
56554.8,-38.73,-7.05,-20.54,44.40,
56554.8,-38.57,-7.21,-19.12,43.65,
56554.8,-38.66,-7.24,-19.05,43.70,
56554.8,-39.41,-7.39,-19.20,44.46,
56554.9,-39.28,-6.75,-19.70,44.46,
56554.9,-39.07,-5.68,-20.54,44.51,
56554.9,-39.29,-5.90,-21.83,45.33,
56554.9,-39.41,-6.02,-22.55,45.81,
56554.9,-39.57,-7.72,-20.29,45.13,
56554.9,-39.54,-7.89,-20.16,45.08,
56555.0,-39.07,-7.74,-21.55,45.28,
56555.0,-38.95,-7.50,-21.32,45.03,
56555.0,-38.73,-7.05,-20.88,44.56,
56555.0,-38.52,-7.26,-21.48,44.70,
56555.0,-38.39,-7.39,-21.88,44.80,
56555.0,-38.39,-7.69,-21.88,44.85,
56555.1,-38.46,-7.80,-21.85,44.92,
56555.1,-40.10,-9.10,-21.21,46.27,
56555.1,-39.89,-8.79,-21.52,46.17,
56555.1,-39.41,-8.08,-22.22,45.96,
56555.1,-39.51,-7.21,-22.50,46.03,
56555.1,-39.58,-6.54,-22.72,46.11,
56555.1,-39.44,-6.40,-21.19,45.23,
56555.2,-39.41,-6.37,-20.89,45.06,
56555.2,-39.41,-6.71,-22.89,46.07,
56555.2,-39.69,-6.52,-22.52,46.10,
56555.2,-40.44,-6.02,-21.55,46.21,
56555.2,-39.80,-5.93,-21.81,45.77,
56555.3,-39.24,-5.85,-22.05,45.39,
56555.3,-40.06,-5.85,-22.58,46.35,
56555.3,-40.27,-5.85,-22.72,46.60,
56555.3,-40.10,-6.71,-20.21,45.40,
56555.3,-40.18,-6.63,-20.68,45.67,
56555.3,-40.44,-6.37,-22.22,46.58,
56555.4,-39.76,-6.54,-21.88,45.85,
56555.4,-39.07,-6.71,-21.55,45.12,
56555.4,-38.42,-7.10,-21.16,44.44,
56555.4,-38.21,-7.22,-21.04,44.22,
56555.4,-38.39,-6.02,-21.55,44.43,
56555.4,-38.45,-5.96,-21.48,44.45,
56555.5,-38.73,-5.68,-21.21,44.52,
56555.5,-39.04,-6.63,-21.21,44.92,
56555.5,-39.41,-7.74,-21.21,45.42,
56555.5,-38.79,-6.87,-21.82,45.03,
56555.5,-38.56,-6.54,-22.05,44.89,
56555.5,-39.40,-6.37,-21.55,45.36,
56555.6,-39.27,-6.29,-21.41,45.17,
56555.6,-38.56,-5.85,-20.71,44.15,
56555.6,-38.56,-6.29,-21.13,44.41,
56555.6,-38.56,-6.88,-21.71,44.78,
56555.6,-39.85,-5.59,-22.06,45.89,
56555.6,-40.44,-5.00,-22.22,46.41,
56555.7,-37.36,-6.46,-22.38,44.03,
56555.7,-37.47,-6.43,-22.28,44.07,
56555.7,-39.41,-5.68,-21.55,45.27,
56555.7,-39.28,-6.08,-21.28,45.09,
56555.7,-39.07,-6.71,-20.88,44.80,
56555.7,-38.85,-6.71,-21.31,44.81,
56555.8,-38.73,-6.71,-21.55,44.82,
56555.8,-38.57,-6.55,-22.00,44.89,
56555.8,-38.59,-6.57,-21.92,44.86,
56555.8,-38.90,-6.88,-20.71,44.60,
56555.8,-39.20,-7.06,-21.12,45.09,
56555.8,-39.75,-7.39,-21.88,45.98,
56555.9,-39.23,-6.66,-21.57,45.26,
56555.9,-38.90,-6.20,-21.38,44.82,
56555.9,-40.10,-5.30,-22.55,46.31,
56555.9,-40.27,-5.21,-22.66,46.50,
56555.9,-40.27,-5.85,-21.71,46.12,
56555.9,-39.78,-5.80,-21.98,45.81,
56556.0,-38.73,-5.68,-22.55,45.17,
56556.0,-38.33,-5.88,-22.16,44.66,
56556.0,-38.04,-6.02,-21.88,44.30,
56556.0,-38.33,-5.45,-21.88,44.47,
56556.0,-38.42,-5.37,-21.89,44.55,
56556.0,-40.27,-6.88,-22.38,46.58,
56556.1,-40.07,-6.98,-22.48,46.47,
56556.1,-39.58,-7.22,-22.72,46.21,
56556.1,-39.12,-6.76,-22.08,45.43,
56556.1,-38.73,-6.37,-21.55,44.77,
56556.1,-38.04,-7.61,-21.14,44.18,
56556.1,-37.87,-7.91,-21.04,44.04,
56556.2,-39.92,-6.88,-22.38,46.29,
56556.2,-39.80,-6.76,-22.34,46.14,
56556.2,-39.41,-6.37,-22.22,45.69,
56556.2,-38.54,-6.54,-22.73,45.22,
56556.2,-37.70,-6.71,-23.22,44.78,
56556.2,-37.83,-6.31,-23.09,44.77,
56556.3,-37.87,-6.20,-23.05,44.77,
56556.3,-38.90,-5.51,-19.37,43.80,
56556.3,-38.90,-5.80,-19.93,44.09,
56556.3,-38.90,-6.88,-22.05,45.24,
56556.3,-38.66,-6.96,-22.44,45.24,
56556.3,-38.39,-7.05,-22.89,45.24,
56556.4,-38.26,-6.17,-22.27,44.70,
56556.4,-38.21,-5.85,-22.05,44.51,
56556.4,-38.56,-8.58,-22.38,45.40,
56556.4,-38.80,-8.29,-22.38,45.55,
56556.4,-39.92,-6.88,-22.38,46.29,
56556.4,-39.25,-6.95,-22.46,45.75,
56556.5,-38.39,-7.05,-22.55,45.07,
56556.5,-38.15,-6.81,-23.25,45.19,
56556.5,-38.04,-6.71,-23.56,45.25,
56556.5,-39.20,-7.20,-23.72,46.37,
56556.5,-39.27,-7.15,-23.51,46.32,
56556.5,-39.41,-6.71,-22.22,45.74,
56556.6,-39.07,-6.92,-22.28,45.51,
56556.6,-38.56,-7.22,-22.38,45.16,
56556.6,-39.35,-7.34,-22.05,45.70,
56556.6,-39.75,-7.39,-21.88,45.98,
56556.6,-38.18,-7.08,-21.57,44.42,
56556.7,-38.08,-7.03,-21.58,44.34,
56556.7,-38.55,-6.80,-22.04,44.93,
56556.7,-38.73,-6.71,-22.22,45.15,
56556.7,-38.58,-6.27,-21.79,44.75,
56556.7,-38.56,-6.20,-21.71,44.68,
56556.7,-38.04,-7.39,-22.22,44.67,
56556.8,-38.09,-7.26,-21.82,44.49,
56556.8,-38.21,-6.88,-20.71,44.01,
56556.8,-38.31,-6.23,-20.98,44.12,
56556.8,-38.39,-5.68,-21.21,44.22,
56556.8,-38.53,-5.82,-21.89,44.69,
56556.8,-38.56,-5.85,-22.05,44.80,
56556.9,-38.56,-7.91,-23.05,45.61,
56556.9,-38.44,-7.64,-22.94,45.41,
56556.9,-38.04,-6.71,-22.55,44.73,
56556.9,-37.87,-6.88,-23.06,44.87,
56556.9,-37.70,-7.05,-23.56,45.01,
56556.9,-37.97,-7.32,-23.30,45.14,
56556.9,-38.04,-7.39,-23.22,45.18,
56557.0,-38.73,-6.71,-22.22,45.15,
56557.0,-38.79,-6.71,-22.22,45.20,
56557.0,-39.07,-6.71,-22.22,45.44,
56557.0,-38.91,-7.35,-22.22,45.41,
56557.0,-38.73,-8.08,-22.22,45.37,
56557.1,-38.73,-6.56,-21.97,45.00,
56557.1,-38.73,-6.02,-21.88,44.89,
56557.1,-38.21,-7.22,-22.72,45.04,
56557.1,-38.29,-7.30,-22.69,45.11,
56557.1,-38.73,-7.74,-22.55,45.48,
56557.1,-38.44,-7.88,-21.98,44.97,
56557.2,-38.04,-8.08,-21.21,44.30,
56557.2,-38.77,-6.15,-21.92,44.96,
56557.2,-39.07,-5.34,-22.22,45.26,
56557.2,-38.06,-7.69,-22.87,45.07,
56557.2,-38.18,-7.72,-22.75,45.11,
56557.2,-39.24,-7.56,-21.71,45.48,
56557.3,-39.64,-6.77,-21.97,45.83,
56557.3,-40.27,-5.51,-22.38,46.40,
56557.3,-39.58,-6.20,-21.71,45.57,
56557.3,-39.24,-6.54,-21.38,45.16,
56557.3,-39.40,-6.38,-22.48,45.81,
56557.3,-39.39,-6.37,-22.63,45.87,
56557.4,-39.07,-6.37,-23.56,46.06,
56557.4,-38.71,-7.34,-22.96,45.60,
56557.4,-38.04,-9.10,-21.88,44.82,
56557.4,-38.91,-7.60,-23.36,46.01,
56557.4,-39.41,-6.71,-24.23,46.75,
56557.4,-39.10,-7.02,-22.41,45.61,
56557.5,-39.11,-7.00,-22.21,45.52,
56557.5,-39.92,-5.85,-22.05,45.98,
56557.5,-38.95,-5.96,-22.05,45.15,
56557.5,-36.85,-6.20,-22.05,43.38,
56557.5,-38.16,-6.50,-22.34,44.70,
56557.5,-39.07,-6.71,-22.55,45.61,
56557.5,-39.07,-6.12,-22.26,45.38,
56557.6,-39.07,-6.03,-22.22,45.35,
56557.6,-38.90,-6.20,-24.06,46.16,
56557.6,-38.85,-6.63,-23.64,45.96,
56557.6,-38.73,-7.74,-22.55,45.48,
56557.6,-38.73,-6.60,-23.11,45.58,
56557.7,-38.73,-5.68,-23.56,45.68,
56557.7,-38.02,-6.39,-22.86,44.82,
56557.7,-37.87,-6.54,-22.72,44.65,
56557.7,-38.04,-7.39,-22.55,44.84,
56557.7,-38.09,-7.02,-22.27,44.67,
56557.7,-38.21,-5.85,-21.38,44.18,
56557.8,-37.86,-6.21,-22.94,44.70,
56557.8,-37.53,-6.54,-24.39,45.24,
56557.8,-39.02,-8.03,-23.47,46.23,
56557.8,-39.41,-8.42,-23.22,46.51,
56557.8,-38.90,-6.20,-23.05,45.64,
56557.8,-38.58,-6.37,-23.02,45.38,
56557.9,-37.36,-7.05,-22.89,44.38,
56557.9,-38.10,-6.64,-22.48,44.73,
56557.9,-38.90,-6.20,-22.05,45.14,
56557.9,-38.64,-6.45,-21.80,44.83,
56557.9,-38.56,-6.54,-21.71,44.73,
56557.9,-37.36,-6.02,-24.56,45.11,
56558.0,-37.59,-6.48,-24.45,45.31,
56558.0,-38.73,-8.76,-23.89,46.34,
56558.0,-38.42,-8.31,-23.30,45.70,
56558.0,-38.04,-7.74,-22.55,44.90,
56558.0,-38.90,-7.86,-22.43,45.59,
56558.0,-39.24,-7.91,-22.38,45.86,
56558.1,-37.71,-8.76,-23.21,45.14,
56558.1,-37.72,-8.65,-23.16,45.10,
56558.1,-37.87,-7.91,-22.72,44.87,
56558.1,-38.50,-7.70,-22.79,45.39,
56558.1,-39.41,-7.39,-22.89,46.17,
56558.1,-39.53,-6.82,-22.32,45.90,
56558.2,-39.58,-6.54,-22.05,45.78,
56558.2,-37.79,-8.01,-23.49,45.21,
56558.2,-37.83,-8.02,-23.59,45.29,
56558.3,-39.07,-7.39,-23.89,46.39,
56558.3,-38.38,-6.95,-24.08,45.84,
56558.3,-37.19,-6.20,-24.39,44.90,
56558.3,-38.18,-6.75,-23.43,45.30,
56558.3,-38.73,-7.05,-22.89,45.53,
56558.3,-38.41,-6.74,-22.27,44.91,
56558.3,-38.38,-6.76,-22.36,44.92,
56558.3,-38.21,-7.56,-24.73,46.14,
56558.3,-38.50,-7.62,-24.01,46.01,
56558.4,-39.07,-7.74,-22.55,45.77,
56558.4,-38.45,-8.36,-22.75,45.45,
56558.4,-38.04,-8.76,-22.89,45.25,
56558.4,-36.08,-5.90,-22.44,42.90,
56558.4,-35.88,-5.53,-22.37,42.64,
56558.4,-39.07,-6.71,-21.88,45.28,
56558.5,-39.02,-6.76,-22.42,45.51,
56558.5,-38.90,-6.88,-23.72,46.08,
56558.5,-39.19,-7.56,-22.29,45.72,
56558.5,-39.41,-8.08,-21.21,45.48,
56558.5,-39.27,-7.93,-22.77,46.08,
56558.5,-39.24,-7.91,-23.05,46.19,
56558.6,-39.24,-6.20,-22.72,45.76,
56558.6,-39.02,-6.33,-22.93,45.70,
56558.6,-38.39,-6.71,-23.56,45.53,
56558.6,-39.02,-7.16,-23.65,46.19,
56558.6,-39.58,-7.56,-23.72,46.76,
56558.6,-39.17,-8.26,-23.86,46.60,
56558.7,-39.07,-8.42,-23.89,46.56,
56558.7,-38.56,-6.54,-21.71,44.73,
56558.7,-38.75,-6.73,-22.12,45.12,
56558.7,-39.41,-7.39,-23.56,46.51,
56558.7,-38.82,-7.31,-22.81,45.61,
56558.7,-38.21,-7.22,-22.05,44.71,
56558.8,-38.61,-7.09,-22.95,45.47,
56558.8,-38.73,-7.05,-23.22,45.70,
56558.8,-39.92,-6.54,-22.72,46.40,
56558.8,-39.61,-6.92,-22.66,46.15,
56558.8,-38.21,-8.59,-22.38,45.11,
56558.8,-38.29,-8.04,-22.77,45.27,
56558.9,-38.39,-7.39,-23.22,45.47,
56558.9,-38.89,-6.64,-22.97,45.65,
56558.9,-39.07,-6.37,-22.89,45.73,
56558.9,-39.41,-6.71,-21.55,45.41,
56558.9,-39.16,-6.66,-21.55,45.19,
56559.0,-37.70,-6.37,-21.55,43.89,
56559.0,-37.56,-7.09,-22.11,44.16,
56559.0,-37.36,-8.08,-22.89,44.55,
56559.0,-38.20,-7.24,-23.94,45.66,
56559.0,-38.56,-6.88,-24.39,46.14,
56559.0,-39.72,-6.05,-22.27,45.94,
56559.1,-39.55,-6.12,-22.38,45.85,
56559.1,-37.87,-6.88,-23.72,45.22,
56559.1,-38.01,-7.01,-23.59,45.28,
56559.1,-38.21,-7.22,-23.39,45.38,
56559.1,-38.55,-6.43,-22.83,45.27,
56559.1,-38.73,-6.02,-22.55,45.22,
56559.1,-39.37,-6.02,-23.18,46.08,
56559.2,-39.29,-6.13,-23.12,45.99,
56559.2,-37.70,-7.39,-21.88,44.21,
56559.2,-37.70,-7.27,-22.23,44.37,
56559.2,-37.70,-7.05,-22.89,44.66,
56559.2,-38.45,-6.52,-22.57,45.06,
56559.2,-38.90,-6.20,-22.38,45.30,
56559.3,-38.75,-5.43,-21.33,44.56,
56559.3,-38.67,-5.38,-21.29,44.47,
56559.3,-37.36,-6.37,-23.22,44.45,
56559.3,-38.00,-6.26,-23.12,44.92,
56559.3,-39.41,-6.02,-22.89,45.97,
56559.3,-38.31,-6.33,-23.18,45.22,
56559.4,-37.53,-6.54,-23.39,44.70,
56559.4,-39.30,-6.54,-22.81,45.91,
56559.4,-39.58,-6.54,-22.72,46.11,
56559.4,-39.75,-5.68,-22.89,46.22,
56559.4,-39.66,-5.59,-23.16,46.27,
56559.5,-39.41,-5.34,-23.89,46.40,
56559.5,-39.13,-6.19,-23.25,45.93,
56559.5,-38.90,-6.88,-22.72,45.57,
56559.5,-38.90,-7.45,-21.89,45.25,
56559.5,-38.90,-7.56,-21.71,45.19,
56559.5,-38.90,-6.88,-23.05,45.74,
56559.6,-38.86,-7.09,-23.18,45.80,
56559.6,-38.73,-7.74,-23.56,45.98,
56559.6,-38.99,-6.77,-23.64,46.10,
56559.6,-39.24,-5.85,-23.72,46.23,
56559.6,-38.16,-6.39,-22.40,44.71,
56559.6,-37.87,-6.54,-22.05,44.31,
56559.7,-39.75,-6.02,-22.22,45.94,
56559.7,-39.79,-6.13,-22.32,46.03,
56559.7,-39.92,-6.54,-22.72,46.40,
56559.7,-39.36,-6.29,-23.12,46.07,
56559.7,-38.73,-6.02,-23.56,45.73,
56559.7,-39.24,-5.77,-24.57,46.66,
56559.7,-39.41,-5.68,-24.90,46.96,
56559.8,-39.75,-5.34,-24.56,47.03,
56559.8,-39.75,-5.06,-24.67,47.06,
56559.8,-39.75,-3.63,-25.23,47.23,
56559.8,-39.90,-3.48,-25.23,47.34,
56559.8,-40.10,-3.29,-25.23,47.49,
56559.9,-40.59,-2.80,-26.67,48.64,
56559.9,-40.78,-2.60,-27.24,49.11,
56559.9,-40.61,-3.79,-27.41,49.14,
56559.9,-40.52,-3.71,-27.58,49.16,
56559.9,-39.92,-3.12,-28.75,49.30,
56559.9,-40.20,-2.71,-29.29,49.81,
56560.0,-40.61,-2.09,-30.09,50.59,
56560.0,-41.08,-1.86,-30.55,51.22,
56560.0,-41.29,-1.75,-30.76,51.52,
56560.0,-40.97,-2.07,-29.17,50.33,
56560.0,-41.01,-2.15,-29.30,50.45,
56560.0,-41.64,-2.77,-31.43,52.24,
56560.1,-41.26,-2.02,-31.80,52.13,
56560.1,-40.61,-0.72,-32.44,51.98,
56560.1,-40.50,-0.39,-32.76,52.09,
56560.1,-40.44,-0.21,-32.94,52.16,
56560.1,-41.54,0.89,-32.79,52.93,
56560.1,-41.76,1.14,-32.81,53.12,
56560.2,-44.03,3.73,-33.44,55.42,
56560.2,-44.09,4.01,-33.39,55.45,
56560.2,-44.20,4.58,-33.28,55.52,
56560.2,-43.17,4.17,-32.87,54.42,
56560.2,-42.49,3.90,-32.61,53.70,
56560.2,-42.64,2.24,-34.52,54.91,
56560.3,-42.68,2.00,-34.77,55.09,
56560.3,-43.69,0.99,-34.11,55.44,
56560.3,-43.99,1.19,-34.31,55.80,
56560.3,-44.72,1.67,-34.79,56.68,
56560.3,-44.04,0.02,-34.31,55.82,
56560.3,-43.52,-1.23,-33.95,55.21,
56560.4,-44.38,-1.52,-32.82,55.22,
56560.4,-44.54,-1.58,-32.61,55.23,
56560.4,-45.91,-3.63,-31.94,56.05,
56560.4,-45.91,-3.54,-31.76,55.94,
56560.4,-45.91,-3.29,-31.27,55.65,
56560.4,-45.64,-3.02,-30.64,55.05,
56560.5,-45.40,-2.77,-30.09,54.54,
56560.5,-46.23,-1.95,-32.79,56.71,
56560.5,-46.43,-1.75,-33.44,57.24,
56560.5,-47.80,-2.43,-32.44,57.81,
56560.5,-47.80,-2.51,-32.29,57.74,
56560.5,-47.80,-2.77,-31.77,57.46,
56560.6,-47.46,-1.42,-32.93,57.78,
56560.6,-47.11,-0.04,-34.11,58.17,
56560.6,-46.72,0.62,-36.05,59.01,
56560.6,-46.60,0.82,-36.63,59.28,
56560.6,-47.28,1.16,-37.97,60.65,
56560.6,-47.31,1.63,-38.06,60.74,
56560.7,-47.45,3.73,-38.47,61.20,
56560.7,-48.47,4.90,-38.70,62.22,
56560.7,-49.68,6.29,-38.97,63.45,
56560.7,-50.31,6.92,-40.08,64.69,
56560.7,-50.53,7.15,-40.48,65.14,
56560.8,-49.68,8.00,-42.66,65.97,
56560.8,-49.90,8.33,-42.39,66.00,
56560.8,-51.22,10.23,-40.82,66.29,
56560.8,-51.07,10.37,-41.24,66.46,
56560.8,-50.87,10.57,-41.82,66.70,
56560.8,-50.76,12.12,-42.64,67.39,
56560.8,-50.70,12.80,-43.00,67.70,
56560.9,-50.37,15.12,-43.00,67.93,
56560.9,-50.25,15.00,-43.07,67.86,
56560.9,-49.33,13.48,-43.67,67.25,
56560.9,-49.73,13.61,-43.02,67.15,
56560.9,-50.36,13.82,-41.99,67.01,
56560.9,-51.38,13.93,-40.99,67.19,
56561.0,-51.90,13.99,-40.48,67.29,
56561.0,-53.98,12.23,-39.70,68.12,
56561.0,-54.03,12.26,-39.54,68.06,
56561.0,-52.76,14.16,-38.30,66.72,
56561.0,-52.76,14.04,-38.19,66.62,
56561.0,-52.76,13.82,-37.97,66.45,
56561.1,-52.65,14.35,-39.32,67.27,
56561.1,-52.59,14.68,-40.15,67.77,
56561.1,-51.05,15.29,-41.65,67.64,
56561.1,-50.71,15.44,-41.93,67.59,
56561.1,-46.26,17.59,-45.01,66.89,
56561.1,-45.67,18.06,-45.89,67.22,
56561.2,-44.37,19.13,-47.86,68.01,
56561.2,-41.77,19.93,-48.25,66.85,
56561.2,-39.92,20.50,-48.53,66.10,
56561.2,-36.83,19.76,-49.82,65.03,
56561.2,-36.33,19.64,-50.04,64.88,
56561.3,-31.37,21.52,-51.21,63.79,
56561.3,-30.43,21.33,-51.30,63.35,
56561.3,-27.95,20.84,-51.54,62.22,
56561.3,-27.48,20.37,-52.00,62.24,
56561.3,-27.09,19.98,-52.38,62.27,
56561.3,-25.54,20.69,-52.24,61.72,
56561.3,-25.21,20.84,-52.21,61.61,
56561.4,-25.21,19.47,-52.88,61.74,
56561.4,-25.21,19.22,-52.40,61.25,
56561.4,-25.21,18.44,-50.87,59.70,
56561.4,-25.12,19.76,-49.75,59.13,
56561.4,-25.04,21.01,-48.69,58.65,
56561.4,-23.02,19.52,-50.15,58.53,
56561.5,-22.47,19.13,-50.54,58.52,
56561.5,-22.47,19.13,-48.86,57.08,
56561.5,-22.61,19.68,-49.20,57.61,
56561.5,-23.16,21.86,-50.54,59.74,
56561.5,-22.18,21.54,-50.54,59.24,
56561.5,-21.10,21.18,-50.54,58.72,
56561.6,-19.30,22.98,-50.54,58.78,
56561.6,-18.71,23.57,-50.54,58.82,
56561.6,-17.85,23.40,-51.04,58.92,
56561.6,-17.91,23.57,-51.15,59.10,
56561.6,-18.20,24.43,-51.71,60.02,
56561.7,-17.67,25.72,-52.53,61.09,
56561.7,-17.00,27.34,-53.55,62.49,
56561.7,-17.74,29.05,-53.55,63.46,
56561.7,-18.03,29.73,-53.55,63.85,
56561.7,-18.03,31.77,-56.21,67.04,
56561.7,-17.83,32.21,-56.39,67.34,
56561.8,-16.49,35.04,-57.41,69.25,
56561.8,-16.28,35.94,-57.88,70.05,
56561.8,-15.97,37.26,-58.58,71.24,
56561.8,-16.09,37.61,-60.07,72.67,
56561.8,-16.14,37.77,-60.76,73.34,
56561.8,-15.16,39.09,-60.44,73.56,
56561.9,-15.08,39.08,-60.46,73.55,
56561.9,-14.77,38.46,-60.76,73.41,
56561.9,-14.20,38.40,-61.07,73.52,
56561.9,-13.23,38.29,-61.60,73.72,
56561.9,-13.68,38.73,-62.68,74.94,
56561.9,-13.92,38.97,-63.27,75.61,
56561.9,-15.50,38.97,-62.35,75.14,
56562.0,-15.53,38.93,-62.25,75.04,
56562.0,-13.92,38.29,-61.93,74.13,
56562.0,-13.98,39.04,-62.21,74.76,
56562.0,-14.09,40.51,-62.77,76.03,
56562.0,-11.69,42.92,-62.26,76.51,
56562.0,-10.15,44.45,-61.93,76.90,
56562.1,-6.06,44.90,-60.89,75.90,
56562.1,-5.55,45.02,-60.72,75.79,
56562.1,-6.05,47.19,-59.25,75.99,
56562.1,-6.20,47.34,-59.10,75.97,
56562.1,-6.56,47.70,-58.75,75.96,
56562.2,-5.28,47.40,-58.46,75.45,
56562.2,-4.34,47.19,-58.25,75.09,
56562.2,-5.21,49.22,-57.10,75.57,
56562.2,-5.36,49.58,-56.90,75.66,
56562.2,-3.14,50.09,-56.07,75.25,
56562.2,-2.96,49.73,-55.53,74.61,
56562.3,-2.46,48.73,-54.06,72.82,
56562.3,-2.36,48.63,-53.78,72.55,
56562.3,-2.28,48.55,-53.55,72.32,
56562.3,-2.98,48.14,-55.60,73.60,
