Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,
0.504762,,,-0.054735,,,,,,,,,,,,,,0.018835,,,,,,,,,,,,,,-0.068020,,,,,,,,,,,,,,-0.001110,,,,,,,,,,,,,,-0.069857,,,,,,,,,,,,,,0.024744,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.006732,,,,,,,,,,,,,,0.053804,,,,,,,,,,,,
0.514286,,,-0.046389,,,,,,,,,,,,,,0.020062,,,,,,,,,,,,,,-0.059519,,,,,,,,,,,,,,0.001337,,,,,,,,,,,,,,-0.084592,,,,,,,,,,,,,,0.026388,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.010162,,,,,,,,,,,,,,0.052294,,,,,,,,,,,,
0.523810,,,-0.037659,,,,,,,,,,,,,,0.021388,,,,,,,,,,,,,,-0.051909,,,,,,,,,,,,,,-0.001233,,,,,,,,,,,,,,-0.063209,,,,,,,,,,,,,,0.022467,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011483,,,,,,,,,,,,,,0.050461,,,,,,,,,,,,
0.533333,,,-0.030845,,,,,,,,,,,,,,0.022103,,,,,,,,,,,,,,-0.043153,,,,,,,,,,,,,,-0.007105,,,,,,,,,,,,,,-0.049028,,,,,,,,,,,,,,0.020444,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012568,,,,,,,,,,,,,,0.048353,,,,,,,,,,,,
0.542857,,,-0.026800,,,,,,,,,,,,,,0.021712,,,,,,,,,,,,,,-0.036252,,,,,,,,,,,,,,-0.015669,,,,,,,,,,,,,,-0.015568,,,,,,,,,,,,,,0.017029,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013455,,,,,,,,,,,,,,0.045447,,,,,,,,,,,,
0.552381,,,-0.026247,,,,,,,,,,,,,,0.020432,,,,,,,,,,,,,,-0.031114,,,,,,,,,,,,,,-0.020930,,,,,,,,,,,,,,0.002712,,,,,,,,,,,,,,0.016523,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013697,,,,,,,,,,,,,,0.041885,,,,,,,,,,,,
0.561905,,,-0.026931,,,,,,,,,,,,,,0.019238,,,,,,,,,,,,,,-0.026237,,,,,,,,,,,,,,-0.025457,,,,,,,,,,,,,,0.019996,,,,,,,,,,,,,,0.015258,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013868,,,,,,,,,,,,,,0.038327,,,,,,,,,,,,
0.571429,,,-0.029338,,,,,,,,,,,,,,0.017758,,,,,,,,,,,,,,-0.021064,,,,,,,,,,,,,,-0.029984,,,,,,,,,,,,,,0.033956,,,,,,,,,,,,,,0.014626,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014038,,,,,,,,,,,,,,0.035022,,,,,,,,,,,,
0.580952,,,-0.032731,,,,,,,,,,,,,,0.015996,,,,,,,,,,,,,,-0.015259,,,,,,,,,,,,,,-0.032797,,,,,,,,,,,,,,0.052015,,,,,,,,,,,,,,0.014246,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014308,,,,,,,,,,,,,,0.031138,,,,,,,,,,,,
0.590476,,,-0.038383,,,,,,,,,,,,,,0.013935,,,,,,,,,,,,,,-0.012424,,,,,,,,,,,,,,-0.034510,,,,,,,,,,,,,,0.070407,,,,,,,,,,,,,,0.011717,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014537,,,,,,,,,,,,,,0.027677,,,,,,,,,,,,
0.600000,,,-0.046310,,,,,,,,,,,,,,0.011737,,,,,,,,,,,,,,-0.012657,,,,,,,,,,,,,,-0.034755,,,,,,,,,,,,,,0.066086,,,,,,,,,,,,,,0.010073,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014837,,,,,,,,,,,,,,0.024772,,,,,,,,,,,,
0.609524,,,-0.053260,,,,,,,,,,,,,,0.009515,,,,,,,,,,,,,,-0.014933,,,,,,,,,,,,,,-0.032430,,,,,,,,,,,,,,0.060546,,,,,,,,,,,,,,0.008429,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015174,,,,,,,,,,,,,,0.022068,,,,,,,,,,,,
0.619048,,,-0.058716,,,,,,,,,,,,,,0.007712,,,,,,,,,,,,,,-0.018046,,,,,,,,,,,,,,-0.027659,,,,,,,,,,,,,,0.047140,,,,,,,,,,,,,,0.006026,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015480,,,,,,,,,,,,,,0.020257,,,,,,,,,,,,
0.628571,,,-0.062506,,,,,,,,,,,,,,0.006623,,,,,,,,,,,,,,-0.021920,,,,,,,,,,,,,,-0.019462,,,,,,,,,,,,,,0.031962,,,,,,,,,,,,,,0.002737,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015671,,,,,,,,,,,,,,0.019578,,,,,,,,,,,,
0.638095,,,-0.065341,,,,,,,,,,,,,,0.005770,,,,,,,,,,,,,,-0.022643,,,,,,,,,,,,,,-0.008206,,,,,,,,,,,,,,0.011022,,,,,,,,,,,,,,-0.002322,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015825,,,,,,,,,,,,,,0.018883,,,,,,,,,,,,
0.647619,,,-0.065455,,,,,,,,,,,,,,0.005442,,,,,,,,,,,,,,-0.021560,,,,,,,,,,,,,,0.004640,,,,,,,,,,,,,,-0.010029,,,,,,,,,,,,,,-0.008646,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015950,,,,,,,,,,,,,,0.018155,,,,,,,,,,,,
0.657143,,,-0.063520,,,,,,,,,,,,,,0.005862,,,,,,,,,,,,,,-0.019155,,,,,,,,,,,,,,0.014672,,,,,,,,,,,,,,-0.031079,,,,,,,,,,,,,,-0.015222,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015971,,,,,,,,,,,,,,0.018123,,,,,,,,,,,,
0.666667,,,-0.059349,,,,,,,,,,,,,,0.006692,,,,,,,,,,,,,,-0.015697,,,,,,,,,,,,,,0.022624,,,,,,,,,,,,,,-0.048141,,,,,,,,,,,,,,-0.020534,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015900,,,,,,,,,,,,,,0.018264,,,,,,,,,,,,
0.676190,,,-0.053874,,,,,,,,,,,,,,0.007919,,,,,,,,,,,,,,-0.011094,,,,,,,,,,,,,,0.029109,,,,,,,,,,,,,,-0.060883,,,,,,,,,,,,,,-0.023317,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015781,,,,,,,,,,,,,,0.018893,,,,,,,,,,,,
0.685714,,,-0.047547,,,,,,,,,,,,,,0.009462,,,,,,,,,,,,,,-0.006253,,,,,,,,,,,,,,0.033758,,,,,,,,,,,,,,-0.069746,,,,,,,,,,,,,,-0.023443,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015576,,,,,,,,,,,,,,0.019797,,,,,,,,,,,,
0.695238,,,-0.040412,,,,,,,,,,,,,,0.011405,,,,,,,,,,,,,,-0.001617,,,,,,,,,,,,,,0.038284,,,,,,,,,,,,,,-0.075840,,,,,,,,,,,,,,-0.021925,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015363,,,,,,,,,,,,,,0.021089,,,,,,,,,,,,
0.704762,,,-0.033566,,,,,,,,,,,,,,0.013434,,,,,,,,,,,,,,0.002435,,,,,,,,,,,,,,0.036694,,,,,,,,,,,,,,-0.070632,,,,,,,,,,,,,,-0.020914,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015136,,,,,,,,,,,,,,0.022575,,,,,,,,,,,,
0.714286,,,-0.027024,,,,,,,,,,,,,,0.015377,,,,,,,,,,,,,,0.002644,,,,,,,,,,,,,,0.030332,,,,,,,,,,,,,,-0.062766,,,,,,,,,,,,,,-0.018384,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014900,,,,,,,,,,,,,,0.024437,,,,,,,,,,,,
0.723810,,,-0.021784,,,,,,,,,,,,,,0.016989,,,,,,,,,,,,,,0.000802,,,,,,,,,,,,,,0.021279,,,,,,,,,,,,,,-0.050468,,,,,,,,,,,,,,-0.013325,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014710,,,,,,,,,,,,,,0.026627,,,,,,,,,,,,
0.733333,,,-0.018592,,,,,,,,,,,,,,0.017971,,,,,,,,,,,,,,-0.003905,,,,,,,,,,,,,,0.013326,,,,,,,,,,,,,,-0.035068,,,,,,,,,,,,,,-0.008898,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014581,,,,,,,,,,,,,,0.028579,,,,,,,,,,,,
0.742857,,,-0.016537,,,,,,,,,,,,,,0.018930,,,,,,,,,,,,,,-0.008363,,,,,,,,,,,,,,0.006720,,,,,,,,,,,,,,-0.019225,,,,,,,,,,,,,,-0.006243,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014511,,,,,,,,,,,,,,0.030345,,,,,,,,,,,,
0.752381,,,-0.016558,,,,,,,,,,,,,,0.019409,,,,,,,,,,,,,,-0.011912,,,,,,,,,,,,,,0.002560,,,,,,,,,,,,,,-0.006483,,,,,,,,,,,,,,-0.007001,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014479,,,,,,,,,,,,,,0.031731,,,,,,,,,,,,
0.761905,,,-0.016928,,,,,,,,,,,,,,0.019782,,,,,,,,,,,,,,-0.016159,,,,,,,,,,,,,,0.002682,,,,,,,,,,,,,,0.007809,,,,,,,,,,,,,,-0.010163,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014497,,,,,,,,,,,,,,0.032779,,,,,,,,,,,,
0.771429,,,-0.018732,,,,,,,,,,,,,,0.019904,,,,,,,,,,,,,,-0.018188,,,,,,,,,,,,,,0.002927,,,,,,,,,,,,,,0.011022,,,,,,,,,,,,,,-0.015096,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014573,,,,,,,,,,,,,,0.033645,,,,,,,,,,,,
0.780952,,,-0.021151,,,,,,,,,,,,,,0.019616,,,,,,,,,,,,,,-0.019444,,,,,,,,,,,,,,0.002560,,,,,,,,,,,,,,0.013459,,,,,,,,,,,,,,-0.022178,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014715,,,,,,,,,,,,,,0.034130,,,,,,,,,,,,
0.790476,,,-0.024004,,,,,,,,,,,,,,0.019149,,,,,,,,,,,,,,-0.020390,,,,,,,,,,,,,,0.002438,,,,,,,,,,,,,,0.010911,,,,,,,,,,,,,,-0.026984,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014937,,,,,,,,,,,,,,0.034141,,,,,,,,,,,,
0.800000,,,-0.026432,,,,,,,,,,,,,,0.018672,,,,,,,,,,,,,,-0.019556,,,,,,,,,,,,,,0.002315,,,,,,,,,,,,,,0.013459,,,,,,,,,,,,,,-0.029640,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015145,,,,,,,,,,,,,,0.033502,,,,,,,,,,,,
0.809524,,,-0.028967,,,,,,,,,,,,,,0.017968,,,,,,,,,,,,,,-0.017274,,,,,,,,,,,,,,0.000480,,,,,,,,,,,,,,0.012684,,,,,,,,,,,,,,-0.028376,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015398,,,,,,,,,,,,,,0.032483,,,,,,,,,,,,
0.819048,,,-0.031667,,,,,,,,,,,,,,0.016731,,,,,,,,,,,,,,-0.014733,,,,,,,,,,,,,,-0.002211,,,,,,,,,,,,,,0.005482,,,,,,,,,,,,,,-0.024581,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015651,,,,,,,,,,,,,,0.031191,,,,,,,,,,,,
0.828571,,,-0.032516,,,,,,,,,,,,,,0.015276,,,,,,,,,,,,,,-0.011900,,,,,,,,,,,,,,-0.006371,,,,,,,,,,,,,,-0.003270,,,,,,,,,,,,,,-0.017246,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015887,,,,,,,,,,,,,,0.029176,,,,,,,,,,,,
0.838095,,,-0.032614,,,,,,,,,,,,,,0.013741,,,,,,,,,,,,,,-0.007077,,,,,,,,,,,,,,-0.012611,,,,,,,,,,,,,,-0.018227,,,,,,,,,,,,,,-0.006369,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.016118,,,,,,,,,,,,,,0.026932,,,,,,,,,,,,
0.847619,,,-0.031121,,,,,,,,,,,,,,0.012223,,,,,,,,,,,,,,-0.000477,,,,,,,,,,,,,,-0.016281,,,,,,,,,,,,,,-0.017452,,,,,,,,,,,,,,0.006658,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.016286,,,,,,,,,,,,,,0.023106,,,,,,,,,,,,
0.857143,,,-0.028719,,,,,,,,,,,,,,0.010926,,,,,,,,,,,,,,0.002733,,,,,,,,,,,,,,-0.017137,,,,,,,,,,,,,,-0.014239,,,,,,,,,,,,,,0.024870,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.016329,,,,,,,,,,,,,,0.019751,,,,,,,,,,,,
0.866667,,,-0.025472,,,,,,,,,,,,,,0.009815,,,,,,,,,,,,,,0.003893,,,,,,,,,,,,,,-0.017871,,,,,,,,,,,,,,-0.015568,,,,,,,,,,,,,,0.039541,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.016274,,,,,,,,,,,,,,0.016440,,,,,,,,,,,,
0.876190,,,-0.019763,,,,,,,,,,,,,,0.009374,,,,,,,,,,,,,,0.007671,,,,,,,,,,,,,,-0.011265,,,,,,,,,,,,,,-0.026315,,,,,,,,,,,,,,0.053327,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.016090,,,,,,,,,,,,,,0.012429,,,,,,,,,,,,
0.885714,,,-0.014384,,,,,,,,,,,,,,0.010061,,,,,,,,,,,,,,0.014640,,,,,,,,,,,,,,0.003416,,,,,,,,,,,,,,-0.021884,,,,,,,,,,,,,,0.058260,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015795,,,,,,,,,,,,,,0.009039,,,,,,,,,,,,
0.895238,,,-0.010619,,,,,,,,,,,,,,0.011444,,,,,,,,,,,,,,0.018696,,,,,,,,,,,,,,0.014427,,,,,,,,,,,,,,-0.013463,,,,,,,,,,,,,,0.059904,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015432,,,,,,,,,,,,,,0.006980,,,,,,,,,,,,
0.904762,,,-0.006262,,,,,,,,,,,,,,0.013004,,,,,,,,,,,,,,0.022526,,,,,,,,,,,,,,0.023236,,,,,,,,,,,,,,-0.012799,,,,,,,,,,,,,,0.062560,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015044,,,,,,,,,,,,,,0.005756,,,,,,,,,,,,
0.914286,,,-0.003055,,,,,,,,,,,,,,0.015261,,,,,,,,,,,,,,0.021119,,,,,,,,,,,,,,0.034736,,,,,,,,,,,,,,0.001937,,,,,,,,,,,,,,0.058639,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014565,,,,,,,,,,,,,,0.005331,,,,,,,,,,,,
0.923810,,,-0.000935,,,,,,,,,,,,,,0.017421,,,,,,,,,,,,,,0.014778,,,,,,,,,,,,,,0.041588,,,,,,,,,,,,,,0.008806,,,,,,,,,,,,,,0.053580,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014098,,,,,,,,,,,,,,0.006782,,,,,,,,,,,,
0.933333,,,0.001882,,,,,,,,,,,,,,0.019757,,,,,,,,,,,,,,0.014502,,,,,,,,,,,,,,0.038407,,,,,,,,,,,,,,-0.004267,,,,,,,,,,,,,,0.042197,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013691,,,,,,,,,,,,,,0.008631,,,,,,,,,,,,
0.942857,,,0.003883,,,,,,,,,,,,,,0.021626,,,,,,,,,,,,,,0.016809,,,,,,,,,,,,,,0.036205,,,,,,,,,,,,,,0.003377,,,,,,,,,,,,,,0.028412,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013369,,,,,,,,,,,,,,0.010151,,,,,,,,,,,,
0.952381,,,0.002564,,,,,,,,,,,,,,0.022919,,,,,,,,,,,,,,0.014196,,,,,,,,,,,,,,0.028986,,,,,,,,,,,,,,0.014789,,,,,,,,,,,,,,0.017661,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013142,,,,,,,,,,,,,,0.012544,,,,,,,,,,,,
0.961905,,,0.002231,,,,,,,,,,,,,,0.023177,,,,,,,,,,,,,,0.007518,,,,,,,,,,,,,,0.016262,,,,,,,,,,,,,,0.008917,,,,,,,,,,,,,,0.012476,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013011,,,,,,,,,,,,,,0.014684,,,,,,,,,,,,
0.971429,,,0.003622,,,,,,,,,,,,,,0.023050,,,,,,,,,,,,,,0.002328,,,,,,,,,,,,,,0.008677,,,,,,,,,,,,,,0.000940,,,,,,,,,,,,,,0.008935,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012913,,,,,,,,,,,,,,0.015991,,,,,,,,,,,,
0.980952,,,0.004569,,,,,,,,,,,,,,0.023115,,,,,,,,,,,,,,-0.002540,,,,,,,,,,,,,,0.004395,,,,,,,,,,,,,,0.003820,,,,,,,,,,,,,,0.003117,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012827,,,,,,,,,,,,,,0.016439,,,,,,,,,,,,
0.990476,,,0.005956,,,,,,,,,,,,,,0.022642,,,,,,,,,,,,,,-0.002557,,,,,,,,,,,,,,-0.000866,,,,,,,,,,,,,,-0.002938,,,,,,,,,,,,,,0.000714,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012805,,,,,,,,,,,,,,0.016718,,,,,,,,,,,,
1.000000,,,0.007557,,,,,,,,,,,,,,0.022454,,,,,,,,,,,,,,-0.000056,,,,,,,,,,,,,,-0.005025,,,,,,,,,,,,,,-0.011137,,,,,,,,,,,,,,-0.001816,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012789,,,,,,,,,,,,,,0.016362,,,,,,,,,,,,
0.000000,,,,0.021830,,,,,,,,,,,,,,0.025735,,,,,,,,,,,,,,-0.018647,,,,,,,,,,,,,,0.010512,,,,,,,,,,,,,,-0.007813,,,,,,,,,,,,,,0.013488,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011855,,,,,,,,,,,,,,0.019970,,,,,,,,,,,
0.013158,,,,0.023697,,,,,,,,,,,,,,0.026012,,,,,,,,,,,,,,-0.021161,,,,,,,,,,,,,,0.010390,,,,,,,,,,,,,,-0.001941,,,,,,,,,,,,,,0.010832,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011713,,,,,,,,,,,,,,0.021267,,,,,,,,,,,
0.026316,,,,0.024960,,,,,,,,,,,,,,0.026130,,,,,,,,,,,,,,-0.024959,,,,,,,,,,,,,,0.011369,,,,,,,,,,,,,,0.003156,,,,,,,,,,,,,,0.010832,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011590,,,,,,,,,,,,,,0.023041,,,,,,,,,,,
0.039474,,,,0.025642,,,,,,,,,,,,,,0.026296,,,,,,,,,,,,,,-0.030636,,,,,,,,,,,,,,0.011002,,,,,,,,,,,,,,0.009692,,,,,,,,,,,,,,0.010705,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011494,,,,,,,,,,,,,,0.024921,,,,,,,,,,,
0.052632,,,,0.026135,,,,,,,,,,,,,,0.026330,,,,,,,,,,,,,,-0.034235,,,,,,,,,,,,,,0.008677,,,,,,,,,,,,,,0.014678,,,,,,,,,,,,,,0.008176,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011429,,,,,,,,,,,,,,0.026534,,,,,,,,,,,
0.065789,,,,0.025627,,,,,,,,,,,,,,0.026313,,,,,,,,,,,,,,-0.036436,,,,,,,,,,,,,,0.004517,,,,,,,,,,,,,,0.018334,,,,,,,,,,,,,,0.004381,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011361,,,,,,,,,,,,,,0.028119,,,,,,,,,,,
0.078947,,,,0.024072,,,,,,,,,,,,,,0.026494,,,,,,,,,,,,,,-0.037217,,,,,,,,,,,,,,-0.001233,,,,,,,,,,,,,,0.022544,,,,,,,,,,,,,,-0.003460,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011384,,,,,,,,,,,,,,0.029556,,,,,,,,,,,
0.092105,,,,0.021786,,,,,,,,,,,,,,0.026645,,,,,,,,,,,,,,-0.035997,,,,,,,,,,,,,,-0.006493,,,,,,,,,,,,,,0.026533,,,,,,,,,,,,,,-0.010922,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011464,,,,,,,,,,,,,,0.030671,,,,,,,,,,,
0.105263,,,,0.018581,,,,,,,,,,,,,,0.026458,,,,,,,,,,,,,,-0.035572,,,,,,,,,,,,,,-0.008940,,,,,,,,,,,,,,0.039607,,,,,,,,,,,,,,-0.017246,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011597,,,,,,,,,,,,,,0.031618,,,,,,,,,,,
0.118421,,,,0.014085,,,,,,,,,,,,,,0.026437,,,,,,,,,,,,,,-0.035255,,,,,,,,,,,,,,-0.010164,,,,,,,,,,,,,,0.039385,,,,,,,,,,,,,,-0.021167,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011790,,,,,,,,,,,,,,0.032537,,,,,,,,,,,
0.131579,,,,0.008989,,,,,,,,,,,,,,0.026054,,,,,,,,,,,,,,-0.035484,,,,,,,,,,,,,,-0.012855,,,,,,,,,,,,,,0.043373,,,,,,,,,,,,,,-0.029767,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011994,,,,,,,,,,,,,,0.033047,,,,,,,,,,,
0.144737,,,,0.002959,,,,,,,,,,,,,,0.025814,,,,,,,,,,,,,,-0.033741,,,,,,,,,,,,,,-0.015547,,,,,,,,,,,,,,0.046586,,,,,,,,,,,,,,-0.038367,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012255,,,,,,,,,,,,,,0.034073,,,,,,,,,,,
0.157895,,,,-0.003961,,,,,,,,,,,,,,0.025372,,,,,,,,,,,,,,-0.031901,,,,,,,,,,,,,,-0.015425,,,,,,,,,,,,,,0.047473,,,,,,,,,,,,,,-0.044059,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012538,,,,,,,,,,,,,,0.034915,,,,,,,,,,,
0.171053,,,,-0.010413,,,,,,,,,,,,,,0.024593,,,,,,,,,,,,,,-0.033247,,,,,,,,,,,,,,-0.014201,,,,,,,,,,,,,,0.055007,,,,,,,,,,,,,,-0.048738,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012836,,,,,,,,,,,,,,0.036041,,,,,,,,,,,
0.184211,,,,-0.017787,,,,,,,,,,,,,,0.023362,,,,,,,,,,,,,,-0.034983,,,,,,,,,,,,,,-0.011143,,,,,,,,,,,,,,0.051351,,,,,,,,,,,,,,-0.050509,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013170,,,,,,,,,,,,,,0.037258,,,,,,,,,,,
0.197368,,,,-0.024941,,,,,,,,,,,,,,0.021721,,,,,,,,,,,,,,-0.038866,,,,,,,,,,,,,,-0.008329,,,,,,,,,,,,,,0.053345,,,,,,,,,,,,,,-0.051521,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013468,,,,,,,,,,,,,,0.038763,,,,,,,,,,,
0.210526,,,,-0.032383,,,,,,,,,,,,,,0.020036,,,,,,,,,,,,,,-0.043681,,,,,,,,,,,,,,-0.004781,,,,,,,,,,,,,,0.044260,,,,,,,,,,,,,,-0.047726,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013738,,,,,,,,,,,,,,0.040584,,,,,,,,,,,
0.223684,,,,-0.037778,,,,,,,,,,,,,,0.019246,,,,,,,,,,,,,,-0.045997,,,,,,,,,,,,,,-0.003680,,,,,,,,,,,,,,0.035507,,,,,,,,,,,,,,-0.039885,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013942,,,,,,,,,,,,,,0.041900,,,,,,,,,,,
0.236842,,,,-0.042419,,,,,,,,,,,,,,0.019005,,,,,,,,,,,,,,-0.047602,,,,,,,,,,,,,,-0.002089,,,,,,,,,,,,,,0.024871,,,,,,,,,,,,,,-0.030526,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014038,,,,,,,,,,,,,,0.043809,,,,,,,,,,,
0.250000,,,,-0.045065,,,,,,,,,,,,,,0.019057,,,,,,,,,,,,,,-0.048647,,,,,,,,,,,,,,0.000969,,,,,,,,,,,,,,0.014235,,,,,,,,,,,,,,-0.016993,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014033,,,,,,,,,,,,,,0.045130,,,,,,,,,,,
0.263158,,,,-0.046391,,,,,,,,,,,,,,0.019467,,,,,,,,,,,,,,-0.053533,,,,,,,,,,,,,,0.004028,,,,,,,,,,,,,,-0.002606,,,,,,,,,,,,,,-0.005863,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013809,,,,,,,,,,,,,,0.046892,,,,,,,,,,,
0.276316,,,,-0.045466,,,,,,,,,,,,,,0.020354,,,,,,,,,,,,,,-0.052612,,,,,,,,,,,,,,0.004395,,,,,,,,,,,,,,-0.027866,,,,,,,,,,,,,,0.002358,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013733,,,,,,,,,,,,,,0.047941,,,,,,,,,,,
0.289474,,,,-0.041977,,,,,,,,,,,,,,0.021062,,,,,,,,,,,,,,-0.054285,,,,,,,,,,,,,,0.002682,,,,,,,,,,,,,,-0.031855,,,,,,,,,,,,,,0.008302,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013483,,,,,,,,,,,,,,0.049075,,,,,,,,,,,
0.302632,,,,-0.037295,,,,,,,,,,,,,,0.021785,,,,,,,,,,,,,,-0.054788,,,,,,,,,,,,,,0.002682,,,,,,,,,,,,,,-0.050025,,,,,,,,,,,,,,0.016397,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013247,,,,,,,,,,,,,,0.050058,,,,,,,,,,,
