Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,
0.131868,,,,,,-0.165522,,,,,,,,,-0.009745,,,,,,,,,0.031810,,,,,,,,,0.069782,,,,,,,,,-0.087400,,,,,,,,,0.088995,,,,,,,,,0.000000,,,,,,,,,-0.000984,,,,,,,,,0.032920,,,,
0.142857,,,,,,-0.148673,,,,,,,,,0.001686,,,,,,,,,0.036793,,,,,,,,,0.062343,,,,,,,,,-0.073154,,,,,,,,,0.078169,,,,,,,,,0.000000,,,,,,,,,0.007357,,,,,,,,,0.017858,,,,
0.153846,,,,,,-0.124731,,,,,,,,,0.009904,,,,,,,,,0.038704,,,,,,,,,0.053781,,,,,,,,,-0.060567,,,,,,,,,0.066547,,,,,,,,,0.000000,,,,,,,,,0.006724,,,,,,,,,0.012165,,,,
0.175824,,,,,,-0.108062,,,,,,,,,0.021659,,,,,,,,,0.044193,,,,,,,,,0.042973,,,,,,,,,-0.049789,,,,,,,,,0.053212,,,,,,,,,0.000000,,,,,,,,,0.014813,,,,,,,,,-0.000367,,,,
0.186813,,,,,,-0.090049,,,,,,,,,0.032726,,,,,,,,,0.050001,,,,,,,,,0.028446,,,,,,,,,-0.042704,,,,,,,,,0.036819,,,,,,,,,0.000000,,,,,,,,,0.020866,,,,,,,,,-0.016175,,,,
0.197802,,,,,,-0.079361,,,,,,,,,0.044253,,,,,,,,,0.055149,,,,,,,,,0.012094,,,,,,,,,-0.036975,,,,,,,,,0.017001,,,,,,,,,0.000000,,,,,,,,,0.029388,,,,,,,,,-0.027057,,,,
0.208791,,,,,,-0.060663,,,,,,,,,0.049855,,,,,,,,,0.056997,,,,,,,,,-0.004608,,,,,,,,,-0.030644,,,,,,,,,-0.003307,,,,,,,,,0.000000,,,,,,,,,0.029449,,,,,,,,,-0.028626,,,,
0.219780,,,,,,0.007098,,,,,,,,,0.068154,,,,,,,,,0.064936,,,,,,,,,0.000709,,,,,,,,,-0.014734,,,,,,,,,-0.007768,,,,,,,,,0.000000,,,,,,,,,0.054520,,,,,,,,,-0.047810,,,,
0.230769,,,,,,0.022489,,,,,,,,,0.077558,,,,,,,,,0.068107,,,,,,,,,0.000512,,,,,,,,,-0.013293,,,,,,,,,-0.007513,,,,,,,,,0.000000,,,,,,,,,0.072811,,,,,,,,,-0.059811,,,,
0.241758,,,,,,0.024452,,,,,,,,,0.077428,,,,,,,,,0.067976,,,,,,,,,-0.000291,,,,,,,,,-0.012597,,,,,,,,,-0.007674,,,,,,,,,0.000000,,,,,,,,,0.073008,,,,,,,,,-0.059339,,,,
0.252747,,,,,,0.021458,,,,,,,,,0.075685,,,,,,,,,0.066751,,,,,,,,,-0.003471,,,,,,,,,-0.008949,,,,,,,,,-0.010124,,,,,,,,,0.000000,,,,,,,,,0.063679,,,,,,,,,-0.054793,,,,
0.263736,,,,,,0.018135,,,,,,,,,0.070921,,,,,,,,,0.063026,,,,,,,,,-0.005694,,,,,,,,,-0.003742,,,,,,,,,-0.013515,,,,,,,,,0.000000,,,,,,,,,0.059944,,,,,,,,,-0.050074,,,,
0.439560,,,,,,0.016771,,,,,,,,,0.061694,,,,,,,,,0.055307,,,,,,,,,-0.005140,,,,,,,,,-0.000289,,,,,,,,,-0.014056,,,,,,,,,0.000000,,,,,,,,,0.053248,,,,,,,,,-0.043047,,,,
0.450549,,,,,,0.015362,,,,,,,,,0.057010,,,,,,,,,0.050639,,,,,,,,,-0.004279,,,,,,,,,0.004207,,,,,,,,,-0.014004,,,,,,,,,0.000000,,,,,,,,,0.049641,,,,,,,,,-0.039843,,,,
0.461538,,,,,,0.014308,,,,,,,,,0.052213,,,,,,,,,0.045456,,,,,,,,,-0.005080,,,,,,,,,0.003888,,,,,,,,,-0.013901,,,,,,,,,0.000000,,,,,,,,,0.046041,,,,,,,,,-0.035686,,,,
0.472527,,,,,,0.013995,,,,,,,,,0.047324,,,,,,,,,0.040508,,,,,,,,,-0.005585,,,,,,,,,0.002294,,,,,,,,,-0.014056,,,,,,,,,0.000000,,,,,,,,,0.042459,,,,,,,,,-0.032674,,,,
0.483516,,,,,,0.013757,,,,,,,,,0.042528,,,,,,,,,0.035704,,,,,,,,,-0.005763,,,,,,,,,0.002581,,,,,,,,,-0.014004,,,,,,,,,0.000000,,,,,,,,,0.038842,,,,,,,,,-0.029397,,,,
0.505495,,,,,,-0.024540,,,,,,,,,-0.016436,,,,,,,,,-0.021165,,,,,,,,,-0.018574,,,,,,,,,0.011188,,,,,,,,,-0.018354,,,,,,,,,0.000000,,,,,,,,,-0.016103,,,,,,,,,0.019955,,,,
0.516484,,,,,,-0.025744,,,,,,,,,-0.028099,,,,,,,,,-0.031384,,,,,,,,,-0.017240,,,,,,,,,0.011791,,,,,,,,,-0.017070,,,,,,,,,0.000000,,,,,,,,,-0.024571,,,,,,,,,0.027742,,,,
0.527473,,,,,,-0.024378,,,,,,,,,-0.038804,,,,,,,,,-0.041587,,,,,,,,,-0.015696,,,,,,,,,0.010962,,,,,,,,,-0.015908,,,,,,,,,0.000000,,,,,,,,,-0.033488,,,,,,,,,0.034419,,,,
0.538462,,,,,,-0.016771,,,,,,,,,-0.045842,,,,,,,,,-0.049392,,,,,,,,,-0.008257,,,,,,,,,0.008248,,,,,,,,,-0.011198,,,,,,,,,0.000000,,,,,,,,,-0.020812,,,,,,,,,0.034514,,,,
0.549451,,,,,,-0.008617,,,,,,,,,-0.046300,,,,,,,,,-0.051521,,,,,,,,,-0.002854,,,,,,,,,-0.000262,,,,,,,,,-0.005331,,,,,,,,,0.000000,,,,,,,,,-0.020811,,,,,,,,,0.033227,,,,
0.560440,,,,,,-0.007481,,,,,,,,,-0.046702,,,,,,,,,-0.054170,,,,,,,,,-0.002854,,,,,,,,,-0.000796,,,,,,,,,-0.004530,,,,,,,,,0.000000,,,,,,,,,-0.020830,,,,,,,,,0.031368,,,,
0.571429,,,,,,-0.002002,,,,,,,,,-0.047158,,,,,,,,,-0.053790,,,,,,,,,-0.003555,,,,,,,,,-0.002153,,,,,,,,,-0.005264,,,,,,,,,0.000000,,,,,,,,,-0.020803,,,,,,,,,0.030653,,,,
0.582418,,,,,,0.002634,,,,,,,,,-0.046952,,,,,,,,,-0.052698,,,,,,,,,-0.002292,,,,,,,,,-0.000419,,,,,,,,,-0.004897,,,,,,,,,0.000000,,,,,,,,,-0.020787,,,,,,,,,0.029822,,,,
0.593407,,,,,,0.006180,,,,,,,,,-0.046247,,,,,,,,,-0.051812,,,,,,,,,0.005287,,,,,,,,,-0.005771,,,,,,,,,0.004767,,,,,,,,,0.000000,,,,,,,,,-0.020828,,,,,,,,,0.029315,,,,
0.615385,,,,,,0.007811,,,,,,,,,-0.045730,,,,,,,,,-0.051358,,,,,,,,,0.021218,,,,,,,,,-0.007429,,,,,,,,,0.021282,,,,,,,,,0.000000,,,,,,,,,-0.020796,,,,,,,,,0.028902,,,,
0.626374,,,,,,-0.017651,,,,,,,,,-0.042540,,,,,,,,,-0.045344,,,,,,,,,0.038622,,,,,,,,,-0.018132,,,,,,,,,0.040979,,,,,,,,,0.000000,,,,,,,,,-0.033637,,,,,,,,,0.034243,,,,
0.637363,,,,,,-0.019178,,,,,,,,,-0.038357,,,,,,,,,-0.042404,,,,,,,,,0.038412,,,,,,,,,-0.019639,,,,,,,,,0.040122,,,,,,,,,0.000000,,,,,,,,,-0.033646,,,,,,,,,0.034423,,,,
0.648352,,,,,,-0.023210,,,,,,,,,-0.028243,,,,,,,,,-0.034684,,,,,,,,,0.038271,,,,,,,,,-0.020016,,,,,,,,,0.039878,,,,,,,,,0.000000,,,,,,,,,-0.024778,,,,,,,,,0.029365,,,,
0.659341,,,,,,-0.029889,,,,,,,,,-0.019813,,,,,,,,,-0.025926,,,,,,,,,0.034329,,,,,,,,,-0.020368,,,,,,,,,0.035713,,,,,,,,,0.000000,,,,,,,,,-0.008686,,,,,,,,,0.017452,,,,
0.670330,,,,,,-0.028805,,,,,,,,,-0.006138,,,,,,,,,-0.013394,,,,,,,,,0.037920,,,,,,,,,-0.020544,,,,,,,,,0.040979,,,,,,,,,0.000000,,,,,,,,,0.000814,,,,,,,,,0.008655,,,,
0.681319,,,,,,-0.024382,,,,,,,,,0.005015,,,,,,,,,-0.003077,,,,,,,,,0.038482,,,,,,,,,-0.024916,,,,,,,,,0.043731,,,,,,,,,0.000000,,,,,,,,,0.009169,,,,,,,,,0.000138,,,,
0.692308,,,,,,-0.020706,,,,,,,,,0.016290,,,,,,,,,0.007160,,,,,,,,,0.038973,,,,,,,,,-0.027930,,,,,,,,,0.045994,,,,,,,,,0.000000,,,,,,,,,0.017515,,,,,,,,,-0.008083,,,,
0.703297,,,,,,-0.016854,,,,,,,,,0.027279,,,,,,,,,0.017334,,,,,,,,,0.039324,,,,,,,,,-0.028307,,,,,,,,,0.047524,,,,,,,,,0.000000,,,,,,,,,0.025944,,,,,,,,,-0.016336,,,,
0.725275,,,,,,-0.012685,,,,,,,,,0.038724,,,,,,,,,0.027785,,,,,,,,,0.032587,,,,,,,,,-0.018509,,,,,,,,,0.040122,,,,,,,,,0.000000,,,,,,,,,0.034294,,,,,,,,,-0.023987,,,,
0.736264,,,,,,-0.008547,,,,,,,,,0.050191,,,,,,,,,0.038273,,,,,,,,,0.016235,,,,,,,,,-0.021147,,,,,,,,,0.025503,,,,,,,,,0.000000,,,,,,,,,0.042629,,,,,,,,,-0.031837,,,,
0.747253,,,,,,0.020420,,,,,,,,,0.058937,,,,,,,,,0.042837,,,,,,,,,0.000304,,,,,,,,,-0.009841,,,,,,,,,0.006786,,,,,,,,,0.000000,,,,,,,,,0.063842,,,,,,,,,-0.044323,,,,
0.758242,,,,,,0.027657,,,,,,,,,0.066893,,,,,,,,,0.050350,,,,,,,,,0.000936,,,,,,,,,-0.008710,,,,,,,,,0.006847,,,,,,,,,0.000000,,,,,,,,,0.072173,,,,,,,,,-0.053272,,,,
0.769231,,,,,,0.039602,,,,,,,,,0.070263,,,,,,,,,0.054122,,,,,,,,,0.001071,,,,,,,,,-0.002888,,,,,,,,,0.004145,,,,,,,,,0.000000,,,,,,,,,0.071499,,,,,,,,,-0.056611,,,,
0.780220,,,,,,0.058343,,,,,,,,,0.081792,,,,,,,,,0.062303,,,,,,,,,-0.006222,,,,,,,,,0.004404,,,,,,,,,-0.000188,,,,,,,,,0.000000,,,,,,,,,0.071032,,,,,,,,,-0.059614,,,,
0.791209,,,,,,0.056507,,,,,,,,,0.081469,,,,,,,,,0.061499,,,,,,,,,-0.008959,,,,,,,,,0.004857,,,,,,,,,-0.002328,,,,,,,,,0.000000,,,,,,,,,0.071284,,,,,,,,,-0.058157,,,,
0.802198,,,,,,0.050678,,,,,,,,,0.079621,,,,,,,,,0.059938,,,,,,,,,-0.013521,,,,,,,,,0.010962,,,,,,,,,-0.006916,,,,,,,,,0.000000,,,,,,,,,0.072202,,,,,,,,,-0.054230,,,,
0.813187,,,,,,0.050139,,,,,,,,,0.079471,,,,,,,,,0.059127,,,,,,,,,-0.025171,,,,,,,,,0.027845,,,,,,,,,-0.027468,,,,,,,,,0.000000,,,,,,,,,0.072230,,,,,,,,,-0.054498,,,,
0.835165,,,,,,0.044440,,,,,,,,,0.075296,,,,,,,,,0.055342,,,,,,,,,-0.034153,,,,,,,,,0.049251,,,,,,,,,-0.047042,,,,,,,,,0.000000,,,,,,,,,0.051265,,,,,,,,,-0.042500,,,,
0.846154,,,,,,0.043638,,,,,,,,,0.069771,,,,,,,,,0.049233,,,,,,,,,-0.039347,,,,,,,,,0.080230,,,,,,,,,-0.062212,,,,,,,,,0.000000,,,,,,,,,0.042848,,,,,,,,,-0.031253,,,,
0.857143,,,,,,0.042149,,,,,,,,,0.069503,,,,,,,,,0.047858,,,,,,,,,-0.044540,,,,,,,,,0.088973,,,,,,,,,-0.066371,,,,,,,,,0.000000,,,,,,,,,0.042883,,,,,,,,,-0.030140,,,,
0.868132,,,,,,0.048822,,,,,,,,,0.063441,,,,,,,,,0.040497,,,,,,,,,-0.052189,,,,,,,,,0.095304,,,,,,,,,-0.070164,,,,,,,,,0.000000,,,,,,,,,0.034781,,,,,,,,,-0.024415,,,,
0.879121,,,,,,0.060771,,,,,,,,,0.054038,,,,,,,,,0.028656,,,,,,,,,-0.062360,,,,,,,,,0.100059,,,,,,,,,-0.073457,,,,,,,,,0.000000,,,,,,,,,0.022864,,,,,,,,,-0.017224,,,,
0.890110,,,,,,0.057447,,,,,,,,,0.039667,,,,,,,,,0.013812,,,,,,,,,-0.068752,,,,,,,,,0.095756,,,,,,,,,-0.077198,,,,,,,,,0.000000,,,,,,,,,0.010342,,,,,,,,,-0.008252,,,,
0.901099,,,,,,0.053558,,,,,,,,,0.028255,,,,,,,,,0.003342,,,,,,,,,-0.061032,,,,,,,,,0.082717,,,,,,,,,-0.071326,,,,,,,,,0.000000,,,,,,,,,0.002105,,,,,,,,,-0.001979,,,,
0.912088,,,,,,0.052285,,,,,,,,,0.017558,,,,,,,,,-0.006934,,,,,,,,,-0.058506,,,,,,,,,0.077968,,,,,,,,,-0.069980,,,,,,,,,0.000000,,,,,,,,,-0.006543,,,,,,,,,0.002666,,,,
0.923077,,,,,,0.055270,,,,,,,,,0.008146,,,,,,,,,-0.016657,,,,,,,,,-0.054505,,,,,,,,,0.072315,,,,,,,,,-0.067656,,,,,,,,,0.000000,,,,,,,,,-0.015666,,,,,,,,,0.005428,,,,
0.945055,,,,,,0.053639,,,,,,,,,-0.003011,,,,,,,,,-0.027272,,,,,,,,,-0.043417,,,,,,,,,0.054904,,,,,,,,,-0.048877,,,,,,,,,0.000000,,,,,,,,,-0.023942,,,,,,,,,0.011159,,,,
0.956044,,,,,,0.054489,,,,,,,,,-0.009660,,,,,,,,,-0.034452,,,,,,,,,-0.034996,,,,,,,,,0.030634,,,,,,,,,-0.030343,,,,,,,,,0.000000,,,,,,,,,-0.011452,,,,,,,,,0.006368,,,,
0.967033,,,,,,0.052254,,,,,,,,,-0.015503,,,,,,,,,-0.039671,,,,,,,,,-0.029873,,,,,,,,,0.000033,,,,,,,,,-0.017437,,,,,,,,,0.000000,,,,,,,,,-0.011314,,,,,,,,,0.001152,,,,
0.978022,,,,,,0.048735,,,,,,,,,-0.026528,,,,,,,,,-0.049408,,,,,,,,,-0.024399,,,,,,,,,-0.003887,,,,,,,,,-0.015296,,,,,,,,,0.000000,,,,,,,,,-0.019708,,,,,,,,,0.007544,,,,
0.989011,,,,,,0.036179,,,,,,,,,-0.032669,,,,,,,,,-0.053864,,,,,,,,,-0.016813,,,,,,,,,-0.007724,,,,,,,,,-0.011611,,,,,,,,,0.000000,,,,,,,,,-0.019956,,,,,,,,,0.008577,,,,
1.000000,,,,,,0.016856,,,,,,,,,-0.042691,,,,,,,,,-0.060185,,,,,,,,,-0.003134,,,,,,,,,-0.024011,,,,,,,,,-0.002512,,,,,,,,,0.000000,,,,,,,,,-0.020211,,,,,,,,,0.011848,,,,
0.000000,,,,,,,-0.001304,,,,,,,,,-0.040472,,,,,,,,,-0.048832,,,,,,,,,0.006024,,,,,,,,,-0.002059,,,,,,,,,0.012107,,,,,,,,,0.000000,,,,,,,,,-0.032646,,,,,,,,,0.028772,,,
0.033333,,,,,,,-0.004253,,,,,,,,,-0.029274,,,,,,,,,-0.039445,,,,,,,,,0.005919,,,,,,,,,-0.005695,,,,,,,,,0.014493,,,,,,,,,0.000000,,,,,,,,,-0.025347,,,,,,,,,0.024359,,,
0.066667,,,,,,,-0.002873,,,,,,,,,-0.018246,,,,,,,,,-0.029774,,,,,,,,,0.006059,,,,,,,,,-0.004113,,,,,,,,,0.014432,,,,,,,,,0.000000,,,,,,,,,-0.016960,,,,,,,,,0.016240,,,
0.100000,,,,,,,-0.001965,,,,,,,,,-0.007263,,,,,,,,,-0.020205,,,,,,,,,0.005498,,,,,,,,,-0.003962,,,,,,,,,0.013942,,,,,,,,,0.000000,,,,,,,,,-0.008544,,,,,,,,,0.008415,,,
0.133333,,,,,,,-0.003131,,,,,,,,,0.003514,,,,,,,,,-0.011155,,,,,,,,,0.005708,,,,,,,,,-0.003962,,,,,,,,,0.013881,,,,,,,,,0.000000,,,,,,,,,-0.000073,,,,,,,,,0.001295,,,
0.200000,,,,,,,-0.003984,,,,,,,,,0.014456,,,,,,,,,-0.001928,,,,,,,,,0.006129,,,,,,,,,-0.009012,,,,,,,,,0.016450,,,,,,,,,0.000000,,,,,,,,,0.008323,,,,,,,,,-0.005427,,,
0.233333,,,,,,,-0.000286,,,,,,,,,0.025028,,,,,,,,,0.008062,,,,,,,,,-0.001380,,,,,,,,,-0.007429,,,,,,,,,0.002382,,,,,,,,,0.000000,,,,,,,,,0.016944,,,,,,,,,-0.013949,,,
0.266667,,,,,,,-0.000741,,,,,,,,,0.035856,,,,,,,,,0.018266,,,,,,,,,-0.000678,,,,,,,,,-0.012253,,,,,,,,,0.004767,,,,,,,,,0.000000,,,,,,,,,0.025357,,,,,,,,,-0.020092,,,
0.300000,,,,,,,0.010920,,,,,,,,,0.044106,,,,,,,,,0.025107,,,,,,,,,-0.001520,,,,,,,,,-0.017001,,,,,,,,,0.005623,,,,,,,,,0.000000,,,,,,,,,0.046923,,,,,,,,,-0.030149,,,
0.333333,,,,,,,0.010560,,,,,,,,,0.056474,,,,,,,,,0.037167,,,,,,,,,-0.003111,,,,,,,,,-0.023615,,,,,,,,,0.006444,,,,,,,,,0.000000,,,,,,,,,0.056887,,,,,,,,,-0.036488,,,
0.366667,,,,,,,0.008653,,,,,,,,,0.075364,,,,,,,,,0.054672,,,,,,,,,-0.008187,,,,,,,,,-0.016851,,,,,,,,,-0.000432,,,,,,,,,0.000000,,,,,,,,,0.072590,,,,,,,,,-0.049263,,,
0.400000,,,,,,,0.004071,,,,,,,,,0.072520,,,,,,,,,0.053798,,,,,,,,,-0.012819,,,,,,,,,-0.001851,,,,,,,,,-0.010280,,,,,,,,,0.000000,,,,,,,,,0.050897,,,,,,,,,-0.045461,,,
0.433333,,,,,,,-0.001807,,,,,,,,,0.071474,,,,,,,,,0.053196,,,,,,,,,-0.018082,,,,,,,,,0.006289,,,,,,,,,-0.018232,,,,,,,,,0.000000,,,,,,,,,0.051189,,,,,,,,,-0.043352,,,
0.466667,,,,,,,-0.008994,,,,,,,,,0.066481,,,,,,,,,0.049109,,,,,,,,,-0.026855,,,,,,,,,0.024152,,,,,,,,,-0.036093,,,,,,,,,0.000000,,,,,,,,,0.049283,,,,,,,,,-0.028268,,,
0.533333,,,,,,,-0.007465,,,,,,,,,0.060569,,,,,,,,,0.043794,,,,,,,,,-0.029311,,,,,,,,,0.044955,,,,,,,,,-0.050957,,,,,,,,,0.000000,,,,,,,,,0.040848,,,,,,,,,-0.021075,,,
0.566667,,,,,,,-0.015765,,,,,,,,,0.058919,,,,,,,,,0.043987,,,,,,,,,-0.032329,,,,,,,,,0.045181,,,,,,,,,-0.060010,,,,,,,,,0.000000,,,,,,,,,0.041235,,,,,,,,,-0.020686,,,
0.600000,,,,,,,-0.013391,,,,,,,,,0.052296,,,,,,,,,0.037110,,,,,,,,,-0.039277,,,,,,,,,0.061236,,,,,,,,,-0.072305,,,,,,,,,0.000000,,,,,,,,,0.033210,,,,,,,,,-0.016054,,,
0.633333,,,,,,,-0.013372,,,,,,,,,0.045544,,,,,,,,,0.030126,,,,,,,,,-0.047417,,,,,,,,,0.078345,,,,,,,,,-0.086740,,,,,,,,,0.000000,,,,,,,,,0.025058,,,,,,,,,-0.012004,,,
0.666667,,,,,,,-0.034478,,,,,,,,,0.044288,,,,,,,,,0.030165,,,,,,,,,-0.059079,,,,,,,,,0.098884,,,,,,,,,-0.104127,,,,,,,,,0.000000,,,,,,,,,0.029733,,,,,,,,,-0.011415,,,
0.700000,,,,,,,-0.035827,,,,,,,,,0.030644,,,,,,,,,0.017209,,,,,,,,,-0.062786,,,,,,,,,0.112564,,,,,,,,,-0.112431,,,,,,,,,0.000000,,,,,,,,,0.017479,,,,,,,,,-0.002992,,,
0.733333,,,,,,,-0.033686,,,,,,,,,0.020566,,,,,,,,,0.007666,,,,,,,,,-0.058295,,,,,,,,,0.098922,,,,,,,,,-0.102093,,,,,,,,,0.000000,,,,,,,,,0.008883,,,,,,,,,0.004681,,,
0.766667,,,,,,,-0.025785,,,,,,,,,0.012305,,,,,,,,,-0.000730,,,,,,,,,-0.053032,,,,,,,,,0.083697,,,,,,,,,-0.090410,,,,,,,,,0.000000,,,,,,,,,0.022257,,,,,,,,,0.005667,,,
0.800000,,,,,,,-0.019666,,,,,,,,,0.002189,,,,,,,,,-0.010307,,,,,,,,,-0.048400,,,,,,,,,0.069376,,,,,,,,,-0.079767,,,,,,,,,0.000000,,,,,,,,,0.013665,,,,,,,,,0.010480,,,
0.866667,,,,,,,-0.014769,,,,,,,,,-0.003684,,,,,,,,,-0.015438,,,,,,,,,-0.039557,,,,,,,,,0.051588,,,,,,,,,-0.062946,,,,,,,,,0.000000,,,,,,,,,0.007067,,,,,,,,,0.003965,,,
0.900000,,,,,,,-0.012749,,,,,,,,,-0.008661,,,,,,,,,-0.019722,,,,,,,,,-0.037101,,,,,,,,,0.031840,,,,,,,,,-0.049611,,,,,,,,,0.000000,,,,,,,,,0.007138,,,,,,,,,0.002211,,,
0.933333,,,,,,,-0.001732,,,,,,,,,-0.018058,,,,,,,,,-0.029366,,,,,,,,,-0.034083,,,,,,,,,0.037795,,,,,,,,,-0.044167,,,,,,,,,0.000000,,,,,,,,,-0.001553,,,,,,,,,0.008020,,,
0.966667,,,,,,,-0.003646,,,,,,,,,-0.022391,,,,,,,,,-0.032590,,,,,,,,,-0.028750,,,,,,,,,0.020986,,,,,,,,,-0.031995,,,,,,,,,0.000000,,,,,,,,,-0.001844,,,,,,,,,0.011728,,,
1.000000,,,,,,,-0.000237,,,,,,,,,-0.028147,,,,,,,,,-0.037436,,,,,,,,,-0.021252,,,,,,,,,-0.001921,,,,,,,,,-0.014302,,,,,,,,,0.000000,,,,,,,,,-0.003468,,,,,,,,,0.014949,,,
0.000000,,,,,,,,0.018109,,,,,,,,,-0.044660,,,,,,,,,-0.045677,,,,,,,,,-0.004047,,,,,,,,,-0.001022,,,,,,,,,-0.001778,,,,,,,,,0.000000,,,,,,,,,-0.019621,,,,,,,,,0.038643,,
0.028571,,,,,,,,0.011150,,,,,,,,,-0.043691,,,,,,,,,-0.043620,,,,,,,,,-0.003906,,,,,,,,,-0.000570,,,,,,,,,-0.002390,,,,,,,,,0.000000,,,,,,,,,-0.010316,,,,,,,,,0.044849,,
0.057143,,,,,,,,0.011997,,,,,,,,,-0.043745,,,,,,,,,-0.043356,,,,,,,,,0.037353,,,,,,,,,-0.023823,,,,,,,,,0.025845,,,,,,,,,0.000000,,,,,,,,,-0.011049,,,,,,,,,0.044842,,
0.085714,,,,,,,,0.004843,,,,,,,,,-0.034989,,,,,,,,,-0.034724,,,,,,,,,0.058834,,,,,,,,,-0.039689,,,,,,,,,0.041590,,,,,,,,,0.000000,,,,,,,,,-0.001695,,,,,,,,,0.035248,,
0.114286,,,,,,,,0.003326,,,,,,,,,-0.025286,,,,,,,,,-0.025957,,,,,,,,,0.074273,,,,,,,,,-0.051296,,,,,,,,,0.052539,,,,,,,,,0.000000,,,,,,,,,0.006747,,,,,,,,,0.025500,,
0.142857,,,,,,,,-0.001778,,,,,,,,,-0.016654,,,,,,,,,-0.017888,,,,,,,,,0.087747,,,,,,,,,-0.059135,,,,,,,,,0.061470,,,,,,,,,0.000000,,,,,,,,,0.015791,,,,,,,,,0.018594,,
0.171429,,,,,,,,-0.006631,,,,,,,,,-0.008399,,,,,,,,,-0.010244,,,,,,,,,0.100520,,,,,,,,,-0.066521,,,,,,,,,0.070156,,,,,,,,,0.000000,,,,,,,,,0.025062,,,,,,,,,0.011891,,
0.228571,,,,,,,,-0.003844,,,,,,,,,0.001885,,,,,,,,,-0.001534,,,,,,,,,0.112380,,,,,,,,,-0.073682,,,,,,,,,0.078352,,,,,,,,,0.000000,,,,,,,,,0.033347,,,,,,,,,-0.000107,,
0.257143,,,,,,,,-0.006696,,,,,,,,,0.010299,,,,,,,,,0.006255,,,,,,,,,0.123047,,,,,,,,,-0.080616,,,,,,,,,0.085754,,,,,,,,,0.000000,,,,,,,,,0.042674,,,,,,,,,-0.005943,,
0.285714,,,,,,,,-0.006954,,,,,,,,,0.020008,,,,,,,,,0.014202,,,,,,,,,0.133293,,,,,,,,,-0.087626,,,,,,,,,0.092849,,,,,,,,,0.000000,,,,,,,,,0.051414,,,,,,,,,-0.014781,,
0.314286,,,,,,,,-0.003747,,,,,,,,,0.030520,,,,,,,,,0.022966,,,,,,,,,0.131820,,,,,,,,,-0.087475,,,,,,,,,0.091442,,,,,,,,,0.000000,,,,,,,,,0.059715,,,,,,,,,-0.026439,,
0.342857,,,,,,,,-0.008825,,,,,,,,,0.038563,,,,,,,,,0.031202,,,,,,,,,0.118538,,,,,,,,,-0.080685,,,,,,,,,0.081299,,,,,,,,,0.000000,,,,,,,,,0.060575,,,,,,,,,-0.041966,,
0.371429,,,,,,,,-0.007456,,,,,,,,,0.057235,,,,,,,,,0.049090,,,,,,,,,0.085993,,,,,,,,,-0.055140,,,,,,,,,0.057066,,,,,,,,,0.000000,,,,,,,,,0.076167,,,,,,,,,-0.060826,,
0.400000,,,,,,,,0.004146,,,,,,,,,0.059765,,,,,,,,,0.051453,,,,,,,,,0.067746,,,,,,,,,-0.040065,,,,,,,,,0.042385,,,,,,,,,0.000000,,,,,,,,,0.075880,,,,,,,,,-0.063484,,
0.428571,,,,,,,,0.011500,,,,,,,,,0.060837,,,,,,,,,0.053771,,,,,,,,,0.053079,,,,,,,,,-0.026197,,,,,,,,,0.031436,,,,,,,,,0.000000,,,,,,,,,0.075972,,,,,,,,,-0.065838,,
0.457143,,,,,,,,0.021319,,,,,,,,,0.062948,,,,,,,,,0.057235,,,,,,,,,0.040517,,,,,,,,,-0.016097,,,,,,,,,0.022567,,,,,,,,,0.000000,,,,,,,,,0.075499,,,,,,,,,-0.071026,,
0.514286,,,,,,,,0.024167,,,,,,,,,0.064333,,,,,,,,,0.059363,,,,,,,,,0.029008,,,,,,,,,-0.006223,,,,,,,,,0.014248,,,,,,,,,0.000000,,,,,,,,,0.075340,,,,,,,,,-0.068735,,
0.542857,,,,,,,,0.027556,,,,,,,,,0.064831,,,,,,,,,0.061165,,,,,,,,,0.018270,,,,,,,,,0.005234,,,,,,,,,0.006419,,,,,,,,,0.000000,,,,,,,,,0.075485,,,,,,,,,-0.068383,,
0.571429,,,,,,,,0.029778,,,,,,,,,0.063389,,,,,,,,,0.061741,,,,,,,,,0.008936,,,,,,,,,0.018047,,,,,,,,,-0.000799,,,,,,,,,0.000000,,,,,,,,,0.053661,,,,,,,,,-0.060351,,
