Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,
0.960000,,,,,,,,,-0.031287,,,,,,,,,,,-0.028855,,,,,,,,,,,-0.012162,,,,,,,,,,,0.000257,,,,,,,,,,,0.006859,,,,,,,,,,,0.006517,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027503,,,,,,,,,,,0.040110,,,
1.000000,,,,,,,,,-0.032297,,,,,,,,,,,-0.028868,,,,,,,,,,,-0.013424,,,,,,,,,,,0.000257,,,,,,,,,,,0.006335,,,,,,,,,,,0.005752,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027510,,,,,,,,,,,0.042783,,,
0.000000,,,,,,,,,,-0.038251,,,,,,,,,,,-0.029284,,,,,,,,,,,-0.020210,,,,,,,,,,,0.000161,,,,,,,,,,,0.000740,,,,,,,,,,,0.004364,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027518,,,,,,,,,,,0.052730,,
0.020408,,,,,,,,,,-0.036441,,,,,,,,,,,-0.029047,,,,,,,,,,,-0.013730,,,,,,,,,,,-0.000032,,,,,,,,,,,-0.003748,,,,,,,,,,,0.007479,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027521,,,,,,,,,,,0.051634,,
0.040816,,,,,,,,,,-0.034348,,,,,,,,,,,-0.028338,,,,,,,,,,,-0.004130,,,,,,,,,,,0.000161,,,,,,,,,,,-0.007381,,,,,,,,,,,0.011841,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027595,,,,,,,,,,,0.046317,,
0.061224,,,,,,,,,,-0.029527,,,,,,,,,,,-0.026549,,,,,,,,,,,0.013200,,,,,,,,,,,0.019058,,,,,,,,,,,-0.032170,,,,,,,,,,,0.009660,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027766,,,,,,,,,,,0.033864,,
0.102041,,,,,,,,,,-0.027728,,,,,,,,,,,-0.026359,,,,,,,,,,,0.022949,,,,,,,,,,,0.039594,,,,,,,,,,,-0.049480,,,,,,,,,,,0.011218,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027756,,,,,,,,,,,0.031392,,
0.122449,,,,,,,,,,-0.021295,,,,,,,,,,,-0.022911,,,,,,,,,,,0.040623,,,,,,,,,,,0.040365,,,,,,,,,,,-0.053113,,,,,,,,,,,0.017137,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016895,,,,,,,,,,,0.010606,,
0.142857,,,,,,,,,,-0.019405,,,,,,,,,,,-0.022617,,,,,,,,,,,0.053620,,,,,,,,,,,0.042775,,,,,,,,,,,-0.057815,,,,,,,,,,,0.019941,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016911,,,,,,,,,,,0.006953,,
0.163265,,,,,,,,,,-0.012332,,,,,,,,,,,-0.017090,,,,,,,,,,,0.065450,,,,,,,,,,,0.045764,,,,,,,,,,,-0.063798,,,,,,,,,,,0.019941,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006443,,,,,,,,,,,-0.005316,,
0.183673,,,,,,,,,,-0.007890,,,,,,,,,,,-0.015421,,,,,,,,,,,0.091943,,,,,,,,,,,0.051019,,,,,,,,,,,-0.079559,,,,,,,,,,,0.024964,,,,,,,,,,,0.000000,,,,,,,,,,,-0.003832,,,,,,,,,,,-0.014902,,
0.204082,,,,,,,,,,-0.011648,,,,,,,,,,,-0.017008,,,,,,,,,,,0.100885,,,,,,,,,,,0.044993,,,,,,,,,,,-0.077261,,,,,,,,,,,0.025237,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006440,,,,,,,,,,,-0.006942,,
0.224490,,,,,,,,,,-0.000541,,,,,,,,,,,-0.006269,,,,,,,,,,,0.084658,,,,,,,,,,,0.043932,,,,,,,,,,,-0.075979,,,,,,,,,,,0.017448,,,,,,,,,,,0.000000,,,,,,,,,,,0.004054,,,,,,,,,,,-0.012565,,
0.244898,,,,,,,,,,0.007425,,,,,,,,,,,0.003263,,,,,,,,,,,0.061744,,,,,,,,,,,0.023204,,,,,,,,,,,-0.053540,,,,,,,,,,,0.012152,,,,,,,,,,,0.000000,,,,,,,,,,,0.014677,,,,,,,,,,,-0.010634,,
0.265306,,,,,,,,,,0.019007,,,,,,,,,,,0.014634,,,,,,,,,,,0.046362,,,,,,,,,,,0.004018,,,,,,,,,,,-0.030674,,,,,,,,,,,0.009349,,,,,,,,,,,0.000000,,,,,,,,,,,0.025080,,,,,,,,,,,-0.018921,,
0.306122,,,,,,,,,,0.024552,,,,,,,,,,,0.022620,,,,,,,,,,,0.022559,,,,,,,,,,,0.004018,,,,,,,,,,,-0.026187,,,,,,,,,,,0.002495,,,,,,,,,,,0.000000,,,,,,,,,,,0.024647,,,,,,,,,,,-0.005135,,
0.326531,,,,,,,,,,0.035366,,,,,,,,,,,0.033722,,,,,,,,,,,0.005168,,,,,,,,,,,-0.000321,,,,,,,,,,,-0.023836,,,,,,,,,,,-0.008409,,,,,,,,,,,0.000000,,,,,,,,,,,0.035072,,,,,,,,,,,-0.011976,,
0.346939,,,,,,,,,,0.041574,,,,,,,,,,,0.039452,,,,,,,,,,,-0.009856,,,,,,,,,,,-0.005527,,,,,,,,,,,-0.018066,,,,,,,,,,,-0.017443,,,,,,,,,,,0.000000,,,,,,,,,,,0.035041,,,,,,,,,,,-0.010991,,
0.367347,,,,,,,,,,0.052864,,,,,,,,,,,0.050388,,,,,,,,,,,-0.026517,,,,,,,,,,,-0.007263,,,,,,,,,,,-0.011014,,,,,,,,,,,-0.030216,,,,,,,,,,,0.000000,,,,,,,,,,,0.045530,,,,,,,,,,,-0.020817,,
0.387755,,,,,,,,,,0.076750,,,,,,,,,,,0.072361,,,,,,,,,,,-0.060925,,,,,,,,,,,-0.009830,,,,,,,,,,,0.000980,,,,,,,,,,,-0.052841,,,,,,,,,,,0.000000,,,,,,,,,,,0.066431,,,,,,,,,,,-0.044396,,
0.408163,,,,,,,,,,0.078543,,,,,,,,,,,0.072386,,,,,,,,,,,-0.061245,,,,,,,,,,,-0.011891,,,,,,,,,,,0.007151,,,,,,,,,,,-0.062926,,,,,,,,,,,0.000000,,,,,,,,,,,0.066400,,,,,,,,,,,-0.047726,,
0.428571,,,,,,,,,,0.078508,,,,,,,,,,,0.071012,,,,,,,,,,,-0.064710,,,,,,,,,,,-0.012469,,,,,,,,,,,0.025529,,,,,,,,,,,-0.037381,,,,,,,,,,,0.000000,,,,,,,,,,,0.066392,,,,,,,,,,,-0.051054,,
0.448980,,,,,,,,,,0.077535,,,,,,,,,,,0.069574,,,,,,,,,,,-0.067678,,,,,,,,,,,-0.016422,,,,,,,,,,,0.036855,,,,,,,,,,,-0.018066,,,,,,,,,,,0.000000,,,,,,,,,,,0.066404,,,,,,,,,,,-0.053635,,
0.469388,,,,,,,,,,0.074959,,,,,,,,,,,0.066422,,,,,,,,,,,-0.057116,,,,,,,,,,,-0.019893,,,,,,,,,,,0.053524,,,,,,,,,,,0.000937,,,,,,,,,,,0.000000,,,,,,,,,,,0.066678,,,,,,,,,,,-0.062320,,
0.510204,,,,,,,,,,0.072178,,,,,,,,,,,0.062613,,,,,,,,,,,-0.058548,,,,,,,,,,,-0.020664,,,,,,,,,,,0.074681,,,,,,,,,,,0.027106,,,,,,,,,,,0.000000,,,,,,,,,,,0.067220,,,,,,,,,,,-0.069394,,
0.530612,,,,,,,,,,0.071730,,,,,,,,,,,0.061351,,,,,,,,,,,-0.063485,,,,,,,,,,,-0.021435,,,,,,,,,,,0.094769,,,,,,,,,,,0.053586,,,,,,,,,,,0.000000,,,,,,,,,,,0.067216,,,,,,,,,,,-0.070406,,
0.551020,,,,,,,,,,0.068813,,,,,,,,,,,0.055898,,,,,,,,,,,-0.067241,,,,,,,,,,,-0.022496,,,,,,,,,,,0.114643,,,,,,,,,,,0.081000,,,,,,,,,,,0.000000,,,,,,,,,,,0.056597,,,,,,,,,,,-0.071465,,
0.571429,,,,,,,,,,0.064866,,,,,,,,,,,0.049972,,,,,,,,,,,-0.074543,,,,,,,,,,,-0.024038,,,,,,,,,,,0.133876,,,,,,,,,,,0.108415,,,,,,,,,,,0.000000,,,,,,,,,,,0.046078,,,,,,,,,,,-0.066351,,
0.591837,,,,,,,,,,0.058796,,,,,,,,,,,0.046115,,,,,,,,,,,-0.081154,,,,,,,,,,,-0.028377,,,,,,,,,,,0.158452,,,,,,,,,,,0.143423,,,,,,,,,,,0.000000,,,,,,,,,,,0.043562,,,,,,,,,,,-0.066238,,
0.612245,,,,,,,,,,0.055761,,,,,,,,,,,0.048866,,,,,,,,,,,-0.086222,,,,,,,,,,,-0.021628,,,,,,,,,,,0.121909,,,,,,,,,,,0.117449,,,,,,,,,,,0.000000,,,,,,,,,,,0.046173,,,,,,,,,,,-0.063794,,
0.632653,,,,,,,,,,0.045807,,,,,,,,,,,0.038737,,,,,,,,,,,-0.076683,,,,,,,,,,,-0.019989,,,,,,,,,,,0.104599,,,,,,,,,,,0.100004,,,,,,,,,,,0.000000,,,,,,,,,,,0.035773,,,,,,,,,,,-0.053921,,
0.653061,,,,,,,,,,0.039112,,,,,,,,,,,0.030507,,,,,,,,,,,-0.082421,,,,,,,,,,,-0.018254,,,,,,,,,,,0.086648,,,,,,,,,,,0.082558,,,,,,,,,,,0.000000,,,,,,,,,,,0.025095,,,,,,,,,,,-0.041159,,
0.673469,,,,,,,,,,0.031682,,,,,,,,,,,0.022935,,,,,,,,,,,-0.076864,,,,,,,,,,,-0.015265,,,,,,,,,,,0.069124,,,,,,,,,,,0.062932,,,,,,,,,,,0.000000,,,,,,,,,,,0.014169,,,,,,,,,,,-0.027296,,
0.714286,,,,,,,,,,0.020454,,,,,,,,,,,0.012766,,,,,,,,,,,-0.065218,,,,,,,,,,,-0.012180,,,,,,,,,,,0.051174,,,,,,,,,,,0.042371,,,,,,,,,,,0.000000,,,,,,,,,,,0.003764,,,,,,,,,,,-0.017678,,
0.734694,,,,,,,,,,0.012716,,,,,,,,,,,0.006983,,,,,,,,,,,-0.053991,,,,,,,,,,,-0.009769,,,,,,,,,,,0.030872,,,,,,,,,,,0.026794,,,,,,,,,,,0.000000,,,,,,,,,,,0.003925,,,,,,,,,,,-0.009886,,
0.755102,,,,,,,,,,0.007167,,,,,,,,,,,0.002094,,,,,,,,,,,-0.042835,,,,,,,,,,,-0.007070,,,,,,,,,,,0.010570,,,,,,,,,,,0.011218,,,,,,,,,,,0.000000,,,,,,,,,,,0.003986,,,,,,,,,,,-0.007782,,
0.775510,,,,,,,,,,-0.001997,,,,,,,,,,,-0.008430,,,,,,,,,,,-0.027517,,,,,,,,,,,-0.002249,,,,,,,,,,,-0.001183,,,,,,,,,,,0.013398,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006422,,,,,,,,,,,-0.001080,,
0.795918,,,,,,,,,,-0.018175,,,,,,,,,,,-0.029589,,,,,,,,,,,-0.000658,,,,,,,,,,,-0.003973,,,,,,,,,,,-0.001905,,,,,,,,,,,0.009193,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027314,,,,,,,,,,,0.014545,,
0.816327,,,,,,,,,,-0.018447,,,,,,,,,,,-0.028914,,,,,,,,,,,0.002933,,,,,,,,,,,-0.002731,,,,,,,,,,,-0.010586,,,,,,,,,,,0.014333,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027376,,,,,,,,,,,0.012069,,
0.836735,,,,,,,,,,-0.018413,,,,,,,,,,,-0.029092,,,,,,,,,,,0.006530,,,,,,,,,,,-0.001864,,,,,,,,,,,-0.009945,,,,,,,,,,,0.014333,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027365,,,,,,,,,,,0.011365,,
0.857143,,,,,,,,,,-0.018053,,,,,,,,,,,-0.029368,,,,,,,,,,,0.009308,,,,,,,,,,,-0.002153,,,,,,,,,,,-0.011014,,,,,,,,,,,0.016514,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027346,,,,,,,,,,,0.010230,,
0.877551,,,,,,,,,,-0.016864,,,,,,,,,,,-0.029317,,,,,,,,,,,0.008514,,,,,,,,,,,-0.002249,,,,,,,,,,,-0.012723,,,,,,,,,,,0.019941,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027339,,,,,,,,,,,0.009047,,
0.918367,,,,,,,,,,-0.015368,,,,,,,,,,,-0.028982,,,,,,,,,,,0.007797,,,,,,,,,,,-0.001574,,,,,,,,,,,-0.012510,,,,,,,,,,,0.018383,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027369,,,,,,,,,,,0.007122,,
0.938776,,,,,,,,,,-0.015792,,,,,,,,,,,-0.029194,,,,,,,,,,,0.008451,,,,,,,,,,,-0.000610,,,,,,,,,,,-0.012296,,,,,,,,,,,0.017137,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027363,,,,,,,,,,,0.009300,,
0.959184,,,,,,,,,,-0.015367,,,,,,,,,,,-0.029090,,,,,,,,,,,0.007515,,,,,,,,,,,-0.000128,,,,,,,,,,,-0.012296,,,,,,,,,,,0.014645,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027379,,,,,,,,,,,0.008535,,
0.979592,,,,,,,,,,-0.014643,,,,,,,,,,,-0.029145,,,,,,,,,,,0.006729,,,,,,,,,,,-0.000032,,,,,,,,,,,-0.010159,,,,,,,,,,,0.011218,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027392,,,,,,,,,,,0.008153,,
1.000000,,,,,,,,,,-0.013556,,,,,,,,,,,-0.029985,,,,,,,,,,,0.005566,,,,,,,,,,,0.000149,,,,,,,,,,,0.000259,,,,,,,,,,,0.004987,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027319,,,,,,,,,,,0.009862,,
0.000000,,,,,,,,,,,-0.015984,,,,,,,,,,,-0.029921,,,,,,,,,,,-0.001579,,,,,,,,,,,-0.000176,,,,,,,,,,,0.006029,,,,,,,,,,,0.002884,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027267,,,,,,,,,,,0.021996,
0.025000,,,,,,,,,,,-0.006885,,,,,,,,,,,-0.024347,,,,,,,,,,,0.029999,,,,,,,,,,,0.000065,,,,,,,,,,,0.006082,,,,,,,,,,,0.002806,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027820,,,,,,,,,,,-0.002760,
0.050000,,,,,,,,,,,0.000438,,,,,,,,,,,-0.016629,,,,,,,,,,,0.036318,,,,,,,,,,,0.015876,,,,,,,,,,,-0.006526,,,,,,,,,,,-0.001866,,,,,,,,,,,0.000000,,,,,,,,,,,-0.017206,,,,,,,,,,,-0.016678,
0.075000,,,,,,,,,,,0.009919,,,,,,,,,,,-0.007137,,,,,,,,,,,0.027033,,,,,,,,,,,0.027446,,,,,,,,,,,-0.003962,,,,,,,,,,,-0.016197,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006783,,,,,,,,,,,-0.029188,
0.100000,,,,,,,,,,,0.016576,,,,,,,,,,,0.001279,,,,,,,,,,,0.030772,,,,,,,,,,,0.034002,,,,,,,,,,,-0.009304,,,,,,,,,,,-0.028658,,,,,,,,,,,0.000000,,,,,,,,,,,0.003684,,,,,,,,,,,-0.037657,
0.150000,,,,,,,,,,,0.025550,,,,,,,,,,,0.009789,,,,,,,,,,,0.024243,,,,,,,,,,,0.055309,,,,,,,,,,,-0.021058,,,,,,,,,,,-0.027723,,,,,,,,,,,0.000000,,,,,,,,,,,0.014533,,,,,,,,,,,-0.055143,
0.175000,,,,,,,,,,,0.031573,,,,,,,,,,,0.018716,,,,,,,,,,,0.025730,,,,,,,,,,,0.076134,,,,,,,,,,,-0.034094,,,,,,,,,,,-0.027412,,,,,,,,,,,0.000000,,,,,,,,,,,0.024902,,,,,,,,,,,-0.059194,
0.200000,,,,,,,,,,,0.039396,,,,,,,,,,,0.027181,,,,,,,,,,,0.023096,,,,,,,,,,,0.095513,,,,,,,,,,,-0.045420,,,,,,,,,,,-0.028035,,,,,,,,,,,0.000000,,,,,,,,,,,0.035843,,,,,,,,,,,-0.076014,
0.225000,,,,,,,,,,,0.046498,,,,,,,,,,,0.034066,,,,,,,,,,,0.029339,,,,,,,,,,,0.113253,,,,,,,,,,,-0.056960,,,,,,,,,,,-0.029593,,,,,,,,,,,0.000000,,,,,,,,,,,0.046582,,,,,,,,,,,-0.091169,
0.250000,,,,,,,,,,,0.051000,,,,,,,,,,,0.045287,,,,,,,,,,,-0.000114,,,,,,,,,,,0.146358,,,,,,,,,,,-0.078116,,,,,,,,,,,-0.036719,,,,,,,,,,,0.000000,,,,,,,,,,,0.068202,,,,,,,,,,,-0.085393,
0.275000,,,,,,,,,,,0.051858,,,,,,,,,,,0.045432,,,,,,,,,,,-0.010538,,,,,,,,,,,0.117977,,,,,,,,,,,-0.065294,,,,,,,,,,,-0.024920,,,,,,,,,,,0.000000,,,,,,,,,,,0.068337,,,,,,,,,,,-0.091945,
0.300000,,,,,,,,,,,0.050178,,,,,,,,,,,0.047683,,,,,,,,,,,-0.007127,,,,,,,,,,,0.107371,,,,,,,,,,,-0.067859,,,,,,,,,,,-0.010901,,,,,,,,,,,0.000000,,,,,,,,,,,0.068357,,,,,,,,,,,-0.085660,
0.325000,,,,,,,,,,,0.051621,,,,,,,,,,,0.050952,,,,,,,,,,,-0.015655,,,,,,,,,,,0.101780,,,,,,,,,,,-0.062943,,,,,,,,,,,0.000937,,,,,,,,,,,0.000000,,,,,,,,,,,0.068322,,,,,,,,,,,-0.081845,
0.350000,,,,,,,,,,,0.051065,,,,,,,,,,,0.054162,,,,,,,,,,,-0.014092,,,,,,,,,,,0.079798,,,,,,,,,,,-0.054395,,,,,,,,,,,-0.002178,,,,,,,,,,,0.000000,,,,,,,,,,,0.067881,,,,,,,,,,,-0.073277,
0.400000,,,,,,,,,,,0.052117,,,,,,,,,,,0.056895,,,,,,,,,,,-0.021680,,,,,,,,,,,0.059551,,,,,,,,,,,-0.042214,,,,,,,,,,,-0.003736,,,,,,,,,,,0.000000,,,,,,,,,,,0.067941,,,,,,,,,,,-0.074285,
0.425000,,,,,,,,,,,0.051956,,,,,,,,,,,0.059810,,,,,,,,,,,-0.023725,,,,,,,,,,,0.040751,,,,,,,,,,,-0.030674,,,,,,,,,,,-0.004670,,,,,,,,,,,0.000000,,,,,,,,,,,0.067480,,,,,,,,,,,-0.066282,
0.450000,,,,,,,,,,,0.052783,,,,,,,,,,,0.064303,,,,,,,,,,,-0.035955,,,,,,,,,,,0.023300,,,,,,,,,,,-0.019348,,,,,,,,,,,-0.004047,,,,,,,,,,,0.000000,,,,,,,,,,,0.067213,,,,,,,,,,,-0.057575,
0.475000,,,,,,,,,,,0.055646,,,,,,,,,,,0.067738,,,,,,,,,,,-0.042895,,,,,,,,,,,0.006524,,,,,,,,,,,-0.008449,,,,,,,,,,,-0.001866,,,,,,,,,,,0.000000,,,,,,,,,,,0.067122,,,,,,,,,,,-0.060584,
0.500000,,,,,,,,,,,0.056850,,,,,,,,,,,0.075109,,,,,,,,,,,-0.048502,,,,,,,,,,,0.003511,,,,,,,,,,,-0.001424,,,,,,,,,,,-0.005176,,,,,,,,,,,0.000000,,,,,,,,,,,0.066592,,,,,,,,,,,-0.045139,
0.525000,,,,,,,,,,,0.056357,,,,,,,,,,,0.074989,,,,,,,,,,,-0.045604,,,,,,,,,,,0.002861,,,,,,,,,,,-0.002893,,,,,,,,,,,-0.003113,,,,,,,,,,,0.000000,,,,,,,,,,,0.066623,,,,,,,,,,,-0.047211,
0.550000,,,,,,,,,,,0.052385,,,,,,,,,,,0.070104,,,,,,,,,,,-0.038871,,,,,,,,,,,-0.016518,,,,,,,,,,,0.003091,,,,,,,,,,,-0.029593,,,,,,,,,,,0.000000,,,,,,,,,,,0.067131,,,,,,,,,,,-0.050771,
0.575000,,,,,,,,,,,0.049492,,,,,,,,,,,0.066588,,,,,,,,,,,-0.031222,,,,,,,,,,,-0.034933,,,,,,,,,,,0.013135,,,,,,,,,,,-0.055450,,,,,,,,,,,0.000000,,,,,,,,,,,0.067364,,,,,,,,,,,-0.052075,
0.600000,,,,,,,,,,,0.041850,,,,,,,,,,,0.056689,,,,,,,,,,,-0.014332,,,,,,,,,,,-0.052962,,,,,,,,,,,0.018477,,,,,,,,,,,-0.079437,,,,,,,,,,,0.000000,,,,,,,,,,,0.056818,,,,,,,,,,,-0.051399,
0.650000,,,,,,,,,,,0.038165,,,,,,,,,,,0.052333,,,,,,,,,,,-0.003880,,,,,,,,,,,-0.071473,,,,,,,,,,,0.023606,,,,,,,,,,,-0.104671,,,,,,,,,,,0.000000,,,,,,,,,,,0.057072,,,,,,,,,,,-0.052272,
0.675000,,,,,,,,,,,0.032679,,,,,,,,,,,0.044214,,,,,,,,,,,0.006517,,,,,,,,,,,-0.091527,,,,,,,,,,,0.031513,,,,,,,,,,,-0.129905,,,,,,,,,,,0.000000,,,,,,,,,,,0.046616,,,,,,,,,,,-0.049156,
0.700000,,,,,,,,,,,0.026715,,,,,,,,,,,0.039479,,,,,,,,,,,0.021873,,,,,,,,,,,-0.113606,,,,,,,,,,,0.037924,,,,,,,,,,,-0.149843,,,,,,,,,,,0.000000,,,,,,,,,,,0.047038,,,,,,,,,,,-0.047339,
0.725000,,,,,,,,,,,0.020549,,,,,,,,,,,0.031240,,,,,,,,,,,0.035892,,,,,,,,,,,-0.136841,,,,,,,,,,,0.043908,,,,,,,,,,,-0.171650,,,,,,,,,,,0.000000,,,,,,,,,,,0.036602,,,,,,,,,,,-0.040827,
0.750000,,,,,,,,,,,0.011716,,,,,,,,,,,0.019848,,,,,,,,,,,0.066532,,,,,,,,,,,-0.180877,,,,,,,,,,,0.056756,,,,,,,,,,,-0.221417,,,,,,,,,,,0.000000,,,,,,,,,,,0.033224,,,,,,,,,,,-0.041375,
0.775000,,,,,,,,,,,0.009607,,,,,,,,,,,0.019114,,,,,,,,,,,0.087551,,,,,,,,,,,-0.188904,,,,,,,,,,,0.057157,,,,,,,,,,,-0.222429,,,,,,,,,,,0.000000,,,,,,,,,,,0.037274,,,,,,,,,,,-0.041721,
0.800000,,,,,,,,,,,0.004353,,,,,,,,,,,0.011161,,,,,,,,,,,0.086252,,,,,,,,,,,-0.169814,,,,,,,,,,,0.049250,,,,,,,,,,,-0.194080,,,,,,,,,,,0.000000,,,,,,,,,,,0.026608,,,,,,,,,,,-0.033631,
0.825000,,,,,,,,,,,0.004711,,,,,,,,,,,0.009951,,,,,,,,,,,0.076592,,,,,,,,,,,-0.152363,,,,,,,,,,,0.043694,,,,,,,,,,,-0.168223,,,,,,,,,,,0.000000,,,,,,,,,,,0.026640,,,,,,,,,,,-0.030568,
0.850000,,,,,,,,,,,0.000099,,,,,,,,,,,0.003091,,,,,,,,,,,0.071062,,,,,,,,,,,-0.134431,,,,,,,,,,,0.037710,,,,,,,,,,,-0.141432,,,,,,,,,,,0.000000,,,,,,,,,,,0.015880,,,,,,,,,,,-0.021995,
0.900000,,,,,,,,,,,-0.001680,,,,,,,,,,,-0.000168,,,,,,,,,,,0.067222,,,,,,,,,,,-0.114859,,,,,,,,,,,0.029803,,,,,,,,,,,-0.115263,,,,,,,,,,,0.000000,,,,,,,,,,,0.015865,,,,,,,,,,,-0.019197,
0.925000,,,,,,,,,,,-0.004748,,,,,,,,,,,-0.006874,,,,,,,,,,,0.058712,,,,,,,,,,,-0.093070,,,,,,,,,,,0.024461,,,,,,,,,,,-0.095014,,,,,,,,,,,0.000000,,,,,,,,,,,0.005015,,,,,,,,,,,-0.013334,
0.950000,,,,,,,,,,,-0.006954,,,,,,,,,,,-0.010150,,,,,,,,,,,0.050395,,,,,,,,,,,-0.070316,,,,,,,,,,,0.017622,,,,,,,,,,,-0.072895,,,,,,,,,,,0.000000,,,,,,,,,,,0.005012,,,,,,,,,,,-0.012412,
0.975000,,,,,,,,,,,-0.010151,,,,,,,,,,,-0.016041,,,,,,,,,,,0.037918,,,,,,,,,,,-0.047177,,,,,,,,,,,0.011639,,,,,,,,,,,-0.049219,,,,,,,,,,,0.000000,,,,,,,,,,,-0.005870,,,,,,,,,,,-0.006595,
1.000000,,,,,,,,,,,-0.015625,,,,,,,,,,,-0.027115,,,,,,,,,,,0.009353,,,,,,,,,,,-0.000610,,,,,,,,,,,-0.000222,,,,,,,,,,,0.003585,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027658,,,,,,,,,,,0.005715,
