time,magx,magy,magz,gyrx,gyry,gyrz,accx,accy,accz
223.8,3.36,-25.15,2194.97,0,0,0,-0.04,-0.02,0.92
223.9,3.29,-25.72,2195.97,0,0,0,-0.04,-0.02,0.93
224,3.19,-26.69,2196.97,0,0,0,-0.04,-0.02,0.93
224.1,2.09,-26.47,2197.97,0,0,0,-0.04,-0.02,0.93
224.2,1.48,-26.35,2198.97,0,0,0,-0.04,-0.02,0.93
224.3,2.26,-27.76,2199.97,0,0,0,-0.04,-0.02,0.93
224.4,2.41,-27.86,2200.97,0,0,0,-0.04,-0.02,0.92
224.5,3.87,-27.37,2201.97,0,0,0,-0.04,-0.02,0.93
224.6,3.65,-26.82,2202.97,0,0,0,-0.04,-0.02,0.93
224.7,3.19,-25.66,2203.97,0,0,0,-0.04,-0.02,0.92
224.8,2.78,-26.27,2204.97,0,0,0,-0.04,-0.02,0.92
224.9,2.5,-26.69,2205.97,0,0,0,-0.04,-0.02,0.93
225,3.54,-25.95,2206.97,0,0,0,-0.04,-0.02,0.92
225.1,3.7,-25.83,2207.97,0,0,0,-0.04,-0.02,0.93
225.2,3.36,-25.49,2208.97,0,0,0,-0.04,-0.02,0.93
225.3,3.31,-26,2209.97,0,0,0,-0.03,-0.02,0.92
225.4,3.19,-27.37,2210.97,0,0,0,-0.04,-0.02,0.92
225.5,3.19,-27.19,2211.97,0,0,0,-0.04,-0.02,0.93
225.6,3.19,-27.03,2212.97,0,0,0,-0.04,-0.02,0.93
225.7,2.63,-26.48,2213.97,0,0,0,-0.04,-0.02,0.93
225.8,2.5,-26.35,2214.97,0,0,0,-0.04,-0.02,0.92
225.9,3.7,-27.54,2215.97,0,0,0,-0.04,-0.03,0.93
226,3.66,-27.66,2216.97,0,0,0,-0.04,-0.02,0.92
226.1,3.53,-28.06,2217.97,0,0,0,-0.04,-0.02,0.92
226.2,3.36,-27.39,2218.97,0,0,0,-0.03,-0.02,0.93
226.3,3.19,-26.69,2219.97,0,0,0,-0.03,-0.02,0.93
226.4,3.19,-27.21,2220.97,0,0,0,-0.03,-0.03,0.93
226.5,3.19,-27.37,2221.97,0,0,0,-0.04,-0.02,0.93
226.6,3.36,-26.17,2222.97,0,0,0,-0.04,-0.02,0.93
226.7,3.5,-26.49,2223.97,0,0,0,-0.04,-0.02,0.92
226.8,4.21,-28.06,2224.97,0,0,0,-0.04,-0.02,0.93
226.9,3.69,-27.53,2225.97,0,0,0,-0.04,-0.02,0.93
227,3.02,-26.86,2226.97,0,0,0,-0.04,-0.02,0.93
227.1,2.89,-27.22,2227.97,0,0,0,-0.04,-0.02,0.93
227.2,2.85,-27.37,2228.97,0,0,0,-0.04,-0.02,0.93
227.3,4.19,-27.04,2229.97,0,0,0,-0.03,-0.02,0.93
227.4,3.83,-26.97,2230.97,0,0,0,-0.04,-0.02,0.93
227.5,0.96,-26.52,2231.97,0,0,0,-0.04,-0.02,0.93
227.6,1.63,-26.92,2232.97,0,0,0,-0.04,-0.02,0.92
227.7,2.67,-27.54,2233.97,0,0,0,-0.04,-0.02,0.93
227.8,3.92,-26.3,2234.97,0,0,0,-0.04,-0.02,0.92
227.9,4.56,-25.66,2235.97,0,0,0,-0.04,-0.02,0.92
228,3.92,-27.58,2236.97,0,0,0,-0.04,-0.02,0.92
228.1,3.79,-27.57,2237.97,0,0,0,-0.04,-0.03,0.92
228.2,2.67,-25.49,2238.97,0,0,0,-0.04,-0.02,0.93
228.3,3.14,-25.95,2239.97,0,0,0,-0.04,-0.02,0.93
228.4,4.04,-26.86,2240.97,0,0,0,-0.04,-0.02,0.93
228.5,4.15,-26.13,2241.97,0,0,0,-0.04,-0.02,0.93
228.6,4.21,-25.66,2242.97,0,0,0,-0.04,-0.02,0.92
228.7,2.71,-28.07,2243.97,0,0,0,-0.04,-0.02,0.93
228.8,2.5,-28.36,2244.97,0,0,0,-0.04,-0.03,0.92
228.9,2.5,-26,2245.97,0,0,0,-0.04,-0.02,0.92
229,2.94,-26.35,2246.97,0,0,0,-0.04,-0.02,0.93
229.1,4.04,-27.2,2247.97,0,0,0,-0.03,-0.02,0.93
229.2,3.28,-26.82,2248.97,0,0,0,-0.04,-0.02,0.93
229.3,2.67,-26.52,2249.97,0,0,0,-0.04,-0.02,0.94
229.4,3.67,-26.94,2250.97,0,0,0,-0.04,-0.02,0.93
229.5,3.87,-27.03,2251.97,0,0,0,-0.04,-0.02,0.93
229.6,2.74,-26.35,2252.97,0,0,0,-0.03,-0.02,0.93
229.7,2.24,-25.92,2253.97,0,0,0,-0.04,-0.02,0.92
229.8,2.5,-25.66,2254.97,0,0,0,-0.04,-0.02,0.92
229.9,3.11,-25.75,2255.97,0,0,0,-0.04,-0.03,0.93
230,3.7,-25.83,2256.97,0,0,0,-0.04,-0.02,0.93
230.1,3.43,-26.9,2257.97,0,0,0,-0.04,-0.02,0.93
230.2,3.36,-27.2,2258.97,0,0,0,-0.04,-0.02,0.93
230.3,2.85,-26.35,2259.97,0,0,0,-0.04,-0.03,0.93
230.4,2.85,-26.35,2260.97,0,0,0,-0.03,-0.02,0.93
230.5,2.85,-26.35,2261.97,0,0,0,-0.04,-0.02,0.93
230.6,2.69,-26.35,2262.97,0,0,0,-0.04,-0.02,0.92
230.7,2.5,-26.35,2263.97,0,0,0,-0.03,-0.02,0.92
230.8,2.75,-27.84,2264.97,0,0,0,-0.04,-0.02,0.93
230.9,2.85,-28.4,2265.97,0,0,0,-0.04,-0.02,0.93
231,3.19,-25.33,2266.97,0,0,0,-0.04,-0.02,0.92
231.1,3.25,-25.52,2267.97,0,0,0,-0.03,-0.02,0.92
231.2,3.7,-26.86,2268.97,0,0,0,-0.04,-0.02,0.93
231.3,2.8,-26.79,2269.97,0,0,0,-0.04,-0.02,0.92
231.4,1.48,-26.69,2270.97,0,0,0,-0.03,-0.03,0.92
231.5,2.75,-27.49,2271.97,0,0,0,-0.04,-0.02,0.93
231.6,3.36,-27.89,2272.97,0,0,0,-0.04,-0.02,0.93
231.7,2.87,-26.75,2273.97,0,0,0,-0.04,-0.02,0.93
231.8,2.86,-26.59,2274.97,0,0,0,-0.04,-0.02,0.92
231.9,3.02,-25.49,2275.97,0,0,0,-0.04,-0.02,0.93
232,3.02,-25.73,2276.97,0,0,0,-0.04,-0.03,0.93
232.1,3.02,-26.17,2277.97,0,0,0,-0.03,-0.02,0.93
232.2,2.8,-26.39,2278.97,0,0,0,-0.04,-0.02,0.93
232.3,2.67,-26.52,2279.97,0,0,0,-0.04,-0.02,0.93
232.4,3.9,-25.3,2280.97,0,0,0,-0.03,-0.02,0.93
232.5,4.02,-25.19,2281.97,0,0,0,-0.04,-0.02,0.93
232.6,3.19,-26.69,2282.97,0,0,0,-0.04,-0.02,0.93
232.7,3.24,-26.84,2283.97,0,0,0,-0.04,-0.02,0.93
232.8,3.36,-27.2,2284.97,0,0,0,-0.04,-0.02,0.93
232.9,3.55,-27.01,2285.97,0,0,0,-0.04,-0.02,0.92
233,3.7,-26.86,2286.97,0,0,0,-0.04,-0.03,0.93
233.1,3.41,-25.71,2287.97,0,0,0,-0.04,-0.02,0.93
233.2,3.36,-25.49,2288.97,0,0,0,-0.04,-0.02,0.93
233.3,3.19,-28.06,2289.97,0,0,0,-0.04,-0.02,0.93
233.4,3.23,-27.51,2290.97,0,0,0,-0.04,-0.02,0.93
233.5,3.36,-25.83,2291.97,0,0,0,-0.04,-0.02,0.93
233.6,3.45,-26.45,2292.97,0,0,0,-0.04,-0.02,0.93
233.7,3.53,-27.03,2293.97,0,0,0,-0.04,-0.03,0.93
233.8,3.53,-27.3,2294.97,0,0,0,-0.03,-0.02,0.93
233.9,3.53,-27.37,2295.97,0,0,0,-0.03,-0.02,0.92
234,3.36,-25.49,2296.97,0,0,0,-0.04,-0.02,0.93
234.1,3.39,-25.59,2297.97,0,0,0,-0.04,-0.02,0.93
234.2,3.53,-26,2298.97,0,0,0,-0.04,-0.02,0.93
234.3,3.69,-26,2299.97,0,0,0,-0.04,-0.02,0.93
234.4,3.87,-26,2300.97,0,0,0,-0.04,-0.02,0.93
234.5,3.37,-26.51,2301.97,0,0,0,-0.04,-0.02,0.93
234.6,3.19,-26.69,2302.97,0,0,0,-0.03,-0.02,0.93
234.7,2.16,-26.69,2303.97,0,0,0,-0.04,-0.02,0.92
234.8,2.43,-26.81,2304.97,0,0,0,-0.04,-0.02,0.93
234.9,4.04,-27.54,2305.97,0,0,0,-0.04,-0.03,0.93
235,3.9,-26.69,2306.97,0,0,0,-0.03,-0.02,0.93
235.1,3.7,-25.49,2307.97,0,0,0,-0.04,-0.02,0.93
235.2,3.82,-25.84,2308.97,0,0,0,-0.04,-0.03,0.94
235.3,3.87,-26,2309.97,0,0,0,-0.03,-0.02,0.93
235.4,5.18,-26.33,2310.97,0,0,0,-0.04,-0.03,0.93
235.5,5.09,-26.35,2311.97,0,0,0,-0.04,-0.02,0.93
235.6,3.53,-26.35,2312.97,0,0,0,-0.04,-0.02,0.93
235.7,3.41,-26.47,2313.97,0,0,0,-0.04,-0.02,0.93
235.8,3.19,-26.69,2314.97,0,0,0,-0.04,-0.02,0.92
235.9,4.16,-25.28,2315.97,0,0,0,-0.03,-0.02,0.92
236,4.73,-24.46,2316.97,0,0,0,-0.04,-0.02,0.93
236.1,3.03,-26.78,2317.97,0,0,0,-0.04,-0.02,0.92
236.2,2.9,-27.02,2318.97,0,0,0,-0.03,-0.02,0.92
236.3,4.39,-26.86,2319.97,0.01,0,0,-0.04,-0.03,0.93
236.4,4.28,-26.75,2320.97,0,0,0,-0.04,-0.02,0.93
236.5,4.04,-26.52,2321.97,0,0,0,-0.04,-0.02,0.93
236.6,3.74,-26.62,2322.97,0,0,0,-0.04,-0.02,0.93
236.7,3.53,-26.69,2323.97,0,0,0,-0.04,-0.02,0.93
236.8,3.38,-27.42,2324.97,0,0,0,-0.04,-0.02,0.93
236.9,3.36,-27.54,2325.97,0,0,0,-0.04,-0.02,0.92
237,3.19,-26.69,2326.97,0,0,0,-0.04,-0.02,0.92
237.1,3.54,-26.69,2327.97,0,0,0,-0.03,-0.03,0.92
237.2,4.56,-26.69,2328.97,0,0,0,-0.04,-0.03,0.93
237.3,3.65,-26.33,2329.97,0,0,0,-0.04,-0.02,0.92
237.4,2.85,-26,2330.97,0,0,0,-0.04,-0.02,0.93
237.5,2.57,-26.82,2331.97,0,0,0,-0.03,-0.03,0.93
237.6,2.5,-27.03,2332.97,0,0,0,-0.03,-0.02,0.93
237.7,4.73,-25.15,2333.97,0,0,0,-0.03,-0.02,0.92
237.8,4.69,-25.32,2334.97,0,0,0,-0.04,-0.02,0.92
237.9,4.56,-26,2335.97,0,0,0,-0.04,-0.02,0.92
238,3.91,-26.65,2336.97,0,0,0,-0.03,-0.02,0.92
238.1,3.19,-27.37,2337.97,0,0,0,-0.04,-0.02,0.92
238.2,2.17,-25.85,2338.97,0,0,0,-0.04,-0.02,0.92
238.3,1.82,-25.32,2339.97,0,0,0,-0.03,-0.02,0.93
238.4,4.04,-26.86,2340.97,0,0,0,-0.04,-0.02,0.93
238.5,4.02,-27.04,2341.97,0,0,0,-0.04,-0.02,0.93
238.6,3.87,-28.06,2342.97,0,0,0,-0.04,-0.02,0.92
238.7,3.51,-27.41,2343.97,0,0,0,-0.03,-0.02,0.92
238.8,3.02,-26.52,2344.97,0,0,0,-0.04,-0.02,0.93
238.9,3.37,-26.4,2345.97,0,0,0,-0.04,-0.02,0.92
239,3.53,-26.35,2346.97,0,0,0,-0.04,-0.02,0.93
239.1,4.19,-26.68,2347.97,0,0,0,-0.03,-0.02,0.92
239.2,4.3,-26.67,2348.97,0,0,0,-0.04,-0.02,0.93
239.3,5.07,-26.52,2349.97,0,0,0,-0.04,-0.02,0.93
239.4,4.12,-26.33,2350.97,0,0,0,-0.03,-0.02,0.93
239.5,2.5,-26,2351.97,0,0,0,-0.04,-0.03,0.93
239.6,3.71,-26.11,2352.97,0,0,0,-0.04,-0.02,0.93
239.7,4.39,-26.17,2353.97,0,0,0,-0.04,-0.02,0.93
239.8,3.6,-27.27,2354.97,0,0,0,-0.03,-0.02,0.92
239.9,3.52,-27.35,2355.97,0,0,0,-0.04,-0.02,0.92
240,3.36,-26.86,2356.97,0,0,0,-0.04,-0.02,0.92
240.1,3.36,-27.08,2357.97,0,0,0,-0.04,-0.02,0.93
240.2,3.36,-27.54,2358.97,0,0,0,-0.04,-0.02,0.92
240.3,2.55,-26.53,2359.97,0,0,0,-0.04,-0.02,0.93
240.4,1.99,-25.83,2360.97,0,0,0,-0.04,-0.02,0.93
240.5,4.5,-26.28,2361.97,0,0,0,-0.04,-0.02,0.93
240.6,4.9,-26.35,2362.97,0,0,0,-0.04,-0.02,0.93
240.7,3.7,-27.89,2363.97,0,0,0,-0.04,-0.02,0.93
240.8,3.38,-27.47,2364.97,0,0,0,-0.03,-0.02,0.92
240.9,2.5,-26.35,2365.97,0,0,0,-0.04,-0.02,0.92
241,3.43,-26.16,2366.97,0,0,0,-0.04,-0.02,0.93
241.1,4.21,-26,2367.97,0,0,0,-0.04,-0.02,0.93
241.2,2.55,-26.56,2368.97,0,0,0,-0.04,-0.03,0.93
241.3,2.16,-26.69,2369.97,0,0,0,-0.04,-0.02,0.93
241.4,3.53,-26.69,2370.97,0,0,0,-0.03,-0.03,0.92
241.5,3.34,-26.65,2371.97,0,0,0,-0.04,-0.03,0.93
241.6,2.67,-26.52,2372.97,0,0,0,-0.03,-0.02,0.92
241.7,3.09,-27.1,2373.97,0,0,0,-0.04,-0.02,0.93
241.8,3.53,-27.71,2374.97,0,0,0,-0.04,-0.02,0.93
241.9,4.05,-26.41,2375.97,0,0,0,-0.04,-0.02,0.93
242,4.21,-26,2376.97,0,0,0,-0.04,-0.03,0.93
242.1,2.67,-26.17,2377.97,0,0,0,-0.04,-0.02,0.92
242.2,2.62,-26.12,2378.97,0,0,0,-0.04,-0.02,0.93
242.3,2.33,-25.83,2379.97,0,0,0,-0.04,-0.02,0.93
242.4,2.63,-26.59,2380.97,0,0,0,-0.04,-0.03,0.93
242.5,3.02,-27.54,2381.97,0,0,0,-0.04,-0.02,0.93
242.6,3.14,-27.18,2382.97,0,0,0,-0.03,-0.02,0.93
242.7,3.19,-27.03,2383.97,0,0,0,-0.04,-0.02,0.93
242.8,4.19,-25.02,2384.97,0,0,0,-0.04,-0.02,0.93
242.9,4.13,-25.22,2385.97,0,0,0,-0.04,-0.02,0.92
243,3.53,-27.03,2386.97,0,0,0,-0.04,-0.02,0.92
243.1,3.26,-26.5,2387.97,0,0,0,-0.04,-0.02,0.92
243.2,2.85,-25.66,2388.97,0,0,0,-0.03,-0.02,0.93
243.3,2.62,-26.34,2389.97,0,0,0,-0.03,-0.02,0.93
243.4,2.5,-26.69,2390.97,0,0,0,-0.03,-0.02,0.92
243.5,2.5,-26.05,2391.97,0,0,0,-0.04,-0.02,0.93
243.6,2.62,-26.08,2392.97,0,0,0,-0.04,-0.02,0.93
243.7,4.39,-27.2,2393.97,0,0,0,-0.04,-0.02,0.93
243.8,3.64,-27.38,2394.97,0,0,0,-0.04,-0.02,0.92
243.9,2.16,-27.71,2395.97,0,0,0,-0.04,-0.02,0.92
244,2.99,-27.71,2396.97,0,0,0,-0.04,-0.02,0.92
244.1,3.53,-27.71,2397.97,0,0,0,-0.04,-0.02,0.92
244.2,3.08,-26.06,2398.97,0,0,0,-0.04,-0.02,0.92
244.3,3.02,-25.84,2399.97,0,0,0,-0.04,-0.02,0.93
244.4,3.19,-26,2400.97,0,0,0,-0.04,-0.03,0.93
244.5,3.38,-26.59,2401.97,0,0,0,-0.03,-0.02,0.93
244.6,3.87,-28.06,2402.97,0,0,0,-0.04,-0.02,0.93
244.7,3.59,-27.58,2403.97,0,0,0,-0.04,-0.03,0.93
244.8,3.36,-27.2,2404.97,0,0,0,-0.04,-0.03,0.93
244.9,3.5,-26.49,2405.97,0,0,0,-0.03,-0.02,0.92
245,3.53,-26.35,2406.97,0,0,0,-0.04,-0.02,0.92
245.1,3.7,-25.49,2407.97,0.01,0,0,-0.04,-0.03,0.92
245.2,3.82,-25.77,2408.97,0.01,0,0,-0.04,-0.02,0.93
245.3,4.21,-26.69,2409.97,0,0,0,-0.04,-0.02,0.93
245.4,3.43,-26.6,2410.97,0,0,0,-0.04,-0.03,0.93
245.5,2.67,-26.52,2411.97,0,0,0,-0.04,-0.02,0.93
245.6,3.74,-25.99,2412.97,0,0,0,-0.04,-0.02,0.93
245.7,4.04,-25.83,2413.97,0,0,0,-0.04,-0.02,0.92
245.8,3.53,-25.66,2414.97,0,0,0,-0.04,-0.02,0.92
245.9,3.47,-25.91,2415.97,0,0,0,-0.03,-0.02,0.92
246,3.19,-27.03,2416.97,0,0,0,-0.04,-0.02,0.92
246.1,3.34,-26.41,2417.97,0,0,0,-0.04,-0.02,0.92
246.2,3.53,-25.66,2418.97,0,0,0,-0.04,-0.02,0.93
246.3,3.28,-25.91,2419.97,0,0,0,-0.04,-0.02,0.93
246.4,3.19,-26,2420.97,0,0,0,-0.04,-0.02,0.93
246.5,3.02,-27.54,2421.97,0,0,0,-0.04,-0.02,0.93
246.6,3.04,-27.38,2422.97,0,0,0,-0.04,-0.02,0.94
246.7,3.19,-26.35,2423.97,0,0,0,-0.04,-0.02,0.93
246.8,2.98,-26.69,2424.97,0,0,0,-0.04,-0.02,0.92
246.9,2.67,-27.2,2425.97,0,0,0,-0.04,-0.02,0.92
247,3.25,-26.39,2426.97,0,0,0,-0.04,-0.02,0.92
247.1,3.53,-26,2427.97,0,0,0,-0.04,-0.02,0.92
247.2,3.37,-26.82,2428.97,0,0,0,-0.04,-0.02,0.93
247.3,3.34,-26.88,2429.97,0,0,0,-0.04,-0.03,0.93
247.4,3.19,-27.03,2430.97,0,0,0,-0.04,-0.02,0.94
247.5,3.19,-27.03,2431.97,0,0,0,-0.03,-0.02,0.93
247.6,3.19,-27.03,2432.97,0,0,0,-0.03,-0.03,0.93
247.7,3.19,-26.18,2433.97,0,0,0,-0.04,-0.02,0.93
247.8,3.19,-25.66,2434.97,0,0,0,-0.04,-0.02,0.93
247.9,2.27,-26.89,2435.97,0,0,0,-0.04,-0.02,0.92
248,2.18,-27.01,2436.97,0,0,0,-0.04,-0.02,0.92
248.1,2.85,-26.35,2437.97,0,0,0,-0.03,-0.02,0.92
248.2,3.31,-26.19,2438.97,0,0,0,-0.03,-0.02,0.93
248.3,4.39,-25.83,2439.97,0,0,0,-0.03,-0.02,0.92
248.4,3.9,-26.72,2440.97,0,0,0,-0.04,-0.02,0.94
248.5,3.53,-27.37,2441.97,0,0,0,-0.04,-0.02,0.93
248.6,3.1,-25.5,2442.97,0,0,0,-0.04,-0.02,0.93
248.7,3.02,-25.15,2443.97,0,0,0,-0.04,-0.02,0.93
248.8,3.7,-26.52,2444.97,0,0,0,-0.04,-0.02,0.93
248.9,3.36,-26.43,2445.97,0,0,0,-0.04,-0.02,0.93
249,2.33,-26.17,2446.97,0,0,0,-0.04,-0.02,0.92
249.1,2.6,-26.44,2447.97,0,0,0,-0.04,-0.02,0.93
249.2,2.85,-26.69,2448.97,0,0,0,-0.04,-0.02,0.93
249.3,4.06,-27.64,2449.97,0,0,0,-0.04,-0.02,0.93
249.4,4.39,-27.89,2450.97,0,0,0,-0.04,-0.02,0.93
249.5,3.19,-26.69,2451.97,0,0,0,-0.04,-0.03,0.93
249.6,3.12,-26.69,2452.97,0,0,0,-0.04,-0.02,0.93
249.7,2.85,-26.69,2453.97,0,0,0,-0.04,-0.02,0.92
249.8,2.69,-26.85,2454.97,0,0,0,-0.04,-0.02,0.92
249.9,2.5,-27.03,2455.97,0,0,0,-0.04,-0.02,0.92
250,3.26,-26.53,2456.97,0,0,0,-0.03,-0.02,0.92
250.1,3.53,-26.35,2457.97,0,0,0,-0.04,-0.02,0.93
250.2,3.87,-25.66,2458.97,0,0,0,-0.04,-0.02,0.93
250.3,3.95,-25.79,2459.97,0,0,0,-0.04,-0.02,0.92
250.4,4.39,-26.52,2460.97,0,0,0,-0.04,-0.02,0.93
250.5,3.88,-26.59,2461.97,0,0,0,-0.04,-0.03,0.93
250.6,3.19,-26.69,2462.97,0,0,0,-0.04,-0.02,0.93
250.7,3.42,-26.22,2463.97,0,0,0,-0.04,-0.02,0.93
250.8,3.53,-26,2464.97,0,0,0,-0.04,-0.02,0.93
250.9,3.37,-26.83,2465.97,0,0,0,-0.04,-0.03,0.92
251,3.33,-27.02,2466.97,0,0,0,-0.04,-0.02,0.93
251.1,3.02,-28.57,2467.97,0,0,0,-0.04,-0.02,0.92
251.2,3.33,-27.76,2468.97,0,0,0,-0.04,-0.02,0.93
251.3,3.87,-26.35,2469.97,-0.01,0,0,-0.04,-0.02,0.93
251.4,3.87,-27,2470.97,0,0,0,-0.03,-0.03,0.93
251.5,3.87,-27.37,2471.97,0,0,0,-0.04,-0.02,0.93
251.6,2.17,-26.6,2472.97,0,0,0,-0.04,-0.02,0.93
251.7,2.06,-26.5,2473.97,0,0,0,-0.04,-0.02,0.93
251.8,3.53,-26,2474.97,0,0,0,-0.04,-0.02,0.92
251.9,3.31,-26.33,2475.97,0,0,0,-0.04,-0.03,0.93
252,2.85,-27.03,2476.97,0,0,0,-0.04,-0.02,0.93
252.1,2.64,-27.43,2477.97,0,0,0,-0.04,-0.02,0.92
252.2,2.5,-27.71,2478.97,0,0,0,-0.03,-0.02,0.93
252.3,2.65,-27.86,2479.97,0,0,0,-0.04,-0.02,0.93
252.4,2.67,-27.89,2480.97,0,0,0,-0.04,-0.03,0.93
252.5,3.02,-28.23,2481.97,0,0,0,-0.04,-0.02,0.93
252.6,3.06,-28.09,2482.97,0,0,0,-0.04,-0.03,0.93
252.7,3.19,-27.71,2483.97,0,0,0,-0.04,-0.02,0.93
252.8,3.19,-27.53,2484.97,0,0,0,-0.04,-0.02,0.93
252.9,3.19,-27.37,2485.97,0,0,0,-0.03,-0.02,0.92
253,3.6,-25.58,2486.97,0,0,0,-0.04,-0.02,0.92
253.1,3.7,-25.15,2487.97,0,0,0,-0.04,-0.02,0.92
253.2,2.33,-26.52,2488.97,0,0,0,-0.03,-0.02,0.92
253.3,2.73,-26.41,2489.97,0,0,0,-0.03,-0.02,0.92
253.4,4.21,-26,2490.97,0,0,0,-0.04,-0.03,0.93
253.5,3.63,-25.92,2491.97,0,0,0,-0.04,-0.02,0.93
253.6,3.02,-25.83,2492.97,0,0,0,-0.04,-0.03,0.92
253.7,4.18,-26.74,2493.97,0,0,0,-0.04,-0.02,0.93
253.8,4.56,-27.03,2494.97,0,0,0,-0.04,-0.02,0.92
253.9,3.19,-24.98,2495.97,0,0,0,-0.04,-0.02,0.92
254,3.1,-25.28,2496.97,0,0,0,-0.03,-0.02,0.92
254.1,2.67,-26.86,2497.97,0,0,0,-0.04,-0.02,0.93
254.2,3.34,-26.64,2498.97,0,0,0,-0.04,-0.02,0.93
254.3,4.21,-26.35,2499.97,0,0,0,-0.04,-0.02,0.93
254.4,3.13,-26.71,2500.97,0,0,0,-0.03,-0.03,0.93
254.5,2.67,-26.86,2501.97,0,0,0,-0.04,-0.02,0.93
254.6,2.67,-25.86,2502.97,0,0,0,-0.04,-0.03,0.93
254.7,2.66,-25.78,2503.97,0,0,0,-0.04,-0.02,0.93
254.8,2.5,-25.32,2504.97,0,0,0,-0.04,-0.02,0.93
254.9,2.44,-25.91,2505.97,0,0,0,-0.03,-0.03,0.93
255,2.33,-26.86,2506.97,0,0,0,-0.03,-0.02,0.93
255.1,3.34,-27.42,2507.97,0,0,0,-0.03,-0.02,0.92
255.2,3.87,-27.71,2508.97,0,0,0,-0.04,-0.02,0.92
255.3,4.03,-25.66,2509.97,0,0,0,-0.04,-0.02,0.92
255.4,4.03,-25.54,2510.97,0,0,0,-0.04,-0.02,0.92
255.5,3.87,-26.35,2511.97,0,0,0,-0.04,-0.02,0.93
255.6,3.93,-26.29,2512.97,0,0,0,-0.03,-0.02,0.93
255.7,4.04,-26.17,2513.97,0,0,0,-0.04,-0.02,0.93
255.8,3.53,-27.31,2514.97,0,0,0,-0.03,-0.02,0.93
255.9,3.19,-28.06,2515.97,0,0,0,-0.04,-0.03,0.92
256,3.19,-26.86,2516.97,0,0,0,-0.04,-0.02,0.92
256.1,3.19,-26.7,2517.97,0,0,0,-0.04,-0.02,0.92
256.2,3.36,-27.54,2518.97,0,0,0,-0.04,-0.03,0.92
256.3,3.41,-27.02,2519.97,0,0,0,-0.04,-0.02,0.92
256.4,3.53,-25.66,2520.97,0,0,0,-0.04,-0.03,0.93
256.5,2.68,-25.95,2521.97,0,0,0,-0.04,-0.02,0.93
256.6,1.99,-26.17,2522.97,0,0,0,-0.03,-0.02,0.93
256.7,2.69,-27.16,2523.97,0,0,0,-0.03,-0.03,0.93
256.8,2.85,-27.37,2524.97,0,0,0,-0.04,-0.02,0.93
256.9,4.04,-26.86,2525.97,0,0,0,-0.04,-0.02,0.93
257,3.65,-26.46,2526.97,0,0,0,-0.03,-0.03,0.92
257.1,2.33,-25.15,2527.97,0,0,0,-0.03,-0.02,0.92
257.2,3.54,-26.18,2528.97,0,0,0,-0.04,-0.02,0.92
257.3,4.73,-27.2,2529.97,0,0,0,-0.03,-0.03,0.92
257.4,3.41,-26.67,2530.97,0,0,0,-0.04,-0.02,0.93
257.5,3.02,-26.52,2531.97,0,0,0,-0.04,-0.03,0.93
257.6,3.87,-26.69,2532.97,0,0,0,-0.03,-0.02,0.93
257.7,3.75,-26.87,2533.97,0,0,0,-0.04,-0.03,0.92
257.8,3.19,-27.71,2534.97,0,0,0,-0.03,-0.02,0.93
257.9,3.19,-27.25,2535.97,0,0,0,-0.04,-0.02,0.92
258,3.19,-26.69,2536.97,0,0,0,-0.04,-0.02,0.93
258.1,2.69,-26.69,2537.97,0,0,0,-0.04,-0.02,0.92
258.2,2.5,-26.69,2538.97,0,0,0,-0.04,-0.02,0.93
258.3,4.2,-27.03,2539.97,0,0,0,-0.04,-0.02,0.92
258.4,4.06,-26.92,2540.97,0,0,0,-0.04,-0.02,0.92
258.5,3.02,-26.17,2541.97,0,0,0,-0.04,-0.02,0.93
258.6,2.6,-26.17,2542.97,0,0,0,-0.04,-0.02,0.93
258.7,1.99,-26.17,2543.97,0,0,0,-0.04,-0.02,0.92
258.8,2.45,-26.64,2544.97,0,0,0,-0.04,-0.02,0.93
258.9,2.67,-26.86,2545.97,0,0,0,-0.03,-0.02,0.92
259,3.32,-26.54,2546.97,0,0,0,-0.03,-0.02,0.92
259.1,3.31,-26.49,2547.97,0,0,0,-0.04,-0.02,0.92
259.2,2.67,-26.17,2548.97,0,0,0,-0.04,-0.02,0.93
259.3,3.33,-25.52,2549.97,0,0,0,-0.03,-0.02,0.93
259.4,4.56,-24.29,2550.97,0,0,0,-0.04,-0.02,0.92
259.5,3.71,-26.41,2551.97,0,0,0,-0.04,-0.02,0.93
259.6,3.5,-27.41,2552.97,0,0,0,-0.04,-0.02,0.93
259.7,3.87,-27.03,2553.97,0,0,0,-0.04,-0.02,0.94
259.8,4.24,-26.79,2554.97,0,0,0,-0.04,-0.02,0.93
259.9,4.9,-26.35,2555.97,0,0,0,-0.04,-0.02,0.93
260,3.93,-26.67,2556.97,0,0,0,-0.04,-0.02,0.92
260.1,3.36,-26.86,2557.97,0,0,0,-0.04,-0.03,0.93
260.2,3.82,-26.09,2558.97,0,0,0,-0.04,-0.02,0.92
260.3,3.83,-26.03,2559.97,0,0,0,-0.04,-0.02,0.92
260.4,2.67,-26.52,2560.97,0,0,0,-0.04,-0.02,0.93
260.5,2.73,-26.68,2561.97,0,0,0,-0.04,-0.02,0.93
260.6,2.85,-27.03,2562.97,0,0,0,-0.04,-0.02,0.93
260.7,3.04,-27.43,2563.97,0,0,0,-0.04,-0.02,0.93
