Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,
0.488143,,,,,,,,,-0.034360,,,,,,,,,-0.050565,,,,,,,,,0.096124,,,,,,,,,-0.038410,,,,,,,,,0.036139,,,,,,,,,-0.014526,,,,,,,,,0.000000,,,,,,,,,0.038382,,,,,,,,,0.030553,
0.496819,,,,,,,,,-0.038835,,,,,,,,,-0.055009,,,,,,,,,0.103671,,,,,,,,,-0.017708,,,,,,,,,0.031615,,,,,,,,,-0.001648,,,,,,,,,0.000000,,,,,,,,,0.040584,,,,,,,,,0.035477,
0.505495,,,,,,,,,-0.042169,,,,,,,,,-0.055561,,,,,,,,,0.113890,,,,,,,,,0.008761,,,,,,,,,0.006225,,,,,,,,,0.027140,,,,,,,,,0.000000,,,,,,,,,0.040869,,,,,,,,,0.038526,
0.515191,,,,,,,,,-0.041988,,,,,,,,,-0.051383,,,,,,,,,0.110400,,,,,,,,,0.036709,,,,,,,,,-0.046565,,,,,,,,,0.042292,,,,,,,,,0.000000,,,,,,,,,0.038146,,,,,,,,,0.037405,
0.524887,,,,,,,,,-0.035000,,,,,,,,,-0.041826,,,,,,,,,0.106968,,,,,,,,,0.062142,,,,,,,,,-0.074468,,,,,,,,,0.050625,,,,,,,,,0.000000,,,,,,,,,0.035032,,,,,,,,,0.030296,
0.534583,,,,,,,,,-0.026916,,,,,,,,,-0.028277,,,,,,,,,0.091359,,,,,,,,,0.081218,,,,,,,,,-0.080753,,,,,,,,,0.052898,,,,,,,,,0.000000,,,,,,,,,0.027427,,,,,,,,,0.020682,
0.544279,,,,,,,,,-0.018610,,,,,,,,,-0.011810,,,,,,,,,0.066857,,,,,,,,,0.090977,,,,,,,,,-0.085278,,,,,,,,,0.050625,,,,,,,,,0.000000,,,,,,,,,0.017149,,,,,,,,,0.009022,
0.553975,,,,,,,,,-0.011927,,,,,,,,,0.006678,,,,,,,,,0.045494,,,,,,,,,0.092752,,,,,,,,,-0.085278,,,,,,,,,0.049867,,,,,,,,,0.000000,,,,,,,,,0.003047,,,,,,,,,-0.003481,
0.563672,,,,,,,,,-0.005328,,,,,,,,,0.024884,,,,,,,,,0.014257,,,,,,,,,0.088316,,,,,,,,,-0.084775,,,,,,,,,0.047216,,,,,,,,,0.000000,,,,,,,,,-0.009552,,,,,,,,,-0.014911,
0.573368,,,,,,,,,0.004897,,,,,,,,,0.041308,,,,,,,,,-0.026760,,,,,,,,,0.076782,,,,,,,,,-0.086283,,,,,,,,,0.035473,,,,,,,,,0.000000,,,,,,,,,-0.020225,,,,,,,,,-0.026673,
0.583064,,,,,,,,,0.014815,,,,,,,,,0.054196,,,,,,,,,-0.059028,,,,,,,,,0.054601,,,,,,,,,-0.063156,,,,,,,,,0.017292,,,,,,,,,0.000000,,,,,,,,,-0.030865,,,,,,,,,-0.037509,
0.592760,,,,,,,,,0.022443,,,,,,,,,0.062004,,,,,,,,,-0.076723,,,,,,,,,0.029315,,,,,,,,,-0.045308,,,,,,,,,0.007065,,,,,,,,,0.000000,,,,,,,,,-0.035854,,,,,,,,,-0.044467,
0.602456,,,,,,,,,0.027746,,,,,,,,,0.064321,,,,,,,,,-0.082387,,,,,,,,,0.004916,,,,,,,,,-0.033996,,,,,,,,,0.001383,,,,,,,,,0.000000,,,,,,,,,-0.037018,,,,,,,,,-0.049585,
0.612153,,,,,,,,,0.032375,,,,,,,,,0.062575,,,,,,,,,-0.071284,,,,,,,,,-0.014455,,,,,,,,,-0.036258,,,,,,,,,-0.000511,,,,,,,,,0.000000,,,,,,,,,-0.034097,,,,,,,,,-0.052228,
0.621849,,,,,,,,,0.040485,,,,,,,,,0.058097,,,,,,,,,-0.048049,,,,,,,,,-0.024806,,,,,,,,,-0.039778,,,,,,,,,0.003655,,,,,,,,,0.000000,,,,,,,,,-0.026067,,,,,,,,,-0.052897,
0.631545,,,,,,,,,0.048932,,,,,,,,,0.051632,,,,,,,,,-0.028567,,,,,,,,,-0.030277,,,,,,,,,-0.035504,,,,,,,,,0.001762,,,,,,,,,0.000000,,,,,,,,,-0.014963,,,,,,,,,-0.052793,
0.641241,,,,,,,,,0.055939,,,,,,,,,0.044732,,,,,,,,,-0.002960,,,,,,,,,-0.028946,,,,,,,,,-0.031734,,,,,,,,,0.003655,,,,,,,,,0.000000,,,,,,,,,-0.004554,,,,,,,,,-0.053384,
0.650937,,,,,,,,,0.059121,,,,,,,,,0.037331,,,,,,,,,0.025979,,,,,,,,,-0.020370,,,,,,,,,-0.026203,,,,,,,,,0.008580,,,,,,,,,0.000000,,,,,,,,,0.003929,,,,,,,,,-0.052179,
0.660633,,,,,,,,,0.062332,,,,,,,,,0.032483,,,,,,,,,0.033278,,,,,,,,,-0.006026,,,,,,,,,-0.025449,,,,,,,,,0.020322,,,,,,,,,0.000000,,,,,,,,,0.012057,,,,,,,,,-0.051673,
0.670330,,,,,,,,,0.065076,,,,,,,,,0.031959,,,,,,,,,0.028681,,,,,,,,,0.005804,,,,,,,,,-0.008104,,,,,,,,,0.030549,,,,,,,,,0.000000,,,,,,,,,0.014620,,,,,,,,,-0.053755,
0.968603,,,,,,,,,0.064145,,,,,,,,,0.033830,,,,,,,,,0.021115,,,,,,,,,0.016894,,,,,,,,,-0.008355,,,,,,,,,0.042292,,,,,,,,,0.000000,,,,,,,,,0.012152,,,,,,,,,-0.053380,
0.970565,,,,,,,,,0.063493,,,,,,,,,0.036256,,,,,,,,,0.010204,,,,,,,,,0.024288,,,,,,,,,0.002957,,,,,,,,,0.045322,,,,,,,,,0.000000,,,,,,,,,0.009361,,,,,,,,,-0.053235,
0.972527,,,,,,,,,0.060440,,,,,,,,,0.040197,,,,,,,,,-0.004808,,,,,,,,,0.027689,,,,,,,,,0.015778,,,,,,,,,0.039640,,,,,,,,,0.000000,,,,,,,,,0.002599,,,,,,,,,-0.054033,
0.974490,,,,,,,,,0.055580,,,,,,,,,0.044868,,,,,,,,,-0.023028,,,,,,,,,0.029019,,,,,,,,,0.019548,,,,,,,,,0.032443,,,,,,,,,0.000000,,,,,,,,,-0.007132,,,,,,,,,-0.054805,
0.976452,,,,,,,,,0.049584,,,,,,,,,0.050941,,,,,,,,,-0.039534,,,,,,,,,0.024140,,,,,,,,,0.024325,,,,,,,,,0.021458,,,,,,,,,0.000000,,,,,,,,,-0.016496,,,,,,,,,-0.055025,
0.978414,,,,,,,,,0.046188,,,,,,,,,0.059049,,,,,,,,,-0.053785,,,,,,,,,0.013789,,,,,,,,,0.023822,,,,,,,,,0.014261,,,,,,,,,0.000000,,,,,,,,,-0.024740,,,,,,,,,-0.054761,
0.980377,,,,,,,,,0.039828,,,,,,,,,0.063316,,,,,,,,,-0.051728,,,,,,,,,-0.001146,,,,,,,,,0.037145,,,,,,,,,-0.002784,,,,,,,,,0.000000,,,,,,,,,-0.030178,,,,,,,,,-0.053482,
0.982339,,,,,,,,,0.031573,,,,,,,,,0.064601,,,,,,,,,-0.034896,,,,,,,,,-0.015194,,,,,,,,,0.052228,,,,,,,,,-0.015284,,,,,,,,,0.000000,,,,,,,,,-0.034362,,,,,,,,,-0.049369,
0.984301,,,,,,,,,0.024010,,,,,,,,,0.062143,,,,,,,,,-0.019667,,,,,,,,,-0.026136,,,,,,,,,0.061529,,,,,,,,,-0.027026,,,,,,,,,0.000000,,,,,,,,,-0.034345,,,,,,,,,-0.044425,
0.986264,,,,,,,,,0.016403,,,,,,,,,0.059196,,,,,,,,,-0.008255,,,,,,,,,-0.033234,,,,,,,,,0.053233,,,,,,,,,-0.030814,,,,,,,,,0.000000,,,,,,,,,-0.033632,,,,,,,,,-0.038215,
0.988226,,,,,,,,,0.007790,,,,,,,,,0.054398,,,,,,,,,0.004343,,,,,,,,,-0.041071,,,,,,,,,0.051222,,,,,,,,,-0.025890,,,,,,,,,0.000000,,,,,,,,,-0.029540,,,,,,,,,-0.031159,
0.990188,,,,,,,,,0.002571,,,,,,,,,0.047608,,,,,,,,,0.023502,,,,,,,,,-0.049352,,,,,,,,,0.046195,,,,,,,,,-0.017556,,,,,,,,,0.000000,,,,,,,,,-0.023239,,,,,,,,,-0.023973,
0.992151,,,,,,,,,-0.001160,,,,,,,,,0.037180,,,,,,,,,0.038785,,,,,,,,,-0.055415,,,,,,,,,0.037648,,,,,,,,,-0.013011,,,,,,,,,0.000000,,,,,,,,,-0.015479,,,,,,,,,-0.016431,
0.994113,,,,,,,,,-0.004873,,,,,,,,,0.023658,,,,,,,,,0.052679,,,,,,,,,-0.057485,,,,,,,,,0.027341,,,,,,,,,-0.014147,,,,,,,,,0.000000,,,,,,,,,-0.005741,,,,,,,,,-0.010316,
0.996075,,,,,,,,,-0.005585,,,,,,,,,0.011406,,,,,,,,,0.067472,,,,,,,,,-0.053936,,,,,,,,,0.005220,,,,,,,,,-0.019450,,,,,,,,,0.000000,,,,,,,,,0.003107,,,,,,,,,-0.004555,
0.998038,,,,,,,,,-0.005135,,,,,,,,,-0.000120,,,,,,,,,0.068475,,,,,,,,,-0.048021,,,,,,,,,-0.002573,,,,,,,,,-0.028541,,,,,,,,,0.000000,,,,,,,,,0.013630,,,,,,,,,-0.001561,
1.000000,,,,,,,,,-0.001838,,,,,,,,,-0.009113,,,,,,,,,0.070406,,,,,,,,,-0.044916,,,,,,,,,-0.008104,,,,,,,,,-0.030435,,,,,,,,,0.000000,,,,,,,,,0.021766,,,,,,,,,0.000775,
