Clock Time (s),Elapsed Time (s),ar,atheta,aphi,gx,gy,gz,mx,my,mz,
40145.5,23.099999999998545,0.8661408661412991,2.384758148031105,0.28989573348129977,-0.80,0.30,-0.35,8.50,20.89,-30.17,
40145.6,23.19999999999709,1.0152339631828715,2.0778948311872334,0.10158603697730441,-0.87,0.53,-0.22,9.86,22.42,-28.67,
40145.7,23.299999999995634,1.0036433629531956,3.3865713167166573,0.1650742047702233,-0.77,0.13,-0.12,10.95,23.92,-28.17,
40145.8,23.400000000001455,0.9831073186585481,3.4782674729765204,0.21724192927766958,-0.79,0.09,0.05,9.75,25.45,-28.59,
40145.9,23.5,1.0670051546267245,3.7179678741809767,0.2254630239038631,-0.52,0.36,-0.03,11.40,27.04,-28.17,
40146.0,23.599999999998545,1.004041831797859,3.7578895909858643,0.2972844647558766,-0.19,0.20,-0.02,11.14,28.49,-26.41,
40146.1,23.69999999999709,1.0475686135046238,3.799481258772003,0.26862280205374284,-0.02,0.01,0.06,11.73,29.34,-26.15,
40146.2,23.799999999995634,1.1289818421923359,3.823909208464541,0.18363314589383745,0.35,-0.36,0.08,11.08,28.65,-26.10,
40146.3,23.900000000001455,1.168289347721702,3.64869115798213,0.1771768994749537,0.84,-0.58,0.19,11.06,27.22,-27.62,
40146.4,24.0,1.16619037896906,3.141592653589793,0.10308160852270024,1.41,-0.75,0.28,11.06,25.32,-28.17,
40146.5,24.099999999998545,0.9669539802906858,1.9100889412489412,0.18753595148749352,1.52,-0.65,0.23,8.57,20.79,-28.74,
40146.6,24.19999999999709,0.8235289915965315,1.5413930385908916,0.42578507289055667,1.24,-0.27,0.18,7.29,20.22,-30.21,
40146.7,24.299999999995634,0.7753063910480811,1.5964317353165742,0.5272888324018941,0.86,-0.47,0.09,9.37,17.21,-32.96,
40146.8,24.400000000001455,0.7971198153351853,1.422946961536141,0.638667864067409,0.69,-0.77,-0.03,7.17,15.42,-32.78,
40146.9,24.5,0.7715568676384132,1.3208177053340742,0.6798795565037106,0.26,-0.24,0.01,5.51,14.44,-34.90,
40147.0,24.599999999998545,0.7749193506423749,1.2167988899630005,0.6852290354913464,-0.08,-0.38,0.07,3.87,14.37,-36.88,
40147.1,24.69999999999709,0.8235289915965315,1.142532173918242,0.661150827177507,-0.24,-0.36,0.00,1.91,14.96,-36.06,
40147.2,24.799999999995634,0.8937561188601731,1.0714496051147666,0.595324875665741,-0.30,-0.09,-0.07,1.31,15.74,-34.33,
40147.3,24.900000000001455,0.9008884503644167,1.0516502125483738,0.5668220235949362,-0.28,-0.01,-0.03,1.31,16.60,-34.37,
40147.4,25.0,0.9289779329994874,0.9888912086550111,0.5116741852375258,-0.21,-0.02,-0.01,1.19,17.37,-33.78,
40147.5,25.099999999998545,0.9115920140062659,0.9888912086550111,0.5224168663582253,-0.01,-0.14,0.04,0.28,16.60,-33.36,
40147.6,25.19999999999709,0.9220086767487603,0.9349579032711515,0.6018541699891855,-0.05,-0.01,-0.02,0.11,17.93,-32.66,
40147.7,25.299999999995634,0.9172240729505523,0.9770466600841254,0.5540664744408539,-0.15,0.07,-0.09,-0.01,17.29,-33.71,
40147.8,25.400000000001455,0.9283856957105704,1.0963964440029892,0.4645461801506173,0.10,0.29,-0.01,-0.23,17.45,-32.53,
40147.9,25.5,0.9075791976461338,1.0370881351556351,0.598158217329168,0.27,-0.00,0.06,0.67,17.05,-34.32,
40148.0,25.599999999998545,0.8828363381737296,0.9716210038085896,0.5972587698748479,0.25,-0.09,0.13,0.79,16.09,-32.86,
40148.1,25.69999999999709,0.861278120005379,1.0906212971913698,0.6794576296879214,0.09,-0.05,0.09,-1.25,16.49,-33.66,
40148.2,25.799999999995634,0.8188406438373709,1.1169523252733864,0.5908949827837338,0.01,0.18,0.02,0.78,15.05,-34.20,
