Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,
0.444444,,,,,0.024378,,,,,,,0.204035,,,,,,,-0.004156,,,,,,,0.090781,,,,,,,0.116672,,,,,,,-0.109051,,,,,,,0.000000,,,,,,,-0.151119,,,,,,,0.035466,,,
0.455556,,,,,-0.002357,,,,,,,0.220814,,,,,,,0.005906,,,,,,,0.020381,,,,,,,0.084954,,,,,,,-0.059937,,,,,,,0.000000,,,,,,,-0.155774,,,,,,,0.073022,,,
0.466667,,,,,-0.021383,,,,,,,0.221983,,,,,,,0.005533,,,,,,,-0.054236,,,,,,,-0.058208,,,,,,,0.015213,,,,,,,0.000000,,,,,,,-0.147692,,,,,,,0.086763,,,
0.477778,,,,,-0.009376,,,,,,,0.212619,,,,,,,-0.022905,,,,,,,-0.111146,,,,,,,-0.139218,,,,,,,0.083854,,,,,,,0.000000,,,,,,,-0.147694,,,,,,,0.069984,,,
0.488889,,,,,0.011890,,,,,,,0.192613,,,,,,,0.007303,,,,,,,-0.147822,,,,,,,-0.136646,,,,,,,0.125275,,,,,,,0.000000,,,,,,,-0.152104,,,,,,,0.043422,,,
0.500000,,,,,0.045478,,,,,,,0.172027,,,,,,,0.023939,,,,,,,-0.173116,,,,,,,-0.137075,,,,,,,0.110482,,,,,,,0.000000,,,,,,,-0.148527,,,,,,,0.007207,,,
0.520833,,,,,0.075093,,,,,,,0.147852,,,,,,,0.014445,,,,,,,-0.168057,,,,,,,-0.159363,,,,,,,0.102197,,,,,,,0.000000,,,,,,,-0.137358,,,,,,,-0.030146,,,
0.541667,,,,,0.111163,,,,,,,0.128288,,,,,,,-0.012095,,,,,,,-0.133068,,,,,,,-0.154220,,,,,,,0.079120,,,,,,,0.000000,,,,,,,-0.134379,,,,,,,-0.077544,,,
0.562500,,,,,0.140242,,,,,,,0.113464,,,,,,,-0.049854,,,,,,,-0.098921,,,,,,,-0.158506,,,,,,,0.050125,,,,,,,0.000000,,,,,,,-0.135257,,,,,,,-0.118579,,,
0.583333,,,,,0.171145,,,,,,,0.101872,,,,,,,-0.095029,,,,,,,-0.054657,,,,,,,-0.139647,,,,,,,0.014621,,,,,,,0.000000,,,,,,,-0.142263,,,,,,,-0.153659,,,
0.604167,,,,,0.198231,,,,,,,0.102121,,,,,,,-0.115679,,,,,,,-0.019668,,,,,,,-0.068923,,,,,,,-0.036268,,,,,,,0.000000,,,,,,,-0.162331,,,,,,,-0.170063,,,
0.625000,,,,,0.209109,,,,,,,0.109734,,,,,,,-0.105168,,,,,,,-0.010815,,,,,,,0.000943,,,,,,,-0.084790,,,,,,,0.000000,,,,,,,-0.178388,,,,,,,-0.168889,,,
0.645833,,,,,0.207258,,,,,,,0.118553,,,,,,,-0.107882,,,,,,,-0.007442,,,,,,,0.059236,,,,,,,-0.141596,,,,,,,0.000000,,,,,,,-0.185364,,,,,,,-0.155689,,,
0.666667,,,,,0.190377,,,,,,,0.127337,,,,,,,-0.121025,,,,,,,-0.015874,,,,,,,0.077239,,,,,,,-0.151655,,,,,,,0.000000,,,,,,,-0.191506,,,,,,,-0.136934,,,
0.694444,,,,,0.174054,,,,,,,0.135513,,,,,,,-0.109395,,,,,,,-0.052971,,,,,,,0.129531,,,,,,,-0.166449,,,,,,,0.000000,,,,,,,-0.196943,,,,,,,-0.113349,,,
0.722222,,,,,0.129789,,,,,,,0.127084,,,,,,,-0.071871,,,,,,,-0.123372,,,,,,,0.182252,,,,,,,-0.182425,,,,,,,0.000000,,,,,,,-0.180865,,,,,,,-0.069206,,,
0.750000,,,,,0.088423,,,,,,,0.107039,,,,,,,-0.010397,,,,,,,-0.173116,,,,,,,0.191682,,,,,,,-0.188343,,,,,,,0.000000,,,,,,,-0.153671,,,,,,,-0.027807,,,
0.777778,,,,,0.040927,,,,,,,0.076960,,,,,,,0.044421,,,,,,,-0.219909,,,,,,,0.234116,,,,,,,-0.181834,,,,,,,0.000000,,,,,,,-0.114537,,,,,,,0.009697,,,
0.805556,,,,,-0.004808,,,,,,,0.038682,,,,,,,0.084234,,,,,,,-0.246467,,,,,,,0.226401,,,,,,,-0.166449,,,,,,,0.000000,,,,,,,-0.063103,,,,,,,0.037311,,,
0.833333,,,,,-0.053015,,,,,,,-0.005994,,,,,,,0.126373,,,,,,,-0.240144,,,,,,,0.196825,,,,,,,-0.162306,,,,,,,0.000000,,,,,,,-0.008908,,,,,,,0.061989,,,
0.848485,,,,,-0.086893,,,,,,,-0.050508,,,,,,,0.117237,,,,,,,-0.210213,,,,,,,0.177537,,,,,,,-0.145146,,,,,,,0.000000,,,,,,,0.043390,,,,,,,0.075184,,,
0.863636,,,,,-0.113572,,,,,,,-0.088870,,,,,,,0.110267,,,,,,,-0.176488,,,,,,,0.165964,,,,,,,-0.149880,,,,,,,0.000000,,,,,,,0.085653,,,,,,,0.096731,,,
0.878788,,,,,-0.146034,,,,,,,-0.124740,,,,,,,0.120065,,,,,,,-0.135597,,,,,,,0.135532,,,,,,,-0.132128,,,,,,,0.000000,,,,,,,0.121514,,,,,,,0.116657,,,
0.893939,,,,,-0.154310,,,,,,,-0.147367,,,,,,,0.123222,,,,,,,-0.085853,,,,,,,0.082382,,,,,,,-0.084790,,,,,,,0.000000,,,,,,,0.143944,,,,,,,0.129675,,,
0.909091,,,,,-0.162064,,,,,,,-0.162532,,,,,,,0.111270,,,,,,,-0.050863,,,,,,,0.077667,,,,,,,-0.056387,,,,,,,0.000000,,,,,,,0.160391,,,,,,,0.140878,,,
0.924242,,,,,-0.164722,,,,,,,-0.170582,,,,,,,0.108131,,,,,,,-0.020932,,,,,,,0.036090,,,,,,,-0.043369,,,,,,,0.000000,,,,,,,0.168918,,,,,,,0.150422,,,
0.939394,,,,,-0.167220,,,,,,,-0.177353,,,,,,,0.108704,,,,,,,0.000567,,,,,,,0.025375,,,,,,,-0.033901,,,,,,,0.000000,,,,,,,0.177225,,,,,,,0.156317,,,
0.954545,,,,,-0.166135,,,,,,,-0.180104,,,,,,,0.087420,,,,,,,0.013214,,,,,,,0.025803,,,,,,,-0.016149,,,,,,,0.000000,,,,,,,0.182180,,,,,,,0.157162,,,
0.969697,,,,,-0.172531,,,,,,,-0.183444,,,,,,,0.113852,,,,,,,0.005204,,,,,,,0.003086,,,,,,,-0.001947,,,,,,,0.000000,,,,,,,0.184820,,,,,,,0.164610,,,
0.984848,,,,,-0.176113,,,,,,,-0.185131,,,,,,,0.135497,,,,,,,0.003940,,,,,,,-0.017488,,,,,,,0.019947,,,,,,,0.000000,,,,,,,0.184489,,,,,,,0.165547,,,
1.000000,,,,,-0.172099,,,,,,,-0.182850,,,,,,,0.139236,,,,,,,0.003097,,,,,,,-0.013630,,,,,,,0.025272,,,,,,,0.000000,,,,,,,0.181467,,,,,,,0.166676,,,
0.000000,,,,,,-0.171551,,,,,,,-0.189476,,,,,,,0.115428,,,,,,,-0.022577,,,,,,,-0.004754,,,,,,,0.010882,,,,,,,0.000000,,,,,,,0.196836,,,,,,,0.156346,,
0.033333,,,,,,-0.171458,,,,,,,-0.193146,,,,,,,0.125488,,,,,,,-0.032381,,,,,,,-0.018125,,,,,,,0.013398,,,,,,,0.000000,,,,,,,0.199088,,,,,,,0.162411,,
0.066667,,,,,,-0.169634,,,,,,,-0.200978,,,,,,,0.135924,,,,,,,-0.039048,,,,,,,-0.028729,,,,,,,0.031017,,,,,,,0.000000,,,,,,,0.205258,,,,,,,0.164297,,
0.100000,,,,,,-0.152345,,,,,,,-0.206327,,,,,,,0.137635,,,,,,,-0.028852,,,,,,,-0.042100,,,,,,,0.036051,,,,,,,0.000000,,,,,,,0.211049,,,,,,,0.151135,,
0.133333,,,,,,-0.142544,,,,,,,-0.212087,,,,,,,0.150036,,,,,,,-0.011204,,,,,,,-0.050399,,,,,,,0.038568,,,,,,,0.000000,,,,,,,0.214438,,,,,,,0.142128,,
0.166667,,,,,,-0.132711,,,,,,,-0.213482,,,,,,,0.173276,,,,,,,0.024091,,,,,,,-0.058698,,,,,,,0.057445,,,,,,,0.000000,,,,,,,0.216521,,,,,,,0.132323,,
0.183333,,,,,,-0.116373,,,,,,,-0.204712,,,,,,,0.172373,,,,,,,0.083309,,,,,,,-0.092817,,,,,,,0.075693,,,,,,,0.000000,,,,,,,0.211426,,,,,,,0.108573,,
0.200000,,,,,,-0.100159,,,,,,,-0.185434,,,,,,,0.152335,,,,,,,0.144096,,,,,,,-0.125092,,,,,,,0.108414,,,,,,,0.000000,,,,,,,0.197872,,,,,,,0.084610,,
0.216667,,,,,,-0.076901,,,,,,,-0.151166,,,,,,,0.114330,,,,,,,0.190764,,,,,,,-0.156905,,,,,,,0.144910,,,,,,,0.000000,,,,,,,0.168932,,,,,,,0.056169,,
0.233333,,,,,,-0.036477,,,,,,,-0.106208,,,,,,,0.052602,,,,,,,0.219000,,,,,,,-0.184108,,,,,,,0.191473,,,,,,,0.000000,,,,,,,0.125506,,,,,,,0.020810,,
0.250000,,,,,,0.015433,,,,,,,-0.056836,,,,,,,-0.008917,,,,,,,0.221745,,,,,,,-0.189641,,,,,,,0.211609,,,,,,,0.000000,,,,,,,0.067269,,,,,,,-0.023097,,
0.266667,,,,,,0.050552,,,,,,,-0.013898,,,,,,,-0.062275,,,,,,,0.191156,,,,,,,-0.208083,,,,,,,0.242442,,,,,,,0.000000,,,,,,,0.006756,,,,,,,-0.056178,,
0.283333,,,,,,0.105892,,,,,,,0.018373,,,,,,,-0.126635,,,,,,,0.150370,,,,,,,-0.203012,,,,,,,0.268240,,,,,,,0.000000,,,,,,,-0.030901,,,,,,,-0.112887,,
0.300000,,,,,,0.156687,,,,,,,0.038392,,,,,,,-0.192115,,,,,,,0.084486,,,,,,,-0.201168,,,,,,,0.277050,,,,,,,0.000000,,,,,,,-0.053991,,,,,,,-0.164619,,
0.316667,,,,,,0.197323,,,,,,,0.043092,,,,,,,-0.227778,,,,,,,0.013111,,,,,,,-0.151834,,,,,,,0.270757,,,,,,,0.000000,,,,,,,-0.059859,,,,,,,-0.203121,,
0.333333,,,,,,0.230269,,,,,,,0.036435,,,,,,,-0.247333,,,,,,,-0.048068,,,,,,,-0.116332,,,,,,,0.233003,,,,,,,0.000000,,,,,,,-0.056248,,,,,,,-0.230071,,
0.347222,,,,,,0.251708,,,,,,,0.018301,,,,,,,-0.220491,,,,,,,-0.071598,,,,,,,-0.064231,,,,,,,0.191473,,,,,,,0.000000,,,,,,,-0.047580,,,,,,,-0.247481,,
0.361111,,,,,,0.248983,,,,,,,-0.009754,,,,,,,-0.235488,,,,,,,-0.084932,,,,,,,0.045041,,,,,,,0.135471,,,,,,,0.000000,,,,,,,-0.021238,,,,,,,-0.264727,,
0.375000,,,,,,0.227651,,,,,,,-0.033573,,,,,,,-0.223294,,,,,,,-0.051990,,,,,,,0.027982,,,,,,,0.080098,,,,,,,0.000000,,,,,,,0.013340,,,,,,,-0.256931,,
0.388889,,,,,,0.212417,,,,,,,-0.045206,,,,,,,-0.187311,,,,,,,0.022523,,,,,,,0.122961,,,,,,,0.025354,,,,,,,0.000000,,,,,,,0.043995,,,,,,,-0.249055,,
0.402778,,,,,,0.169377,,,,,,,-0.039418,,,,,,,-0.121915,,,,,,,0.107624,,,,,,,0.229467,,,,,,,-0.040716,,,,,,,0.000000,,,,,,,0.041572,,,,,,,-0.213628,,
0.416667,,,,,,0.126988,,,,,,,-0.012398,,,,,,,-0.080219,,,,,,,0.192725,,,,,,,0.277879,,,,,,,-0.100494,,,,,,,0.000000,,,,,,,0.019651,,,,,,,-0.163381,,
0.430556,,,,,,0.081535,,,,,,,0.027104,,,,,,,-0.065835,,,,,,,0.251550,,,,,,,0.210103,,,,,,,-0.135731,,,,,,,0.000000,,,,,,,-0.015037,,,,,,,-0.112708,,
0.444444,,,,,,0.041411,,,,,,,0.074126,,,,,,,-0.053753,,,,,,,0.266061,,,,,,,0.211486,,,,,,,-0.132585,,,,,,,0.000000,,,,,,,-0.057319,,,,,,,-0.067776,,
0.458333,,,,,,0.002277,,,,,,,0.116865,,,,,,,-0.058215,,,,,,,0.234687,,,,,,,0.211486,,,,,,,-0.122517,,,,,,,0.000000,,,,,,,-0.088719,,,,,,,-0.025354,,
0.472222,,,,,,-0.026868,,,,,,,0.156571,,,,,,,-0.004016,,,,,,,0.209980,,,,,,,0.133105,,,,,,,-0.101752,,,,,,,0.000000,,,,,,,-0.122527,,,,,,,0.019544,,
0.486111,,,,,,-0.049245,,,,,,,0.191865,,,,,,,0.032026,,,,,,,0.149978,,,,,,,0.159847,,,,,,,-0.067144,,,,,,,0.000000,,,,,,,-0.151575,,,,,,,0.049758,,
0.500000,,,,,,-0.068924,,,,,,,0.214987,,,,,,,0.032758,,,,,,,0.062524,,,,,,,0.070861,,,,,,,-0.036941,,,,,,,0.000000,,,,,,,-0.175232,,,,,,,0.073389,,
0.515152,,,,,,-0.071344,,,,,,,0.225213,,,,,,,0.008120,,,,,,,-0.033558,,,,,,,-0.076219,,,,,,,0.014028,,,,,,,0.000000,,,,,,,-0.179700,,,,,,,0.084729,,
0.530303,,,,,,-0.060760,,,,,,,0.218925,,,,,,,-0.009338,,,,,,,-0.121404,,,,,,,-0.167971,,,,,,,0.058074,,,,,,,0.000000,,,,,,,-0.179726,,,,,,,0.072161,,
0.545455,,,,,,-0.033567,,,,,,,0.201237,,,,,,,-0.008192,,,,,,,-0.191602,,,,,,,-0.147223,,,,,,,0.090795,,,,,,,0.000000,,,,,,,-0.176878,,,,,,,0.048333,,
0.560606,,,,,,0.006026,,,,,,,0.171078,,,,,,,-0.038996,,,,,,,-0.223760,,,,,,,-0.191485,,,,,,,0.095829,,,,,,,0.000000,,,,,,,-0.161317,,,,,,,0.010022,,
0.575758,,,,,,0.049161,,,,,,,0.137060,,,,,,,-0.042047,,,,,,,-0.223760,,,,,,,-0.183186,,,,,,,0.087649,,,,,,,0.000000,,,,,,,-0.134025,,,,,,,-0.035403,,
0.590909,,,,,,0.072001,,,,,,,0.099908,,,,,,,-0.053956,,,,,,,-0.198661,,,,,,,-0.174426,,,,,,,0.079469,,,,,,,0.000000,,,,,,,-0.105267,,,,,,,-0.073853,,
0.606061,,,,,,0.102678,,,,,,,0.067784,,,,,,,-0.085780,,,,,,,-0.138267,,,,,,,-0.172120,,,,,,,0.058704,,,,,,,0.000000,,,,,,,-0.080519,,,,,,,-0.112477,,
0.621212,,,,,,0.121820,,,,,,,0.048597,,,,,,,-0.108955,,,,,,,-0.070422,,,,,,,-0.132930,,,,,,,0.035422,,,,,,,0.000000,,,,,,,-0.068951,,,,,,,-0.132213,,
0.636364,,,,,,0.135521,,,,,,,0.044209,,,,,,,-0.141517,,,,,,,-0.014341,,,,,,,-0.085901,,,,,,,0.006477,,,,,,,0.000000,,,,,,,-0.069127,,,,,,,-0.141079,,
0.651515,,,,,,0.141289,,,,,,,0.051038,,,,,,,-0.148562,,,,,,,0.027229,,,,,,,-0.033801,,,,,,,-0.026244,,,,,,,0.000000,,,,,,,-0.077550,,,,,,,-0.130898,,
0.666667,,,,,,0.139054,,,,,,,0.066265,,,,,,,-0.154338,,,,,,,0.055073,,,,,,,0.006312,,,,,,,-0.070290,,,,,,,0.000000,,,,,,,-0.091857,,,,,,,-0.109995,,
0.679487,,,,,,0.120715,,,,,,,0.086107,,,,,,,-0.115100,,,,,,,0.068407,,,,,,,0.054263,,,,,,,-0.108045,,,,,,,0.000000,,,,,,,-0.105784,,,,,,,-0.083867,,
0.692308,,,,,,0.097483,,,,,,,0.110918,,,,,,,-0.108204,,,,,,,0.068407,,,,,,,0.040431,,,,,,,-0.133214,,,,,,,0.000000,,,,,,,-0.132499,,,,,,,-0.048251,,
0.705128,,,,,,0.088600,,,,,,,0.132853,,,,,,,-0.095106,,,,,,,0.040955,,,,,,,0.057490,,,,,,,-0.160272,,,,,,,0.000000,,,,,,,-0.151652,,,,,,,-0.025192,,
0.717949,,,,,,0.064922,,,,,,,0.148733,,,,,,,-0.059257,,,,,,,-0.009635,,,,,,,0.083310,,,,,,,-0.176003,,,,,,,0.000000,,,,,,,-0.168605,,,,,,,0.008640,,
0.730769,,,,,,0.045072,,,,,,,0.148476,,,,,,,-0.029597,,,,,,,-0.068461,,,,,,,0.111435,,,,,,,-0.185441,,,,,,,0.000000,,,,,,,-0.164999,,,,,,,0.026955,,
0.743590,,,,,,0.018343,,,,,,,0.136607,,,,,,,0.021010,,,,,,,-0.119835,,,,,,,0.134027,,,,,,,-0.191734,,,,,,,0.000000,,,,,,,-0.150835,,,,,,,0.049284,,
0.756410,,,,,,-0.014128,,,,,,,0.110602,,,,,,,0.062533,,,,,,,-0.154738,,,,,,,0.147859,,,,,,,-0.191734,,,,,,,0.000000,,,,,,,-0.121152,,,,,,,0.061625,,
0.769231,,,,,,-0.050284,,,,,,,0.075604,,,,,,,0.104190,,,,,,,-0.183367,,,,,,,0.142787,,,,,,,-0.182295,,,,,,,0.000000,,,,,,,-0.082123,,,,,,,0.068514,,
0.782051,,,,,,-0.083049,,,,,,,0.036960,,,,,,,0.129963,,,,,,,-0.183367,,,,,,,0.146015,,,,,,,-0.159013,,,,,,,0.000000,,,,,,,-0.044064,,,,,,,0.083612,,
0.794872,,,,,,-0.112188,,,,,,,-0.006565,,,,,,,0.158753,,,,,,,-0.181798,,,,,,,0.123422,,,,,,,-0.150833,,,,,,,0.000000,,,,,,,-0.001992,,,,,,,0.100433,,
0.807692,,,,,,-0.130992,,,,,,,-0.042826,,,,,,,0.166154,,,,,,,-0.154738,,,,,,,0.130338,,,,,,,-0.143282,,,,,,,0.000000,,,,,,,0.036853,,,,,,,0.119215,,
0.820513,,,,,,-0.152758,,,,,,,-0.079078,,,,,,,0.180615,,,,,,,-0.138267,,,,,,,0.111435,,,,,,,-0.148945,,,,,,,0.000000,,,,,,,0.073893,,,,,,,0.131860,,
0.833333,,,,,,-0.166095,,,,,,,-0.107903,,,,,,,0.182949,,,,,,,-0.115913,,,,,,,0.058412,,,,,,,-0.122517,,,,,,,0.000000,,,,,,,0.106983,,,,,,,0.146388,,
0.861111,,,,,,-0.168726,,,,,,,-0.133381,,,,,,,0.177813,,,,,,,-0.082971,,,,,,,0.041814,,,,,,,-0.094831,,,,,,,0.000000,,,,,,,0.134074,,,,,,,0.150870,,
0.888889,,,,,,-0.171741,,,,,,,-0.150786,,,,,,,0.165762,,,,,,,-0.052774,,,,,,,0.034898,,,,,,,-0.070290,,,,,,,0.000000,,,,,,,0.153362,,,,,,,0.153858,,
0.916667,,,,,,-0.170650,,,,,,,-0.162414,,,,,,,0.146413,,,,,,,-0.022969,,,,,,,0.037203,,,,,,,-0.046379,,,,,,,0.000000,,,,,,,0.167441,,,,,,,0.158022,,
0.944444,,,,,,-0.169999,,,,,,,-0.166631,,,,,,,0.140711,,,,,,,-0.009635,,,,,,,0.030748,,,,,,,-0.039458,,,,,,,0.000000,,,,,,,0.172037,,,,,,,0.160367,,
0.972222,,,,,,-0.172261,,,,,,,-0.165205,,,,,,,0.134249,,,,,,,0.004875,,,,,,,0.045502,,,,,,,-0.022468,,,,,,,0.000000,,,,,,,0.172520,,,,,,,0.163423,,
1.000000,,,,,,-0.177458,,,,,,,-0.165396,,,,,,,0.141095,,,,,,,0.000169,,,,,,,0.023371,,,,,,,-0.008625,,,,,,,0.000000,,,,,,,0.172175,,,,,,,0.164441,,
0.000000,,,,,,,-0.142677,,,,,,,-0.218892,,,,,,,0.103246,,,,,,,-0.014263,,,,,,,-0.004287,,,,,,,-0.007224,,,,,,,0.000000,,,,,,,0.223812,,,,,,,0.138243,
0.033333,,,,,,,-0.136844,,,,,,,-0.223777,,,,,,,0.121457,,,,,,,-0.011179,,,,,,,0.007473,,,,,,,-0.003300,,,,,,,0.000000,,,,,,,0.226243,,,,,,,0.137495,
0.066667,,,,,,,-0.133458,,,,,,,-0.227999,,,,,,,0.141714,,,,,,,0.001542,,,,,,,0.019702,,,,,,,0.006790,,,,,,,0.000000,,,,,,,0.228491,,,,,,,0.129135,
0.100000,,,,,,,-0.133649,,,,,,,-0.226312,,,,,,,0.190100,,,,,,,0.034307,,,,,,,0.005121,,,,,,,0.027530,,,,,,,0.000000,,,,,,,0.226249,,,,,,,0.128421,
0.133333,,,,,,,-0.130781,,,,,,,-0.213294,,,,,,,0.194352,,,,,,,0.090587,,,,,,,-0.019809,,,,,,,0.050512,,,,,,,0.000000,,,,,,,0.212197,,,,,,,0.114875,
0.166667,,,,,,,-0.129496,,,,,,,-0.190542,,,,,,,0.197264,,,,,,,0.144168,,,,,,,-0.034861,,,,,,,0.084145,,,,,,,0.000000,,,,,,,0.192508,,,,,,,0.105488,
0.179487,,,,,,,-0.120587,,,,,,,-0.154529,,,,,,,0.182809,,,,,,,0.184642,,,,,,,-0.073902,,,,,,,0.122822,,,,,,,0.000000,,,,,,,0.160627,,,,,,,0.095763,
0.192308,,,,,,,-0.101331,,,,,,,-0.108259,,,,,,,0.152045,,,,,,,0.209698,,,,,,,-0.122821,,,,,,,0.162060,,,,,,,0.000000,,,,,,,0.110223,,,,,,,0.080955,
0.205128,,,,,,,-0.059534,,,,,,,-0.054853,,,,,,,0.110743,,,,,,,0.217022,,,,,,,-0.137403,,,,,,,0.203540,,,,,,,0.000000,,,,,,,0.048727,,,,,,,0.050455,
0.217949,,,,,,,-0.024474,,,,,,,-0.002970,,,,,,,0.054229,,,,,,,0.195821,,,,,,,-0.129406,,,,,,,0.240536,,,,,,,0.000000,,,,,,,-0.009341,,,,,,,0.028810,
0.230769,,,,,,,0.021768,,,,,,,0.041132,,,,,,,-0.008927,,,,,,,0.154961,,,,,,,-0.184910,,,,,,,0.256792,,,,,,,0.000000,,,,,,,-0.064056,,,,,,,-0.004482,
0.243590,,,,,,,0.079291,,,,,,,0.064775,,,,,,,-0.087967,,,,,,,0.094441,,,,,,,-0.197611,,,,,,,0.265200,,,,,,,0.000000,,,,,,,-0.091674,,,,,,,-0.063136,
0.256410,,,,,,,0.143356,,,,,,,0.070704,,,,,,,-0.132937,,,,,,,0.015804,,,,,,,-0.159040,,,,,,,0.256231,,,,,,,0.000000,,,,,,,-0.105488,,,,,,,-0.130031,
0.269231,,,,,,,0.197785,,,,,,,0.059549,,,,,,,-0.177008,,,,,,,-0.055123,,,,,,,-0.112002,,,,,,,0.231007,,,,,,,0.000000,,,,,,,-0.093824,,,,,,,-0.185599,
0.282051,,,,,,,0.238787,,,,,,,0.032324,,,,,,,-0.195907,,,,,,,-0.111788,,,,,,,-0.036272,,,,,,,0.199617,,,,,,,0.000000,,,,,,,-0.066777,,,,,,,-0.232161,
0.294872,,,,,,,0.254493,,,,,,,-0.010605,,,,,,,-0.197811,,,,,,,-0.127207,,,,,,,0.039929,,,,,,,0.190648,,,,,,,0.000000,,,,,,,-0.026787,,,,,,,-0.265296,
0.307692,,,,,,,0.243069,,,,,,,-0.047071,,,,,,,-0.189245,,,,,,,-0.105620,,,,,,,0.086966,,,,,,,0.131791,,,,,,,0.000000,,,,,,,0.025152,,,,,,,-0.284721,
0.320513,,,,,,,0.244116,,,,,,,-0.084712,,,,,,,-0.185065,,,,,,,-0.042017,,,,,,,0.049336,,,,,,,0.070131,,,,,,,0.000000,,,,,,,0.064697,,,,,,,-0.301994,
0.333333,,,,,,,0.227758,,,,,,,-0.091255,,,,,,,-0.225708,,,,,,,0.047028,,,,,,,0.163637,,,,,,,0.038741,,,,,,,0.000000,,,,,,,0.087597,,,,,,,-0.302520,
0.350000,,,,,,,0.193580,,,,,,,-0.062309,,,,,,,-0.201014,,,,,,,0.140698,,,,,,,0.213497,,,,,,,-0.003300,,,,,,,0.000000,,,,,,,0.077423,,,,,,,-0.255242,
0.366667,,,,,,,0.125177,,,,,,,-0.022405,,,,,,,-0.212310,,,,,,,0.218179,,,,,,,0.208323,,,,,,,0.012395,,,,,,,0.000000,,,,,,,0.056676,,,,,,,-0.188318,
0.383333,,,,,,,0.069889,,,,,,,0.027116,,,,,,,-0.193859,,,,,,,0.263279,,,,,,,0.195152,,,,,,,-0.000497,,,,,,,0.000000,,,,,,,0.013444,,,,,,,-0.128873,
0.400000,,,,,,,0.025860,,,,,,,0.079847,,,,,,,-0.170678,,,,,,,0.271760,,,,,,,0.159874,,,,,,,-0.004421,,,,,,,0.000000,,,,,,,-0.034390,,,,,,,-0.073649,
0.416667,,,,,,,-0.009256,,,,,,,0.135205,,,,,,,-0.147153,,,,,,,0.240922,,,,,,,0.146704,,,,,,,-0.029645,,,,,,,0.000000,,,,,,,-0.077250,,,,,,,-0.027286,
0.433333,,,,,,,-0.036774,,,,,,,0.174564,,,,,,,-0.125089,,,,,,,0.175391,,,,,,,0.106251,,,,,,,-0.012829,,,,,,,0.000000,,,,,,,-0.117199,,,,,,,0.017144,
0.450000,,,,,,,-0.074431,,,,,,,0.210488,,,,,,,-0.093913,,,,,,,0.098682,,,,,,,0.080381,,,,,,,0.010153,,,,,,,0.000000,,,,,,,-0.142545,,,,,,,0.048086,
0.466667,,,,,,,-0.094439,,,,,,,0.219592,,,,,,,-0.028054,,,,,,,0.009637,,,,,,,-0.050854,,,,,,,0.018561,,,,,,,0.000000,,,,,,,-0.151124,,,,,,,0.073476,
0.483333,,,,,,,-0.095501,,,,,,,0.206770,,,,,,,-0.027540,,,,,,,-0.082106,,,,,,,-0.122821,,,,,,,0.044346,,,,,,,0.000000,,,,,,,-0.153298,,,,,,,0.071548,
0.500000,,,,,,,-0.067580,,,,,,,0.182691,,,,,,,0.011138,,,,,,,-0.158430,,,,,,,-0.169388,,,,,,,0.025848,,,,,,,0.000000,,,,,,,-0.142650,,,,,,,0.054439,
0.520833,,,,,,,-0.019959,,,,,,,0.156583,,,,,,,-0.000310,,,,,,,-0.216637,,,,,,,-0.239944,,,,,,,0.034817,,,,,,,0.000000,,,,,,,-0.124418,,,,,,,0.026728,
0.541667,,,,,,,0.011041,,,,,,,0.120028,,,,,,,-0.007488,,,,,,,-0.215866,,,,,,,-0.253585,,,,,,,0.030893,,,,,,,0.000000,,,,,,,-0.101325,,,,,,,-0.013703,
0.562500,,,,,,,0.040741,,,,,,,0.088340,,,,,,,-0.021309,,,,,,,-0.166911,,,,,,,-0.263463,,,,,,,0.026969,,,,,,,0.000000,,,,,,,-0.082154,,,,,,,-0.049069,
0.583333,,,,,,,0.076992,,,,,,,0.068976,,,,,,,-0.046933,,,,,,,-0.107547,,,,,,,-0.277574,,,,,,,0.010714,,,,,,,0.000000,,,,,,,-0.075127,,,,,,,-0.078463,
0.604167,,,,,,,0.118868,,,,,,,0.062892,,,,,,,-0.075248,,,,,,,-0.047799,,,,,,,-0.224422,,,,,,,-0.015071,,,,,,,0.000000,,,,,,,-0.082729,,,,,,,-0.103840,
0.625000,,,,,,,0.149108,,,,,,,0.067427,,,,,,,-0.089939,,,,,,,-0.000000,,,,,,,-0.155277,,,,,,,-0.053749,,,,,,,0.000000,,,,,,,-0.103129,,,,,,,-0.111844,
