Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,
0.326923,,,,,,,,,0.006028,,,,,,,,,,,0.037853,,,,,,,,,,,0.046346,,,,,,,,,,,0.080847,,,,,,,,,,,-0.044334,,,,,,,,,,,0.079362,,,,,,,,,,,0.000000,,,,,,,,,,,0.049831,,,,,,,,,,,-0.050678,,,
0.346154,,,,,,,,,0.010445,,,,,,,,,,,0.044060,,,,,,,,,,,0.053546,,,,,,,,,,,0.066551,,,,,,,,,,,-0.036657,,,,,,,,,,,0.064437,,,,,,,,,,,0.000000,,,,,,,,,,,0.067323,,,,,,,,,,,-0.063239,,,
0.365385,,,,,,,,,0.010392,,,,,,,,,,,0.044457,,,,,,,,,,,0.054620,,,,,,,,,,,0.051918,,,,,,,,,,,-0.029593,,,,,,,,,,,0.049634,,,,,,,,,,,0.000000,,,,,,,,,,,0.067229,,,,,,,,,,,-0.063193,,,
0.384615,,,,,,,,,0.018078,,,,,,,,,,,0.055467,,,,,,,,,,,0.060163,,,,,,,,,,,0.037060,,,,,,,,,,,-0.023298,,,,,,,,,,,0.035077,,,,,,,,,,,0.000000,,,,,,,,,,,0.084580,,,,,,,,,,,-0.075049,,,
0.403846,,,,,,,,,0.023872,,,,,,,,,,,0.059780,,,,,,,,,,,0.060068,,,,,,,,,,,0.019505,,,,,,,,,,,-0.017283,,,,,,,,,,,0.018398,,,,,,,,,,,0.000000,,,,,,,,,,,0.050546,,,,,,,,,,,-0.074465,,,
0.423077,,,,,,,,,0.034523,,,,,,,,,,,0.065792,,,,,,,,,,,0.060225,,,,,,,,,,,-0.014775,,,,,,,,,,,0.000657,,,,,,,,,,,-0.015081,,,,,,,,,,,0.000000,,,,,,,,,,,0.029320,,,,,,,,,,,-0.073973,,,
0.447115,,,,,,,,,0.030989,,,,,,,,,,,0.062123,,,,,,,,,,,0.060235,,,,,,,,,,,-0.021022,,,,,,,,,,,0.006184,,,,,,,,,,,-0.021564,,,,,,,,,,,0.000000,,,,,,,,,,,0.010991,,,,,,,,,,,-0.073060,,,
0.471154,,,,,,,,,0.027954,,,,,,,,,,,0.056511,,,,,,,,,,,0.059037,,,,,,,,,,,-0.027325,,,,,,,,,,,0.012019,,,,,,,,,,,-0.028048,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006544,,,,,,,,,,,-0.069548,,,
0.495192,,,,,,,,,0.022806,,,,,,,,,,,0.053072,,,,,,,,,,,0.058532,,,,,,,,,,,-0.033854,,,,,,,,,,,0.017394,,,,,,,,,,,-0.034042,,,,,,,,,,,0.000000,,,,,,,,,,,-0.024917,,,,,,,,,,,-0.068216,,,
0.543269,,,,,,,,,0.015995,,,,,,,,,,,0.049329,,,,,,,,,,,0.058965,,,,,,,,,,,-0.040326,,,,,,,,,,,0.023229,,,,,,,,,,,-0.040526,,,,,,,,,,,0.000000,,,,,,,,,,,-0.043173,,,,,,,,,,,-0.066848,,,
0.567308,,,,,,,,,0.012923,,,,,,,,,,,0.042667,,,,,,,,,,,0.056323,,,,,,,,,,,-0.046798,,,,,,,,,,,0.028910,,,,,,,,,,,-0.047132,,,,,,,,,,,0.000000,,,,,,,,,,,-0.060316,,,,,,,,,,,-0.058380,,,
0.591346,,,,,,,,,0.008296,,,,,,,,,,,0.038187,,,,,,,,,,,0.056310,,,,,,,,,,,-0.053327,,,,,,,,,,,0.034131,,,,,,,,,,,-0.053861,,,,,,,,,,,0.000000,,,,,,,,,,,-0.078480,,,,,,,,,,,-0.056608,,,
0.615385,,,,,,,,,0.003910,,,,,,,,,,,0.030001,,,,,,,,,,,0.054122,,,,,,,,,,,-0.058730,,,,,,,,,,,0.041041,,,,,,,,,,,-0.060100,,,,,,,,,,,0.000000,,,,,,,,,,,-0.096490,,,,,,,,,,,-0.055672,,,
0.953096,,,,,,,,,0.004988,,,,,,,,,,,0.013385,,,,,,,,,,,0.039269,,,,,,,,,,,-0.065723,,,,,,,,,,,0.048591,,,,,,,,,,,-0.068959,,,,,,,,,,,0.000000,,,,,,,,,,,-0.113431,,,,,,,,,,,-0.034099,,,
0.957786,,,,,,,,,0.004666,,,,,,,,,,,-0.000742,,,,,,,,,,,0.027585,,,,,,,,,,,-0.074095,,,,,,,,,,,0.061617,,,,,,,,,,,-0.079062,,,,,,,,,,,0.000000,,,,,,,,,,,-0.101070,,,,,,,,,,,-0.019058,,,
0.962477,,,,,,,,,0.008547,,,,,,,,,,,-0.008295,,,,,,,,,,,0.018126,,,,,,,,,,,-0.070662,,,,,,,,,,,0.062231,,,,,,,,,,,-0.076003,,,,,,,,,,,0.000000,,,,,,,,,,,-0.089199,,,,,,,,,,,-0.007167,,,
0.967167,,,,,,,,,0.013107,,,,,,,,,,,-0.015778,,,,,,,,,,,0.007462,,,,,,,,,,,-0.067003,,,,,,,,,,,0.062692,,,,,,,,,,,-0.072700,,,,,,,,,,,0.000000,,,,,,,,,,,-0.077847,,,,,,,,,,,0.002115,,,
0.971857,,,,,,,,,0.016756,,,,,,,,,,,-0.021617,,,,,,,,,,,-0.001071,,,,,,,,,,,-0.063120,,,,,,,,,,,0.062999,,,,,,,,,,,-0.069152,,,,,,,,,,,0.000000,,,,,,,,,,,-0.067053,,,,,,,,,,,0.010190,,,
0.981238,,,,,,,,,0.021069,,,,,,,,,,,-0.028976,,,,,,,,,,,-0.012016,,,,,,,,,,,-0.058955,,,,,,,,,,,0.063306,,,,,,,,,,,-0.065849,,,,,,,,,,,0.000000,,,,,,,,,,,-0.055617,,,,,,,,,,,0.020995,,,
0.985929,,,,,,,,,0.026423,,,,,,,,,,,-0.035952,,,,,,,,,,,-0.024053,,,,,,,,,,,-0.054678,,,,,,,,,,,0.063460,,,,,,,,,,,-0.062546,,,,,,,,,,,0.000000,,,,,,,,,,,-0.044407,,,,,,,,,,,0.029574,,,
0.990619,,,,,,,,,0.028771,,,,,,,,,,,-0.040321,,,,,,,,,,,-0.031728,,,,,,,,,,,-0.050175,,,,,,,,,,,0.063920,,,,,,,,,,,-0.059121,,,,,,,,,,,0.000000,,,,,,,,,,,-0.034095,,,,,,,,,,,0.033345,,,
0.995310,,,,,,,,,0.032994,,,,,,,,,,,-0.046972,,,,,,,,,,,-0.042341,,,,,,,,,,,-0.045504,,,,,,,,,,,0.064995,,,,,,,,,,,-0.055329,,,,,,,,,,,0.000000,,,,,,,,,,,-0.022970,,,,,,,,,,,0.042558,,,
1.000000,,,,,,,,,0.038798,,,,,,,,,,,-0.049982,,,,,,,,,,,-0.050294,,,,,,,,,,,-0.040701,,,,,,,,,,,0.064637,,,,,,,,,,,-0.050456,,,,,,,,,,,0.000000,,,,,,,,,,,-0.010215,,,,,,,,,,,0.051125,,,
0.000000,,,,,,,,,,0.043138,,,,,,,,,,,-0.050244,,,,,,,,,,,-0.063194,,,,,,,,,,,-0.012692,,,,,,,,,,,0.009563,,,,,,,,,,,-0.018506,,,,,,,,,,,0.000000,,,,,,,,,,,0.008054,,,,,,,,,,,0.039472,,
0.045455,,,,,,,,,,0.039840,,,,,,,,,,,-0.050835,,,,,,,,,,,-0.062424,,,,,,,,,,,-0.005258,,,,,,,,,,,-0.017706,,,,,,,,,,,-0.005375,,,,,,,,,,,0.000000,,,,,,,,,,,0.008118,,,,,,,,,,,0.038821,,
0.090909,,,,,,,,,,0.030368,,,,,,,,,,,-0.051503,,,,,,,,,,,-0.058345,,,,,,,,,,,0.008526,,,,,,,,,,,-0.042338,,,,,,,,,,,0.012689,,,,,,,,,,,0.000000,,,,,,,,,,,-0.002461,,,,,,,,,,,0.040175,,
0.136364,,,,,,,,,,0.027521,,,,,,,,,,,-0.051863,,,,,,,,,,,-0.053855,,,,,,,,,,,0.029744,,,,,,,,,,,-0.059843,,,,,,,,,,,0.035199,,,,,,,,,,,0.000000,,,,,,,,,,,-0.002393,,,,,,,,,,,0.041291,,
0.181818,,,,,,,,,,0.023897,,,,,,,,,,,-0.052198,,,,,,,,,,,-0.049302,,,,,,,,,,,0.038749,,,,,,,,,,,-0.071974,,,,,,,,,,,0.048289,,,,,,,,,,,0.000000,,,,,,,,,,,-0.002289,,,,,,,,,,,0.042874,,
0.227273,,,,,,,,,,0.013710,,,,,,,,,,,-0.048855,,,,,,,,,,,-0.037810,,,,,,,,,,,0.048204,,,,,,,,,,,-0.083030,,,,,,,,,,,0.061378,,,,,,,,,,,0.000000,,,,,,,,,,,-0.013856,,,,,,,,,,,0.033558,,
0.318182,,,,,,,,,,0.007500,,,,,,,,,,,-0.049210,,,,,,,,,,,-0.032779,,,,,,,,,,,0.060642,,,,,,,,,,,-0.087483,,,,,,,,,,,0.075325,,,,,,,,,,,0.000000,,,,,,,,,,,-0.013691,,,,,,,,,,,0.035390,,
0.363636,,,,,,,,,,0.000597,,,,,,,,,,,-0.049576,,,,,,,,,,,-0.027410,,,,,,,,,,,0.073699,,,,,,,,,,,-0.092243,,,,,,,,,,,0.089515,,,,,,,,,,,0.000000,,,,,,,,,,,-0.013217,,,,,,,,,,,0.037607,,
0.409091,,,,,,,,,,0.000122,,,,,,,,,,,-0.037690,,,,,,,,,,,-0.016322,,,,,,,,,,,0.087432,,,,,,,,,,,-0.097617,,,,,,,,,,,0.103951,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006423,,,,,,,,,,,0.028024,,
0.454545,,,,,,,,,,0.000655,,,,,,,,,,,-0.031092,,,,,,,,,,,-0.010810,,,,,,,,,,,0.101614,,,,,,,,,,,-0.104066,,,,,,,,,,,0.118876,,,,,,,,,,,0.000000,,,,,,,,,,,-0.005068,,,,,,,,,,,0.031608,,
0.500000,,,,,,,,,,-0.011681,,,,,,,,,,,-0.033505,,,,,,,,,,,-0.005025,,,,,,,,,,,0.119849,,,,,,,,,,,-0.110746,,,,,,,,,,,0.136370,,,,,,,,,,,0.000000,,,,,,,,,,,0.008450,,,,,,,,,,,0.037165,,
0.545455,,,,,,,,,,-0.011752,,,,,,,,,,,-0.020009,,,,,,,,,,,0.010171,,,,,,,,,,,0.126040,,,,,,,,,,,-0.097924,,,,,,,,,,,0.139306,,,,,,,,,,,0.000000,,,,,,,,,,,0.015431,,,,,,,,,,,0.026761,,
0.590909,,,,,,,,,,-0.001166,,,,,,,,,,,-0.008273,,,,,,,,,,,0.015803,,,,,,,,,,,0.116416,,,,,,,,,,,-0.087022,,,,,,,,,,,0.127072,,,,,,,,,,,0.000000,,,,,,,,,,,0.032839,,,,,,,,,,,0.013807,,
0.636364,,,,,,,,,,0.001554,,,,,,,,,,,0.002981,,,,,,,,,,,0.023207,,,,,,,,,,,0.095536,,,,,,,,,,,-0.068596,,,,,,,,,,,0.105541,,,,,,,,,,,0.000000,,,,,,,,,,,0.039777,,,,,,,,,,,0.001817,,
0.681818,,,,,,,,,,0.004844,,,,,,,,,,,0.014091,,,,,,,,,,,0.030482,,,,,,,,,,,0.086869,,,,,,,,,,,-0.055544,,,,,,,,,,,0.093308,,,,,,,,,,,0.000000,,,,,,,,,,,0.046697,,,,,,,,,,,-0.010404,,
0.772727,,,,,,,,,,0.016051,,,,,,,,,,,0.021835,,,,,,,,,,,0.030735,,,,,,,,,,,0.077751,,,,,,,,,,,-0.043720,,,,,,,,,,,0.080463,,,,,,,,,,,0.000000,,,,,,,,,,,0.065343,,,,,,,,,,,-0.011853,,
0.818182,,,,,,,,,,0.023305,,,,,,,,,,,0.033693,,,,,,,,,,,0.037411,,,,,,,,,,,0.065595,,,,,,,,,,,-0.038653,,,,,,,,,,,0.066394,,,,,,,,,,,0.000000,,,,,,,,,,,0.072086,,,,,,,,,,,-0.024444,,
0.863636,,,,,,,,,,0.030949,,,,,,,,,,,0.045413,,,,,,,,,,,0.043827,,,,,,,,,,,0.052706,,,,,,,,,,,-0.033279,,,,,,,,,,,0.051836,,,,,,,,,,,0.000000,,,,,,,,,,,0.078627,,,,,,,,,,,-0.037405,,
0.909091,,,,,,,,,,0.030689,,,,,,,,,,,0.044854,,,,,,,,,,,0.044636,,,,,,,,,,,0.038974,,,,,,,,,,,-0.027136,,,,,,,,,,,0.037646,,,,,,,,,,,0.000000,,,,,,,,,,,0.078844,,,,,,,,,,,-0.037690,,
0.954545,,,,,,,,,,0.031394,,,,,,,,,,,0.050275,,,,,,,,,,,0.049680,,,,,,,,,,,0.022240,,,,,,,,,,,-0.018410,,,,,,,,,,,0.020641,,,,,,,,,,,0.000000,,,,,,,,,,,0.084488,,,,,,,,,,,-0.053362,,
1.000000,,,,,,,,,,0.042304,,,,,,,,,,,0.069104,,,,,,,,,,,0.060572,,,,,,,,,,,-0.010891,,,,,,,,,,,0.000042,,,,,,,,,,,-0.013490,,,,,,,,,,,0.000000,,,,,,,,,,,0.066203,,,,,,,,,,,-0.076990,,
0.000000,,,,,,,,,,,0.015215,,,,,,,,,,,0.052683,,,,,,,,,,,0.055167,,,,,,,,,,,-0.056366,,,,,,,,,,,0.022922,,,,,,,,,,,-0.059366,,,,,,,,,,,0.000000,,,,,,,,,,,0.031880,,,,,,,,,,,-0.066375,
0.012346,,,,,,,,,,,0.009022,,,,,,,,,,,0.034284,,,,,,,,,,,0.042300,,,,,,,,,,,-0.064691,,,,,,,,,,,0.028181,,,,,,,,,,,-0.068062,,,,,,,,,,,0.000000,,,,,,,,,,,0.004780,,,,,,,,,,,-0.046466,
0.024691,,,,,,,,,,,0.002782,,,,,,,,,,,0.020725,,,,,,,,,,,0.032936,,,,,,,,,,,-0.075952,,,,,,,,,,,0.042269,,,,,,,,,,,-0.081019,,,,,,,,,,,0.000000,,,,,,,,,,,-0.009453,,,,,,,,,,,-0.031955,
0.037037,,,,,,,,,,,0.007118,,,,,,,,,,,0.011970,,,,,,,,,,,0.022012,,,,,,,,,,,-0.070380,,,,,,,,,,,0.047644,,,,,,,,,,,-0.075759,,,,,,,,,,,0.000000,,,,,,,,,,,0.002231,,,,,,,,,,,-0.022026,
0.049383,,,,,,,,,,,0.010193,,,,,,,,,,,0.003995,,,,,,,,,,,0.011901,,,,,,,,,,,-0.069142,,,,,,,,,,,0.053479,,,,,,,,,,,-0.075025,,,,,,,,,,,0.000000,,,,,,,,,,,0.013928,,,,,,,,,,,-0.010435,
0.061728,,,,,,,,,,,0.012638,,,,,,,,,,,-0.005990,,,,,,,,,,,0.001742,,,,,,,,,,,-0.068241,,,,,,,,,,,0.061617,,,,,,,,,,,-0.075147,,,,,,,,,,,0.000000,,,,,,,,,,,0.006705,,,,,,,,,,,-0.000618,
0.086420,,,,,,,,,,,0.013345,,,,,,,,,,,-0.015788,,,,,,,,,,,-0.007348,,,,,,,,,,,-0.066159,,,,,,,,,,,0.068373,,,,,,,,,,,-0.074413,,,,,,,,,,,0.000000,,,,,,,,,,,-0.000222,,,,,,,,,,,0.012042,
0.098765,,,,,,,,,,,0.013648,,,,,,,,,,,-0.025792,,,,,,,,,,,-0.016385,,,,,,,,,,,-0.063908,,,,,,,,,,,0.074822,,,,,,,,,,,-0.073557,,,,,,,,,,,0.000000,,,,,,,,,,,-0.007284,,,,,,,,,,,0.024283,
0.111111,,,,,,,,,,,0.017739,,,,,,,,,,,-0.035602,,,,,,,,,,,-0.026638,,,,,,,,,,,-0.061375,,,,,,,,,,,0.080504,,,,,,,,,,,-0.072333,,,,,,,,,,,0.000000,,,,,,,,,,,-0.014357,,,,,,,,,,,0.033784,
0.123457,,,,,,,,,,,0.019665,,,,,,,,,,,-0.041823,,,,,,,,,,,-0.032273,,,,,,,,,,,-0.059293,,,,,,,,,,,0.084957,,,,,,,,,,,-0.070621,,,,,,,,,,,0.000000,,,,,,,,,,,-0.003889,,,,,,,,,,,0.037733,
0.135802,,,,,,,,,,,0.022259,,,,,,,,,,,-0.051287,,,,,,,,,,,-0.043117,,,,,,,,,,,-0.060822,,,,,,,,,,,0.096448,,,,,,,,,,,-0.073444,,,,,,,,,,,0.000000,,,,,,,,,,,-0.009479,,,,,,,,,,,0.049172,
0.148148,,,,,,,,,,,0.028857,,,,,,,,,,,-0.051935,,,,,,,,,,,-0.048315,,,,,,,,,,,-0.047755,,,,,,,,,,,0.097548,,,,,,,,,,,-0.062669,,,,,,,,,,,0.000000,,,,,,,,,,,0.009422,,,,,,,,,,,0.049269,
0.160494,,,,,,,,,,,0.028901,,,,,,,,,,,-0.051869,,,,,,,,,,,-0.047363,,,,,,,,,,,-0.037456,,,,,,,,,,,0.086646,,,,,,,,,,,-0.052760,,,,,,,,,,,0.000000,,,,,,,,,,,0.013935,,,,,,,,,,,0.051200,
0.172840,,,,,,,,,,,0.029781,,,,,,,,,,,-0.051902,,,,,,,,,,,-0.046999,,,,,,,,,,,-0.032391,,,,,,,,,,,0.079583,,,,,,,,,,,-0.048478,,,,,,,,,,,0.000000,,,,,,,,,,,0.014051,,,,,,,,,,,0.051276,
0.185185,,,,,,,,,,,0.030551,,,,,,,,,,,-0.050805,,,,,,,,,,,-0.046032,,,,,,,,,,,-0.021979,,,,,,,,,,,0.069755,,,,,,,,,,,-0.038324,,,,,,,,,,,0.000000,,,,,,,,,,,0.013863,,,,,,,,,,,0.049407,
0.209877,,,,,,,,,,,0.023039,,,,,,,,,,,-0.048641,,,,,,,,,,,-0.040136,,,,,,,,,,,-0.011848,,,,,,,,,,,0.060235,,,,,,,,,,,-0.028293,,,,,,,,,,,0.000000,,,,,,,,,,,0.003710,,,,,,,,,,,0.049022,
0.222222,,,,,,,,,,,0.024470,,,,,,,,,,,-0.048339,,,,,,,,,,,-0.041350,,,,,,,,,,,-0.002449,,,,,,,,,,,0.052097,,,,,,,,,,,-0.019118,,,,,,,,,,,0.000000,,,,,,,,,,,0.003455,,,,,,,,,,,0.047445,
0.234568,,,,,,,,,,,0.026161,,,,,,,,,,,-0.048106,,,,,,,,,,,-0.042355,,,,,,,,,,,0.006781,,,,,,,,,,,0.044112,,,,,,,,,,,-0.010065,,,,,,,,,,,0.000000,,,,,,,,,,,0.003342,,,,,,,,,,,0.046145,
0.246914,,,,,,,,,,,0.016621,,,,,,,,,,,-0.046656,,,,,,,,,,,-0.037743,,,,,,,,,,,0.015842,,,,,,,,,,,0.033517,,,,,,,,,,,-0.001012,,,,,,,,,,,0.000000,,,,,,,,,,,-0.007192,,,,,,,,,,,0.040710,
0.259259,,,,,,,,,,,0.019344,,,,,,,,,,,-0.046773,,,,,,,,,,,-0.039388,,,,,,,,,,,0.026367,,,,,,,,,,,0.011853,,,,,,,,,,,0.009764,,,,,,,,,,,0.000000,,,,,,,,,,,-0.005788,,,,,,,,,,,0.040990,
0.271605,,,,,,,,,,,0.010173,,,,,,,,,,,-0.039969,,,,,,,,,,,-0.029253,,,,,,,,,,,0.045446,,,,,,,,,,,-0.011013,,,,,,,,,,,0.030428,,,,,,,,,,,0.000000,,,,,,,,,,,-0.017996,,,,,,,,,,,0.032359,
0.283951,,,,,,,,,,,-0.000904,,,,,,,,,,,-0.033915,,,,,,,,,,,-0.019750,,,,,,,,,,,0.045052,,,,,,,,,,,-0.009478,,,,,,,,,,,0.033242,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028937,,,,,,,,,,,0.024801,
0.296296,,,,,,,,,,,-0.011539,,,,,,,,,,,-0.027144,,,,,,,,,,,-0.010976,,,,,,,,,,,0.044377,,,,,,,,,,,-0.013470,,,,,,,,,,,0.033364,,,,,,,,,,,0.000000,,,,,,,,,,,-0.044570,,,,,,,,,,,0.014873,
0.308642,,,,,,,,,,,-0.023431,,,,,,,,,,,-0.019732,,,,,,,,,,,-0.001921,,,,,,,,,,,0.043476,,,,,,,,,,,-0.016695,,,,,,,,,,,0.033609,,,,,,,,,,,0.000000,,,,,,,,,,,-0.055502,,,,,,,,,,,0.007528,
0.333333,,,,,,,,,,,-0.035335,,,,,,,,,,,-0.013291,,,,,,,,,,,0.005135,,,,,,,,,,,0.042463,,,,,,,,,,,-0.015774,,,,,,,,,,,0.036545,,,,,,,,,,,0.000000,,,,,,,,,,,-0.066882,,,,,,,,,,,0.000458,
0.345679,,,,,,,,,,,-0.038790,,,,,,,,,,,-0.008962,,,,,,,,,,,0.008314,,,,,,,,,,,0.040606,,,,,,,,,,,-0.013317,,,,,,,,,,,0.040092,,,,,,,,,,,0.000000,,,,,,,,,,,-0.067625,,,,,,,,,,,-0.005410,
0.358025,,,,,,,,,,,-0.052322,,,,,,,,,,,-0.001435,,,,,,,,,,,0.017181,,,,,,,,,,,0.038355,,,,,,,,,,,-0.011781,,,,,,,,,,,0.043640,,,,,,,,,,,0.000000,,,,,,,,,,,-0.079055,,,,,,,,,,,-0.012485,
0.370370,,,,,,,,,,,-0.066904,,,,,,,,,,,0.006533,,,,,,,,,,,0.026345,,,,,,,,,,,0.035766,,,,,,,,,,,-0.010860,,,,,,,,,,,0.046576,,,,,,,,,,,0.000000,,,,,,,,,,,-0.090628,,,,,,,,,,,-0.019323,
0.382716,,,,,,,,,,,-0.070008,,,,,,,,,,,0.012905,,,,,,,,,,,0.032842,,,,,,,,,,,0.031216,,,,,,,,,,,-0.005460,,,,,,,,,,,0.048115,,,,,,,,,,,0.000000,,,,,,,,,,,-0.092872,,,,,,,,,,,-0.022516,
0.395062,,,,,,,,,,,-0.097623,,,,,,,,,,,0.026705,,,,,,,,,,,0.050264,,,,,,,,,,,0.022877,,,,,,,,,,,0.011866,,,,,,,,,,,0.051714,,,,,,,,,,,0.000000,,,,,,,,,,,-0.113760,,,,,,,,,,,-0.035482,
0.407407,,,,,,,,,,,-0.106127,,,,,,,,,,,0.028743,,,,,,,,,,,0.050120,,,,,,,,,,,0.017137,,,,,,,,,,,0.017547,,,,,,,,,,,0.055384,,,,,,,,,,,0.000000,,,,,,,,,,,-0.114527,,,,,,,,,,,-0.033715,
0.419753,,,,,,,,,,,-0.111929,,,,,,,,,,,0.030479,,,,,,,,,,,0.050221,,,,,,,,,,,0.011227,,,,,,,,,,,0.020925,,,,,,,,,,,0.058075,,,,,,,,,,,0.000000,,,,,,,,,,,-0.115139,,,,,,,,,,,-0.032893,
0.432099,,,,,,,,,,,-0.119030,,,,,,,,,,,0.033231,,,,,,,,,,,0.049515,,,,,,,,,,,0.005599,,,,,,,,,,,0.029371,,,,,,,,,,,0.065293,,,,,,,,,,,0.000000,,,,,,,,,,,-0.096980,,,,,,,,,,,-0.030296,
0.456790,,,,,,,,,,,-0.124657,,,,,,,,,,,0.033459,,,,,,,,,,,0.050439,,,,,,,,,,,0.000196,,,,,,,,,,,0.036588,,,,,,,,,,,0.066884,,,,,,,,,,,0.000000,,,,,,,,,,,-0.097587,,,,,,,,,,,-0.028957,
0.930767,,,,,,,,,,,-0.117084,,,,,,,,,,,0.039291,,,,,,,,,,,0.050448,,,,,,,,,,,-0.007571,,,,,,,,,,,0.036281,,,,,,,,,,,0.075814,,,,,,,,,,,0.000000,,,,,,,,,,,-0.079897,,,,,,,,,,,-0.025719,
0.936093,,,,,,,,,,,-0.111811,,,,,,,,,,,0.043197,,,,,,,,,,,0.050374,,,,,,,,,,,-0.015337,,,,,,,,,,,0.033670,,,,,,,,,,,0.085478,,,,,,,,,,,0.000000,,,,,,,,,,,-0.080479,,,,,,,,,,,-0.024865,
0.941419,,,,,,,,,,,-0.108524,,,,,,,,,,,0.047011,,,,,,,,,,,0.049739,,,,,,,,,,,-0.024230,,,,,,,,,,,0.030906,,,,,,,,,,,0.097590,,,,,,,,,,,0.000000,,,,,,,,,,,-0.063234,,,,,,,,,,,-0.021582,
0.946744,,,,,,,,,,,-0.116698,,,,,,,,,,,0.044209,,,,,,,,,,,0.051290,,,,,,,,,,,-0.038638,,,,,,,,,,,0.025788,,,,,,,,,,,0.124258,,,,,,,,,,,0.000000,,,,,,,,,,,-0.067807,,,,,,,,,,,-0.021601,
0.952070,,,,,,,,,,,-0.113955,,,,,,,,,,,0.054025,,,,,,,,,,,0.047569,,,,,,,,,,,-0.045560,,,,,,,,,,,0.029678,,,,,,,,,,,0.125359,,,,,,,,,,,0.000000,,,,,,,,,,,-0.046998,,,,,,,,,,,-0.015675,
0.957395,,,,,,,,,,,-0.102832,,,,,,,,,,,0.060686,,,,,,,,,,,0.043825,,,,,,,,,,,-0.043365,,,,,,,,,,,0.028142,,,,,,,,,,,0.117897,,,,,,,,,,,0.000000,,,,,,,,,,,-0.029704,,,,,,,,,,,-0.013097,
0.962721,,,,,,,,,,,-0.092832,,,,,,,,,,,0.067146,,,,,,,,,,,0.040951,,,,,,,,,,,-0.040889,,,,,,,,,,,0.017547,,,,,,,,,,,0.108844,,,,,,,,,,,0.000000,,,,,,,,,,,-0.012313,,,,,,,,,,,-0.010536,
0.968046,,,,,,,,,,,-0.085612,,,,,,,,,,,0.073881,,,,,,,,,,,0.037857,,,,,,,,,,,-0.039707,,,,,,,,,,,0.019236,,,,,,,,,,,0.102972,,,,,,,,,,,0.000000,,,,,,,,,,,0.005032,,,,,,,,,,,-0.007637,
0.978698,,,,,,,,,,,-0.075080,,,,,,,,,,,0.079130,,,,,,,,,,,0.034893,,,,,,,,,,,-0.038750,,,,,,,,,,,0.020311,,,,,,,,,,,0.094776,,,,,,,,,,,0.000000,,,,,,,,,,,0.003730,,,,,,,,,,,-0.005881,
0.984023,,,,,,,,,,,-0.067623,,,,,,,,,,,0.083671,,,,,,,,,,,0.032723,,,,,,,,,,,-0.040247,,,,,,,,,,,0.016948,,,,,,,,,,,0.099498,,,,,,,,,,,0.000000,,,,,,,,,,,0.015871,,,,,,,,,,,-0.004153,
0.989349,,,,,,,,,,,-0.072758,,,,,,,,,,,0.082483,,,,,,,,,,,0.031005,,,,,,,,,,,-0.039188,,,,,,,,,,,0.016780,,,,,,,,,,,0.092859,,,,,,,,,,,0.000000,,,,,,,,,,,0.008896,,,,,,,,,,,-0.004488,
0.994674,,,,,,,,,,,-0.079094,,,,,,,,,,,0.085007,,,,,,,,,,,0.029323,,,,,,,,,,,-0.036780,,,,,,,,,,,0.017624,,,,,,,,,,,0.082542,,,,,,,,,,,0.000000,,,,,,,,,,,0.024751,,,,,,,,,,,-0.001687,
1.000000,,,,,,,,,,,-0.079565,,,,,,,,,,,0.086437,,,,,,,,,,,0.028413,,,,,,,,,,,-0.031386,,,,,,,,,,,0.020399,,,,,,,,,,,0.065241,,,,,,,,,,,0.000000,,,,,,,,,,,0.017838,,,,,,,,,,,-0.002365,
