Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,aclx 15,aclx 16,aclx 17,aclx 18,aclx 19,aclx 20,aclx 21,aclx 22,aclx 23,aclx 24,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,acly 15,acly 16,acly 17,acly 18,acly 19,acly 20,acly 21,acly 22,acly 23,acly 24,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,aclz 15,aclz 16,aclz 17,aclz 18,aclz 19,aclz 20,aclz 21,aclz 22,aclz 23,aclz 24,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyrx 15,gyrx 16,gyrx 17,gyrx 18,gyrx 19,gyrx 20,gyrx 21,gyrx 22,gyrx 23,gyrx 24,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyry 15,gyry 16,gyry 17,gyry 18,gyry 19,gyry 20,gyry 21,gyry 22,gyry 23,gyry 24,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,gyrz 15,gyrz 16,gyrz 17,gyrz 18,gyrz 19,gyrz 20,gyrz 21,gyrz 22,gyrz 23,gyrz 24,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magr 15,magr 16,magr 17,magr 18,magr 19,magr 20,magr 21,magr 22,magr 23,magr 24,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magphi 15,magphi 16,magphi 17,magphi 18,magphi 19,magphi 20,magphi 21,magphi 22,magphi 23,magphi 24,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,magtheta 15,magtheta 16,magtheta 17,magtheta 18,magtheta 19,magtheta 20,magtheta 21,magtheta 22,magtheta 23,magtheta 24,
0.608696,,,,,,,,,,,,,,,,,,,0.022700,,,,,,,,,,,,,,,,,,,,,,,,0.029812,,,,,,,,,,,,,,,,,,,,,,,,-0.024139,,,,,,,,,,,,,,,,,,,,,,,,-0.015356,,,,,,,,,,,,,,,,,,,,,,,,-0.039687,,,,,,,,,,,,,,,,,,,,,,,,0.019903,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.023204,,,,,,,,,,,,,,,,,,,,,,,,-0.033064,,,,,,
0.630435,,,,,,,,,,,,,,,,,,,0.032672,,,,,,,,,,,,,,,,,,,,,,,,0.028551,,,,,,,,,,,,,,,,,,,,,,,,-0.025171,,,,,,,,,,,,,,,,,,,,,,,,-0.002940,,,,,,,,,,,,,,,,,,,,,,,,-0.041026,,,,,,,,,,,,,,,,,,,,,,,,0.015026,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.023985,,,,,,,,,,,,,,,,,,,,,,,,-0.041961,,,,,,
0.652174,,,,,,,,,,,,,,,,,,,0.042664,,,,,,,,,,,,,,,,,,,,,,,,0.028775,,,,,,,,,,,,,,,,,,,,,,,,-0.029005,,,,,,,,,,,,,,,,,,,,,,,,0.007153,,,,,,,,,,,,,,,,,,,,,,,,-0.038080,,,,,,,,,,,,,,,,,,,,,,,,0.010535,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.027915,,,,,,,,,,,,,,,,,,,,,,,,-0.049683,,,,,,
0.673913,,,,,,,,,,,,,,,,,,,0.051939,,,,,,,,,,,,,,,,,,,,,,,,0.029599,,,,,,,,,,,,,,,,,,,,,,,,-0.031953,,,,,,,,,,,,,,,,,,,,,,,,0.014835,,,,,,,,,,,,,,,,,,,,,,,,-0.024285,,,,,,,,,,,,,,,,,,,,,,,,0.003605,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.033846,,,,,,,,,,,,,,,,,,,,,,,,-0.055121,,,,,,
0.695652,,,,,,,,,,,,,,,,,,,0.055210,,,,,,,,,,,,,,,,,,,,,,,,0.031622,,,,,,,,,,,,,,,,,,,,,,,,-0.037814,,,,,,,,,,,,,,,,,,,,,,,,0.013316,,,,,,,,,,,,,,,,,,,,,,,,-0.001049,,,,,,,,,,,,,,,,,,,,,,,,-0.001913,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.038649,,,,,,,,,,,,,,,,,,,,,,,,-0.055688,,,,,,
0.717391,,,,,,,,,,,,,,,,,,,0.054891,,,,,,,,,,,,,,,,,,,,,,,,0.035007,,,,,,,,,,,,,,,,,,,,,,,,-0.034183,,,,,,,,,,,,,,,,,,,,,,,,0.007600,,,,,,,,,,,,,,,,,,,,,,,,0.001965,,,,,,,,,,,,,,,,,,,,,,,,-0.008201,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.042228,,,,,,,,,,,,,,,,,,,,,,,,-0.051463,,,,,,
0.739130,,,,,,,,,,,,,,,,,,,0.053692,,,,,,,,,,,,,,,,,,,,,,,,0.036532,,,,,,,,,,,,,,,,,,,,,,,,-0.030984,,,,,,,,,,,,,,,,,,,,,,,,-0.007407,,,,,,,,,,,,,,,,,,,,,,,,0.010402,,,,,,,,,,,,,,,,,,,,,,,,-0.011794,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.044756,,,,,,,,,,,,,,,,,,,,,,,,-0.048009,,,,,,
0.760870,,,,,,,,,,,,,,,,,,,0.048149,,,,,,,,,,,,,,,,,,,,,,,,0.035494,,,,,,,,,,,,,,,,,,,,,,,,-0.027586,,,,,,,,,,,,,,,,,,,,,,,,-0.023574,,,,,,,,,,,,,,,,,,,,,,,,0.019777,,,,,,,,,,,,,,,,,,,,,,,,-0.016798,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.043561,,,,,,,,,,,,,,,,,,,,,,,,-0.042696,,,,,,
0.782609,,,,,,,,,,,,,,,,,,,0.040542,,,,,,,,,,,,,,,,,,,,,,,,0.031295,,,,,,,,,,,,,,,,,,,,,,,,-0.021138,,,,,,,,,,,,,,,,,,,,,,,,-0.034829,,,,,,,,,,,,,,,,,,,,,,,,0.016965,,,,,,,,,,,,,,,,,,,,,,,,-0.018338,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.038566,,,,,,,,,,,,,,,,,,,,,,,,-0.034432,,,,,,
0.804348,,,,,,,,,,,,,,,,,,,0.034949,,,,,,,,,,,,,,,,,,,,,,,,0.026225,,,,,,,,,,,,,,,,,,,,,,,,-0.011918,,,,,,,,,,,,,,,,,,,,,,,,-0.044386,,,,,,,,,,,,,,,,,,,,,,,,0.027813,,,,,,,,,,,,,,,,,,,,,,,,-0.016798,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.032917,,,,,,,,,,,,,,,,,,,,,,,,-0.027083,,,,,,
0.826087,,,,,,,,,,,,,,,,,,,0.025062,,,,,,,,,,,,,,,,,,,,,,,,0.019523,,,,,,,,,,,,,,,,,,,,,,,,-0.012134,,,,,,,,,,,,,,,,,,,,,,,,-0.053676,,,,,,,,,,,,,,,,,,,,,,,,0.037188,,,,,,,,,,,,,,,,,,,,,,,,-0.015900,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.024196,,,,,,,,,,,,,,,,,,,,,,,,-0.019122,,,,,,
0.847826,,,,,,,,,,,,,,,,,,,0.015364,,,,,,,,,,,,,,,,,,,,,,,,0.011962,,,,,,,,,,,,,,,,,,,,,,,,-0.004695,,,,,,,,,,,,,,,,,,,,,,,,-0.059035,,,,,,,,,,,,,,,,,,,,,,,,0.032969,,,,,,,,,,,,,,,,,,,,,,,,-0.013077,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.013145,,,,,,,,,,,,,,,,,,,,,,,,-0.012166,,,,,,
0.869565,,,,,,,,,,,,,,,,,,,0.010163,,,,,,,,,,,,,,,,,,,,,,,,0.004150,,,,,,,,,,,,,,,,,,,,,,,,0.004087,,,,,,,,,,,,,,,,,,,,,,,,-0.055820,,,,,,,,,,,,,,,,,,,,,,,,0.025335,,,,,,,,,,,,,,,,,,,,,,,,-0.013334,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.003634,,,,,,,,,,,,,,,,,,,,,,,,-0.008987,,,,,,
0.891304,,,,,,,,,,,,,,,,,,,0.003661,,,,,,,,,,,,,,,,,,,,,,,,-0.004155,,,,,,,,,,,,,,,,,,,,,,,,0.011989,,,,,,,,,,,,,,,,,,,,,,,,-0.045279,,,,,,,,,,,,,,,,,,,,,,,,0.025804,,,,,,,,,,,,,,,,,,,,,,,,-0.014104,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.005420,,,,,,,,,,,,,,,,,,,,,,,,-0.005236,,,,,,
0.913043,,,,,,,,,,,,,,,,,,,-0.002420,,,,,,,,,,,,,,,,,,,,,,,,-0.010434,,,,,,,,,,,,,,,,,,,,,,,,0.014506,,,,,,,,,,,,,,,,,,,,,,,,-0.029737,,,,,,,,,,,,,,,,,,,,,,,,0.017835,,,,,,,,,,,,,,,,,,,,,,,,-0.010126,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.012949,,,,,,,,,,,,,,,,,,,,,,,,-0.000201,,,,,,
0.934783,,,,,,,,,,,,,,,,,,,-0.004372,,,,,,,,,,,,,,,,,,,,,,,,-0.014106,,,,,,,,,,,,,,,,,,,,,,,,0.014019,,,,,,,,,,,,,,,,,,,,,,,,-0.014374,,,,,,,,,,,,,,,,,,,,,,,,0.009197,,,,,,,,,,,,,,,,,,,,,,,,-0.003068,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.016108,,,,,,,,,,,,,,,,,,,,,,,,0.003920,,,,,,
0.956522,,,,,,,,,,,,,,,,,,,-0.004205,,,,,,,,,,,,,,,,,,,,,,,,-0.014498,,,,,,,,,,,,,,,,,,,,,,,,0.007819,,,,,,,,,,,,,,,,,,,,,,,,-0.004816,,,,,,,,,,,,,,,,,,,,,,,,0.008192,,,,,,,,,,,,,,,,,,,,,,,,-0.000501,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.016443,,,,,,,,,,,,,,,,,,,,,,,,0.004113,,,,,,
0.978261,,,,,,,,,,,,,,,,,,,-0.005918,,,,,,,,,,,,,,,,,,,,,,,,-0.014982,,,,,,,,,,,,,,,,,,,,,,,,0.001879,,,,,,,,,,,,,,,,,,,,,,,,-0.001511,,,,,,,,,,,,,,,,,,,,,,,,0.002434,,,,,,,,,,,,,,,,,,,,,,,,-0.002169,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.016872,,,,,,,,,,,,,,,,,,,,,,,,0.005128,,,,,,
1.000000,,,,,,,,,,,,,,,,,,,-0.004287,,,,,,,,,,,,,,,,,,,,,,,,-0.014357,,,,,,,,,,,,,,,,,,,,,,,,0.006008,,,,,,,,,,,,,,,,,,,,,,,,0.000007,,,,,,,,,,,,,,,,,,,,,,,,-0.001651,,,,,,,,,,,,,,,,,,,,,,,,-0.002169,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.016461,,,,,,,,,,,,,,,,,,,,,,,,0.004753,,,,,,
0.000000,,,,,,,,,,,,,,,,,,,,-0.007842,,,,,,,,,,,,,,,,,,,,,,,,-0.012522,,,,,,,,,,,,,,,,,,,,,,,,0.010419,,,,,,,,,,,,,,,,,,,,,,,,-0.000618,,,,,,,,,,,,,,,,,,,,,,,,0.000826,,,,,,,,,,,,,,,,,,,,,,,,-0.001656,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.014557,,,,,,,,,,,,,,,,,,,,,,,,0.008974,,,,,
0.020408,,,,,,,,,,,,,,,,,,,,-0.007053,,,,,,,,,,,,,,,,,,,,,,,,-0.012471,,,,,,,,,,,,,,,,,,,,,,,,0.012735,,,,,,,,,,,,,,,,,,,,,,,,0.000364,,,,,,,,,,,,,,,,,,,,,,,,0.001496,,,,,,,,,,,,,,,,,,,,,,,,-0.001014,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.015022,,,,,,,,,,,,,,,,,,,,,,,,0.007782,,,,,
0.040816,,,,,,,,,,,,,,,,,,,,-0.006776,,,,,,,,,,,,,,,,,,,,,,,,-0.011840,,,,,,,,,,,,,,,,,,,,,,,,0.018776,,,,,,,,,,,,,,,,,,,,,,,,0.005992,,,,,,,,,,,,,,,,,,,,,,,,0.002768,,,,,,,,,,,,,,,,,,,,,,,,-0.003966,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.014705,,,,,,,,,,,,,,,,,,,,,,,,0.007862,,,,,
0.061224,,,,,,,,,,,,,,,,,,,,-0.006953,,,,,,,,,,,,,,,,,,,,,,,,-0.010258,,,,,,,,,,,,,,,,,,,,,,,,0.023219,,,,,,,,,,,,,,,,,,,,,,,,0.016085,,,,,,,,,,,,,,,,,,,,,,,,0.001027,,,,,,,,,,,,,,,,,,,,,,,,-0.006276,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.013655,,,,,,,,,,,,,,,,,,,,,,,,0.007177,,,,,
0.081633,,,,,,,,,,,,,,,,,,,,-0.006880,,,,,,,,,,,,,,,,,,,,,,,,-0.007950,,,,,,,,,,,,,,,,,,,,,,,,0.023625,,,,,,,,,,,,,,,,,,,,,,,,0.027965,,,,,,,,,,,,,,,,,,,,,,,,-0.000915,,,,,,,,,,,,,,,,,,,,,,,,-0.008072,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.011990,,,,,,,,,,,,,,,,,,,,,,,,0.005696,,,,,
0.102041,,,,,,,,,,,,,,,,,,,,-0.007478,,,,,,,,,,,,,,,,,,,,,,,,-0.004251,,,,,,,,,,,,,,,,,,,,,,,,0.018906,,,,,,,,,,,,,,,,,,,,,,,,0.038505,,,,,,,,,,,,,,,,,,,,,,,,0.001161,,,,,,,,,,,,,,,,,,,,,,,,-0.007046,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.008927,,,,,,,,,,,,,,,,,,,,,,,,0.003836,,,,,
0.122449,,,,,,,,,,,,,,,,,,,,-0.008061,,,,,,,,,,,,,,,,,,,,,,,,0.000697,,,,,,,,,,,,,,,,,,,,,,,,0.012132,,,,,,,,,,,,,,,,,,,,,,,,0.048331,,,,,,,,,,,,,,,,,,,,,,,,-0.001316,,,,,,,,,,,,,,,,,,,,,,,,-0.005506,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.005162,,,,,,,,,,,,,,,,,,,,,,,,0.001855,,,,,
0.142857,,,,,,,,,,,,,,,,,,,,-0.006269,,,,,,,,,,,,,,,,,,,,,,,,0.006945,,,,,,,,,,,,,,,,,,,,,,,,0.002151,,,,,,,,,,,,,,,,,,,,,,,,0.053958,,,,,,,,,,,,,,,,,,,,,,,,-0.007544,,,,,,,,,,,,,,,,,,,,,,,,0.001295,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.000243,,,,,,,,,,,,,,,,,,,,,,,,-0.002012,,,,,
0.163265,,,,,,,,,,,,,,,,,,,,-0.002276,,,,,,,,,,,,,,,,,,,,,,,,0.014062,,,,,,,,,,,,,,,,,,,,,,,,-0.007215,,,,,,,,,,,,,,,,,,,,,,,,0.053601,,,,,,,,,,,,,,,,,,,,,,,,-0.016919,,,,,,,,,,,,,,,,,,,,,,,,0.010791,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.007871,,,,,,,,,,,,,,,,,,,,,,,,-0.004885,,,,,
0.183673,,,,,,,,,,,,,,,,,,,,0.004001,,,,,,,,,,,,,,,,,,,,,,,,0.020522,,,,,,,,,,,,,,,,,,,,,,,,-0.015890,,,,,,,,,,,,,,,,,,,,,,,,0.050296,,,,,,,,,,,,,,,,,,,,,,,,-0.024821,,,,,,,,,,,,,,,,,,,,,,,,0.020287,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.016252,,,,,,,,,,,,,,,,,,,,,,,,-0.010134,,,,,
0.204082,,,,,,,,,,,,,,,,,,,,0.013319,,,,,,,,,,,,,,,,,,,,,,,,0.025797,,,,,,,,,,,,,,,,,,,,,,,,-0.027291,,,,,,,,,,,,,,,,,,,,,,,,0.041096,,,,,,,,,,,,,,,,,,,,,,,,-0.028906,,,,,,,,,,,,,,,,,,,,,,,,0.028244,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.024487,,,,,,,,,,,,,,,,,,,,,,,,-0.019172,,,,,
0.224490,,,,,,,,,,,,,,,,,,,,0.022720,,,,,,,,,,,,,,,,,,,,,,,,0.029682,,,,,,,,,,,,,,,,,,,,,,,,-0.036108,,,,,,,,,,,,,,,,,,,,,,,,0.031092,,,,,,,,,,,,,,,,,,,,,,,,-0.029240,,,,,,,,,,,,,,,,,,,,,,,,0.024522,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.030794,,,,,,,,,,,,,,,,,,,,,,,,-0.028138,,,,,
0.244898,,,,,,,,,,,,,,,,,,,,0.030227,,,,,,,,,,,,,,,,,,,,,,,,0.032734,,,,,,,,,,,,,,,,,,,,,,,,-0.039319,,,,,,,,,,,,,,,,,,,,,,,,0.018765,,,,,,,,,,,,,,,,,,,,,,,,-0.017187,,,,,,,,,,,,,,,,,,,,,,,,0.024651,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.035906,,,,,,,,,,,,,,,,,,,,,,,,-0.035568,,,,,
0.265306,,,,,,,,,,,,,,,,,,,,0.034205,,,,,,,,,,,,,,,,,,,,,,,,0.034814,,,,,,,,,,,,,,,,,,,,,,,,-0.055127,,,,,,,,,,,,,,,,,,,,,,,,0.007778,,,,,,,,,,,,,,,,,,,,,,,,-0.001249,,,,,,,,,,,,,,,,,,,,,,,,0.016309,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.039374,,,,,,,,,,,,,,,,,,,,,,,,-0.040164,,,,,
0.285714,,,,,,,,,,,,,,,,,,,,0.030737,,,,,,,,,,,,,,,,,,,,,,,,0.035568,,,,,,,,,,,,,,,,,,,,,,,,-0.025848,,,,,,,,,,,,,,,,,,,,,,,,-0.004280,,,,,,,,,,,,,,,,,,,,,,,,0.039197,,,,,,,,,,,,,,,,,,,,,,,,0.009765,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.040337,,,,,,,,,,,,,,,,,,,,,,,,-0.039460,,,,,
0.306122,,,,,,,,,,,,,,,,,,,,0.024390,,,,,,,,,,,,,,,,,,,,,,,,0.036707,,,,,,,,,,,,,,,,,,,,,,,,-0.017954,,,,,,,,,,,,,,,,,,,,,,,,0.004652,,,,,,,,,,,,,,,,,,,,,,,,0.053192,,,,,,,,,,,,,,,,,,,,,,,,-0.003453,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.038733,,,,,,,,,,,,,,,,,,,,,,,,-0.036198,,,,,
0.326531,,,,,,,,,,,,,,,,,,,,0.016153,,,,,,,,,,,,,,,,,,,,,,,,0.035917,,,,,,,,,,,,,,,,,,,,,,,,-0.017934,,,,,,,,,,,,,,,,,,,,,,,,0.007957,,,,,,,,,,,,,,,,,,,,,,,,0.062835,,,,,,,,,,,,,,,,,,,,,,,,-0.012179,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.035213,,,,,,,,,,,,,,,,,,,,,,,,-0.032955,,,,,
0.346939,,,,,,,,,,,,,,,,,,,,0.004915,,,,,,,,,,,,,,,,,,,,,,,,0.035802,,,,,,,,,,,,,,,,,,,,,,,,-0.020659,,,,,,,,,,,,,,,,,,,,,,,,0.009922,,,,,,,,,,,,,,,,,,,,,,,,0.070871,,,,,,,,,,,,,,,,,,,,,,,,-0.019750,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.031395,,,,,,,,,,,,,,,,,,,,,,,,-0.026900,,,,,
0.367347,,,,,,,,,,,,,,,,,,,,-0.008968,,,,,,,,,,,,,,,,,,,,,,,,0.036604,,,,,,,,,,,,,,,,,,,,,,,,-0.022878,,,,,,,,,,,,,,,,,,,,,,,,0.012602,,,,,,,,,,,,,,,,,,,,,,,,0.071339,,,,,,,,,,,,,,,,,,,,,,,,-0.024370,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.027267,,,,,,,,,,,,,,,,,,,,,,,,-0.017227,,,,,
0.387755,,,,,,,,,,,,,,,,,,,,-0.022057,,,,,,,,,,,,,,,,,,,,,,,,0.037917,,,,,,,,,,,,,,,,,,,,,,,,-0.026443,,,,,,,,,,,,,,,,,,,,,,,,0.007689,,,,,,,,,,,,,,,,,,,,,,,,0.068259,,,,,,,,,,,,,,,,,,,,,,,,-0.015130,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.024452,,,,,,,,,,,,,,,,,,,,,,,,-0.007655,,,,,
0.408163,,,,,,,,,,,,,,,,,,,,-0.033308,,,,,,,,,,,,,,,,,,,,,,,,0.038998,,,,,,,,,,,,,,,,,,,,,,,,-0.029039,,,,,,,,,,,,,,,,,,,,,,,,-0.000261,,,,,,,,,,,,,,,,,,,,,,,,0.049509,,,,,,,,,,,,,,,,,,,,,,,,-0.008971,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.022149,,,,,,,,,,,,,,,,,,,,,,,,0.001738,,,,,
0.428571,,,,,,,,,,,,,,,,,,,,-0.039988,,,,,,,,,,,,,,,,,,,,,,,,0.039527,,,,,,,,,,,,,,,,,,,,,,,,-0.014070,,,,,,,,,,,,,,,,,,,,,,,,-0.007853,,,,,,,,,,,,,,,,,,,,,,,,0.018036,,,,,,,,,,,,,,,,,,,,,,,,0.006043,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.020193,,,,,,,,,,,,,,,,,,,,,,,,0.007641,,,,,
0.448980,,,,,,,,,,,,,,,,,,,,-0.037544,,,,,,,,,,,,,,,,,,,,,,,,0.039645,,,,,,,,,,,,,,,,,,,,,,,,-0.034545,,,,,,,,,,,,,,,,,,,,,,,,-0.008300,,,,,,,,,,,,,,,,,,,,,,,,-0.035133,,,,,,,,,,,,,,,,,,,,,,,,0.016438,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.020101,,,,,,,,,,,,,,,,,,,,,,,,0.008468,,,,,
0.469388,,,,,,,,,,,,,,,,,,,,-0.031604,,,,,,,,,,,,,,,,,,,,,,,,0.038263,,,,,,,,,,,,,,,,,,,,,,,,-0.035881,,,,,,,,,,,,,,,,,,,,,,,,-0.024646,,,,,,,,,,,,,,,,,,,,,,,,-0.061517,,,,,,,,,,,,,,,,,,,,,,,,0.029784,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.021105,,,,,,,,,,,,,,,,,,,,,,,,0.006995,,,,,
0.489796,,,,,,,,,,,,,,,,,,,,-0.019627,,,,,,,,,,,,,,,,,,,,,,,,0.036997,,,,,,,,,,,,,,,,,,,,,,,,-0.041898,,,,,,,,,,,,,,,,,,,,,,,,-0.031970,,,,,,,,,,,,,,,,,,,,,,,,-0.080736,,,,,,,,,,,,,,,,,,,,,,,,0.041846,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.022473,,,,,,,,,,,,,,,,,,,,,,,,-0.001299,,,,,
0.510204,,,,,,,,,,,,,,,,,,,,-0.004323,,,,,,,,,,,,,,,,,,,,,,,,0.033865,,,,,,,,,,,,,,,,,,,,,,,,-0.037791,,,,,,,,,,,,,,,,,,,,,,,,-0.036347,,,,,,,,,,,,,,,,,,,,,,,,-0.084151,,,,,,,,,,,,,,,,,,,,,,,,0.042103,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.020347,,,,,,,,,,,,,,,,,,,,,,,,-0.014104,,,,,
0.530612,,,,,,,,,,,,,,,,,,,,0.010479,,,,,,,,,,,,,,,,,,,,,,,,0.030453,,,,,,,,,,,,,,,,,,,,,,,,-0.033895,,,,,,,,,,,,,,,,,,,,,,,,-0.035007,,,,,,,,,,,,,,,,,,,,,,,,-0.083481,,,,,,,,,,,,,,,,,,,,,,,,0.039023,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.018550,,,,,,,,,,,,,,,,,,,,,,,,-0.027135,,,,,
0.551020,,,,,,,,,,,,,,,,,,,,0.025636,,,,,,,,,,,,,,,,,,,,,,,,0.027195,,,,,,,,,,,,,,,,,,,,,,,,-0.029024,,,,,,,,,,,,,,,,,,,,,,,,-0.029201,,,,,,,,,,,,,,,,,,,,,,,,-0.077253,,,,,,,,,,,,,,,,,,,,,,,,0.037226,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.015624,,,,,,,,,,,,,,,,,,,,,,,,-0.040531,,,,,
0.571429,,,,,,,,,,,,,,,,,,,,0.039454,,,,,,,,,,,,,,,,,,,,,,,,0.023606,,,,,,,,,,,,,,,,,,,,,,,,-0.024799,,,,,,,,,,,,,,,,,,,,,,,,-0.014374,,,,,,,,,,,,,,,,,,,,,,,,-0.068682,,,,,,,,,,,,,,,,,,,,,,,,0.036970,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.012118,,,,,,,,,,,,,,,,,,,,,,,,-0.054102,,,,,
